,0,1,2,3,4,5,6,7,output
10354,great_pret,less_proper,foster,more,critical,0,slightly_prob,priority,0
2020,usual,improper,completed,2,less_conv,0,slightly_prob,priority,0
10605,great_pret,improper,completed,1,less_conv,0,slightly_prob,recommended,0
4845,pretentious,proper,incomplete,2,critical,0,slightly_prob,recommended,0
9586,great_pret,less_proper,complete,2,less_conv,1,nonprob,priority,0
10450,great_pret,improper,complete,2,less_conv,1,nonprob,priority,0
7174,pretentious,critical,completed,1,critical,1,nonprob,priority,0
10612,great_pret,improper,completed,1,less_conv,1,nonprob,priority,0
4848,pretentious,proper,incomplete,2,critical,0,problematic,recommended,0
8556,pretentious,very_crit,foster,3,less_conv,0,problematic,recommended,0
12421,great_pret,very_crit,completed,3,convenient,0,nonprob,priority,0
1054,usual,less_proper,complete,more,less_conv,1,nonprob,priority,0
7657,pretentious,critical,foster,2,critical,0,problematic,priority,0
12823,great_pret,very_crit,foster,2,less_conv,0,problematic,priority,0
4936,pretentious,proper,incomplete,more,less_conv,0,slightly_prob,priority,0
5509,pretentious,less_proper,completed,3,convenient,0,nonprob,priority,0
3612,usual,very_crit,complete,3,critical,1,slightly_prob,recommended,0
12403,great_pret,very_crit,completed,2,critical,0,nonprob,priority,0
1990,usual,improper,completed,1,critical,1,nonprob,priority,0
12469,great_pret,very_crit,completed,3,critical,1,slightly_prob,priority,0
8659,great_pret,proper,complete,1,less_conv,0,nonprob,priority,0
9142,great_pret,proper,incomplete,2,convenient,1,problematic,priority,0
8109,pretentious,very_crit,completed,3,convenient,1,nonprob,recommended,0
12396,great_pret,very_crit,completed,2,less_conv,1,slightly_prob,recommended,0
9124,great_pret,proper,incomplete,1,critical,1,problematic,priority,0
7363,pretentious,critical,incomplete,1,less_conv,0,nonprob,priority,0
6660,pretentious,improper,incomplete,more,less_conv,0,nonprob,recommended,0
11343,great_pret,critical,complete,3,convenient,0,slightly_prob,recommended,0
1479,usual,less_proper,incomplete,more,less_conv,0,slightly_prob,recommended,0
10780,great_pret,improper,completed,more,less_conv,1,problematic,priority,0
5928,pretentious,less_proper,foster,2,critical,0,problematic,recommended,0
11670,great_pret,critical,incomplete,1,convenient,0,problematic,recommended,0
11242,great_pret,critical,complete,1,convenient,1,nonprob,priority,0
6073,pretentious,improper,complete,1,less_conv,0,problematic,priority,0
9385,great_pret,proper,foster,2,critical,0,problematic,priority,0
5227,pretentious,less_proper,complete,1,critical,0,problematic,priority,0
9133,great_pret,proper,incomplete,2,convenient,0,problematic,priority,0
3711,usual,very_crit,completed,1,critical,0,slightly_prob,recommended,0
7857,pretentious,very_crit,complete,2,less_conv,1,nonprob,recommended,0
5809,pretentious,less_proper,incomplete,more,less_conv,1,slightly_prob,priority,0
1797,usual,improper,complete,2,convenient,1,problematic,recommended,0
6271,pretentious,improper,completed,1,convenient,0,problematic,priority,0
2277,usual,improper,incomplete,3,convenient,1,nonprob,recommended,0
11265,great_pret,critical,complete,1,less_conv,1,problematic,recommended,0
8215,pretentious,very_crit,incomplete,1,convenient,0,problematic,priority,0
2698,usual,critical,complete,2,critical,1,problematic,priority,0
1521,usual,less_proper,foster,1,convenient,1,nonprob,recommended,0
192,usual,proper,complete,more,less_conv,1,slightly_prob,recommended,0
2046,usual,improper,completed,2,critical,1,slightly_prob,recommended,0
10462,great_pret,improper,complete,2,critical,0,slightly_prob,priority,0
6705,pretentious,improper,foster,1,convenient,1,nonprob,recommended,0
1336,usual,less_proper,incomplete,1,critical,0,slightly_prob,priority,0
4189,usual,very_crit,foster,2,less_conv,1,slightly_prob,priority,0
11397,great_pret,critical,complete,more,convenient,0,slightly_prob,recommended,0
8182,pretentious,very_crit,completed,more,less_conv,1,nonprob,priority,0
6604,pretentious,improper,incomplete,3,convenient,1,problematic,priority,0
8635,pretentious,very_crit,foster,more,critical,1,slightly_prob,priority,0
9441,great_pret,proper,foster,3,critical,1,nonprob,recommended,0
5884,pretentious,less_proper,foster,1,critical,1,problematic,priority,0
8119,pretentious,very_crit,completed,3,less_conv,0,nonprob,priority,0
11641,great_pret,critical,completed,more,less_conv,1,slightly_prob,priority,0
4873,pretentious,proper,incomplete,3,convenient,1,slightly_prob,priority,0
11515,great_pret,critical,completed,2,convenient,1,slightly_prob,priority,0
1812,usual,improper,complete,2,less_conv,1,slightly_prob,recommended,0
5802,pretentious,less_proper,incomplete,more,less_conv,0,problematic,recommended,0
12183,great_pret,very_crit,complete,2,less_conv,1,problematic,recommended,0
6097,pretentious,improper,complete,1,critical,1,slightly_prob,priority,0
11608,great_pret,critical,completed,3,critical,1,problematic,priority,0
11629,great_pret,critical,completed,more,less_conv,0,nonprob,priority,0
1858,usual,improper,complete,3,less_conv,0,slightly_prob,priority,0
3433,usual,critical,foster,more,less_conv,1,slightly_prob,priority,0
4110,usual,very_crit,foster,1,convenient,0,problematic,recommended,0
412,usual,proper,completed,more,less_conv,1,problematic,priority,0
6877,pretentious,improper,foster,more,less_conv,0,nonprob,priority,0
1552,usual,less_proper,foster,1,critical,0,slightly_prob,priority,0
1843,usual,improper,complete,3,convenient,0,problematic,priority,0
1512,usual,less_proper,foster,1,convenient,0,nonprob,recommended,0
11068,great_pret,improper,foster,1,critical,1,problematic,priority,0
7767,pretentious,critical,foster,more,critical,1,nonprob,recommended,0
5742,pretentious,less_proper,incomplete,3,less_conv,0,nonprob,recommended,0
3798,usual,very_crit,completed,3,less_conv,0,nonprob,recommended,0
6439,pretentious,improper,completed,more,convenient,1,slightly_prob,priority,0
1587,usual,less_proper,foster,2,less_conv,0,slightly_prob,recommended,0
9393,great_pret,proper,foster,2,critical,1,problematic,recommended,0
10102,great_pret,less_proper,incomplete,more,convenient,0,slightly_prob,priority,0
421,usual,proper,completed,more,critical,0,problematic,priority,0
1564,usual,less_proper,foster,1,critical,1,problematic,priority,0
1974,usual,improper,completed,1,less_conv,1,slightly_prob,recommended,0
1452,usual,less_proper,incomplete,3,critical,1,slightly_prob,recommended,0
3571,usual,very_crit,complete,3,convenient,0,problematic,priority,0
10944,great_pret,improper,incomplete,3,critical,0,nonprob,recommended,0
2908,usual,critical,completed,2,critical,1,nonprob,priority,0
9775,great_pret,less_proper,completed,2,convenient,0,nonprob,priority,0
1911,usual,improper,complete,more,less_conv,0,slightly_prob,recommended,0
928,usual,less_proper,complete,2,convenient,1,nonprob,priority,0
9883,great_pret,less_proper,completed,more,convenient,0,nonprob,priority,0
2613,usual,critical,complete,1,less_conv,0,slightly_prob,recommended,0
2085,usual,improper,completed,3,less_conv,1,problematic,recommended,0
11058,great_pret,improper,foster,1,critical,0,problematic,recommended,0
8914,great_pret,proper,completed,2,convenient,0,slightly_prob,priority,0
2368,usual,improper,incomplete,more,critical,1,nonprob,priority,0
2482,usual,improper,foster,2,critical,1,problematic,priority,0
5352,pretentious,less_proper,complete,more,convenient,0,problematic,recommended,0
3528,usual,very_crit,complete,2,less_conv,0,nonprob,recommended,0
3318,usual,critical,foster,2,less_conv,0,problematic,recommended,0
9174,great_pret,proper,incomplete,2,critical,1,slightly_prob,recommended,0
12919,great_pret,very_crit,foster,more,convenient,1,slightly_prob,priority,0
9078,great_pret,proper,incomplete,1,convenient,0,problematic,recommended,0
4767,pretentious,proper,incomplete,1,convenient,1,problematic,recommended,0
4788,pretentious,proper,incomplete,1,critical,0,nonprob,recommended,0
1960,usual,improper,completed,1,convenient,1,problematic,priority,0
9148,great_pret,proper,incomplete,2,less_conv,0,slightly_prob,priority,0
862,usual,proper,foster,more,critical,1,problematic,priority,0
3540,usual,very_crit,complete,2,less_conv,1,slightly_prob,recommended,0
8703,great_pret,proper,complete,2,convenient,1,nonprob,recommended,0
10627,great_pret,improper,completed,1,critical,0,problematic,priority,0
12375,great_pret,very_crit,completed,2,convenient,1,nonprob,recommended,0
1920,usual,improper,complete,more,less_conv,1,slightly_prob,recommended,0
11049,great_pret,improper,foster,1,less_conv,1,problematic,recommended,0
7435,pretentious,critical,incomplete,2,critical,0,nonprob,priority,0
11235,great_pret,critical,complete,1,convenient,0,slightly_prob,recommended,0
8845,great_pret,proper,complete,more,critical,0,problematic,priority,0
8586,pretentious,very_crit,foster,more,convenient,0,nonprob,recommended,0
2989,usual,critical,completed,more,less_conv,0,nonprob,priority,0
3958,usual,very_crit,incomplete,2,convenient,1,problematic,priority,0
403,usual,proper,completed,more,less_conv,0,problematic,priority,0
943,usual,less_proper,complete,2,less_conv,0,problematic,priority,0
10086,great_pret,less_proper,incomplete,3,critical,0,problematic,recommended,0
4621,pretentious,proper,completed,2,less_conv,1,slightly_prob,priority,0
5199,pretentious,less_proper,complete,1,convenient,1,problematic,recommended,0
9645,great_pret,less_proper,complete,3,less_conv,1,problematic,recommended,0
11857,great_pret,critical,incomplete,more,less_conv,1,slightly_prob,priority,0
6594,pretentious,improper,incomplete,3,convenient,0,problematic,recommended,0
6034,pretentious,less_proper,foster,more,critical,0,slightly_prob,priority,0
12600,great_pret,very_crit,incomplete,2,less_conv,0,nonprob,recommended,0
8314,pretentious,very_crit,incomplete,2,critical,1,problematic,priority,0
8352,pretentious,very_crit,incomplete,3,critical,0,nonprob,recommended,0
3069,usual,critical,incomplete,1,critical,1,nonprob,recommended,0
6534,pretentious,improper,incomplete,2,convenient,0,nonprob,recommended,0
10663,great_pret,improper,completed,2,less_conv,0,problematic,priority,0
3169,usual,critical,incomplete,3,critical,0,nonprob,priority,0
40,usual,proper,complete,1,critical,0,slightly_prob,priority,0
3060,usual,critical,incomplete,1,critical,0,nonprob,recommended,0
5892,pretentious,less_proper,foster,2,convenient,0,problematic,recommended,0
12267,great_pret,very_crit,complete,more,convenient,1,nonprob,recommended,0
4824,pretentious,proper,incomplete,2,less_conv,0,nonprob,recommended,0
7399,pretentious,critical,incomplete,2,convenient,0,nonprob,priority,0
5721,pretentious,less_proper,incomplete,2,critical,1,problematic,recommended,0
193,usual,proper,complete,more,less_conv,1,slightly_prob,priority,0
10092,great_pret,less_proper,incomplete,3,critical,1,slightly_prob,recommended,0
9156,great_pret,proper,incomplete,2,less_conv,1,slightly_prob,recommended,0
3417,usual,critical,foster,more,convenient,1,problematic,recommended,0
6898,pretentious,improper,foster,more,critical,0,slightly_prob,priority,0
19,usual,proper,complete,1,less_conv,0,nonprob,priority,0
11643,great_pret,critical,completed,more,less_conv,1,problematic,recommended,0
6714,pretentious,improper,foster,1,less_conv,0,nonprob,recommended,0
11368,great_pret,critical,complete,3,less_conv,1,nonprob,priority,0
2287,usual,improper,incomplete,3,less_conv,0,nonprob,priority,0
3547,usual,very_crit,complete,2,critical,0,nonprob,priority,0
6972,pretentious,critical,complete,2,convenient,0,problematic,recommended,0
4578,pretentious,proper,completed,1,critical,0,problematic,recommended,0
6007,pretentious,less_proper,foster,more,convenient,1,slightly_prob,priority,0
3510,usual,very_crit,complete,2,convenient,0,nonprob,recommended,0
561,usual,proper,incomplete,3,less_conv,0,slightly_prob,recommended,0
9919,great_pret,less_proper,completed,more,critical,0,nonprob,priority,0
11664,great_pret,critical,incomplete,1,convenient,0,nonprob,recommended,0
1408,usual,less_proper,incomplete,3,convenient,0,slightly_prob,priority,0
5053,pretentious,proper,foster,2,less_conv,1,slightly_prob,priority,0
8577,pretentious,very_crit,foster,3,critical,1,nonprob,recommended,0
6859,pretentious,improper,foster,more,convenient,0,nonprob,priority,0
3220,usual,critical,incomplete,more,less_conv,1,problematic,priority,0
5386,pretentious,less_proper,complete,more,critical,0,slightly_prob,priority,0
10732,great_pret,improper,completed,3,critical,0,slightly_prob,priority,0
12309,great_pret,very_crit,complete,more,critical,1,problematic,recommended,0
11412,great_pret,critical,complete,more,less_conv,0,nonprob,recommended,0
9246,great_pret,proper,incomplete,more,convenient,1,slightly_prob,recommended,0
5434,pretentious,less_proper,completed,1,less_conv,1,problematic,priority,0
793,usual,proper,foster,3,critical,0,nonprob,priority,0
5571,pretentious,less_proper,completed,more,convenient,1,nonprob,recommended,0
10611,great_pret,improper,completed,1,less_conv,1,nonprob,recommended,0
7098,pretentious,critical,complete,more,less_conv,0,problematic,recommended,0
1903,usual,improper,complete,more,convenient,1,slightly_prob,priority,0
6421,pretentious,improper,completed,3,critical,1,slightly_prob,priority,0
2091,usual,improper,completed,3,critical,0,slightly_prob,recommended,0
7275,pretentious,critical,completed,3,critical,0,slightly_prob,recommended,0
6013,pretentious,less_proper,foster,more,less_conv,0,nonprob,priority,0
6585,pretentious,improper,incomplete,2,critical,1,problematic,recommended,0
2695,usual,critical,complete,2,critical,1,slightly_prob,priority,0
4468,pretentious,proper,complete,3,critical,0,slightly_prob,priority,0
2161,usual,improper,incomplete,1,convenient,0,nonprob,priority,0
11719,great_pret,critical,incomplete,2,convenient,0,nonprob,priority,0
3937,usual,very_crit,incomplete,1,critical,1,slightly_prob,priority,0
5716,pretentious,less_proper,incomplete,2,critical,1,nonprob,priority,0
8446,pretentious,very_crit,foster,1,less_conv,0,slightly_prob,priority,0
1909,usual,improper,complete,more,less_conv,0,nonprob,priority,0
7054,pretentious,critical,complete,3,less_conv,1,problematic,priority,0
2568,usual,improper,foster,more,less_conv,1,slightly_prob,recommended,0
12636,great_pret,very_crit,incomplete,3,convenient,0,nonprob,recommended,0
1432,usual,less_proper,incomplete,3,less_conv,1,nonprob,priority,0
10938,great_pret,improper,incomplete,3,less_conv,1,slightly_prob,recommended,0
10845,great_pret,improper,incomplete,1,critical,1,nonprob,recommended,0
12012,great_pret,critical,foster,3,less_conv,0,problematic,recommended,0
12384,great_pret,very_crit,completed,2,less_conv,0,nonprob,recommended,0
604,usual,proper,incomplete,more,convenient,1,nonprob,priority,0
3106,usual,critical,incomplete,2,less_conv,1,nonprob,priority,0
12616,great_pret,very_crit,incomplete,2,less_conv,1,problematic,priority,0
2965,usual,critical,completed,3,critical,1,slightly_prob,priority,0
237,usual,proper,completed,1,less_conv,0,slightly_prob,recommended,0
8766,great_pret,proper,complete,3,less_conv,0,nonprob,recommended,0
5832,pretentious,less_proper,foster,1,convenient,0,nonprob,recommended,0
8176,pretentious,very_crit,completed,more,less_conv,0,slightly_prob,priority,0
1353,usual,less_proper,incomplete,2,convenient,0,slightly_prob,recommended,0
528,usual,proper,incomplete,2,critical,0,problematic,recommended,0
7989,pretentious,very_crit,complete,more,critical,1,problematic,recommended,0
9117,great_pret,proper,incomplete,1,critical,1,nonprob,recommended,0
9354,great_pret,proper,foster,2,convenient,1,slightly_prob,recommended,0
6810,pretentious,improper,foster,3,convenient,0,problematic,recommended,0
6195,pretentious,improper,complete,3,critical,0,slightly_prob,recommended,0
1131,usual,less_proper,completed,1,critical,1,problematic,recommended,0
8749,great_pret,proper,complete,3,convenient,0,nonprob,priority,0
4456,pretentious,proper,complete,3,less_conv,1,nonprob,priority,0
1623,usual,less_proper,foster,3,convenient,0,slightly_prob,recommended,0
4380,pretentious,proper,complete,2,convenient,0,problematic,recommended,0
466,usual,proper,incomplete,1,less_conv,1,problematic,priority,0
6966,pretentious,critical,complete,2,convenient,0,nonprob,recommended,0
991,usual,less_proper,complete,3,less_conv,0,nonprob,priority,0
2983,usual,critical,completed,more,convenient,1,slightly_prob,priority,0
5497,pretentious,less_proper,completed,2,critical,0,problematic,priority,0
459,usual,proper,incomplete,1,less_conv,1,nonprob,recommended,0
3502,usual,very_crit,complete,1,critical,1,nonprob,priority,0
7185,pretentious,critical,completed,2,convenient,0,slightly_prob,recommended,0
3534,usual,very_crit,complete,2,less_conv,0,problematic,recommended,0
5553,pretentious,less_proper,completed,3,critical,1,nonprob,recommended,0
5706,pretentious,less_proper,incomplete,2,critical,0,nonprob,recommended,0
2890,usual,critical,completed,2,less_conv,1,nonprob,priority,0
11905,great_pret,critical,foster,1,less_conv,0,problematic,priority,0
5140,pretentious,proper,foster,more,convenient,1,nonprob,priority,0
1123,usual,less_proper,completed,1,critical,0,problematic,priority,0
5457,pretentious,less_proper,completed,2,convenient,0,slightly_prob,recommended,0
9901,great_pret,less_proper,completed,more,less_conv,0,nonprob,priority,0
1899,usual,improper,complete,more,convenient,1,nonprob,recommended,0
9957,great_pret,less_proper,incomplete,1,less_conv,0,slightly_prob,recommended,0
10333,great_pret,less_proper,foster,more,less_conv,0,nonprob,priority,0
12007,great_pret,critical,foster,3,less_conv,0,nonprob,priority,0
5392,pretentious,less_proper,complete,more,critical,1,nonprob,priority,0
3201,usual,critical,incomplete,more,convenient,1,problematic,recommended,0
7599,pretentious,critical,foster,1,critical,0,slightly_prob,recommended,0
6163,pretentious,improper,complete,3,convenient,0,problematic,priority,0
7453,pretentious,critical,incomplete,3,convenient,0,nonprob,priority,0
7356,pretentious,critical,incomplete,1,convenient,1,slightly_prob,recommended,0
771,usual,proper,foster,3,convenient,1,problematic,recommended,0
12139,great_pret,very_crit,complete,1,critical,0,problematic,priority,0
613,usual,proper,incomplete,more,less_conv,0,nonprob,priority,0
10156,great_pret,less_proper,foster,1,convenient,0,slightly_prob,priority,0
12930,great_pret,very_crit,foster,more,less_conv,0,problematic,recommended,0
5191,pretentious,less_proper,complete,1,convenient,0,problematic,priority,0
11757,great_pret,critical,incomplete,2,critical,0,slightly_prob,recommended,0
310,usual,proper,completed,2,critical,0,slightly_prob,priority,0
11050,great_pret,improper,foster,1,less_conv,1,problematic,priority,0
687,usual,proper,foster,1,critical,0,slightly_prob,recommended,0
3081,usual,critical,incomplete,2,convenient,0,slightly_prob,recommended,0
3645,usual,very_crit,complete,more,less_conv,1,nonprob,recommended,0
375,usual,proper,completed,3,critical,1,problematic,recommended,0
11586,great_pret,critical,completed,3,less_conv,1,slightly_prob,recommended,0
8155,pretentious,very_crit,completed,more,convenient,0,nonprob,priority,0
1660,usual,less_proper,foster,3,critical,0,slightly_prob,priority,0
11020,great_pret,improper,foster,1,convenient,0,slightly_prob,priority,0
8968,great_pret,proper,completed,3,convenient,0,slightly_prob,priority,0
2569,usual,improper,foster,more,less_conv,1,slightly_prob,priority,0
5866,pretentious,less_proper,foster,1,less_conv,1,problematic,priority,0
10932,great_pret,improper,incomplete,3,less_conv,0,problematic,recommended,0
1072,usual,less_proper,complete,more,critical,1,nonprob,priority,0
828,usual,proper,foster,more,less_conv,0,nonprob,recommended,0
2158,usual,improper,completed,more,critical,1,problematic,priority,0
3405,usual,critical,foster,more,convenient,0,slightly_prob,recommended,0
4716,pretentious,proper,completed,more,less_conv,0,nonprob,recommended,0
3084,usual,critical,incomplete,2,convenient,0,problematic,recommended,0
2887,usual,critical,completed,2,less_conv,0,problematic,priority,0
951,usual,less_proper,complete,2,less_conv,1,problematic,recommended,0
9123,great_pret,proper,incomplete,1,critical,1,problematic,recommended,0
474,usual,proper,incomplete,1,critical,0,problematic,recommended,0
11763,great_pret,critical,incomplete,2,critical,1,nonprob,recommended,0
12535,great_pret,very_crit,incomplete,1,convenient,0,problematic,priority,0
8136,pretentious,very_crit,completed,3,critical,0,nonprob,recommended,0
640,usual,proper,incomplete,more,critical,1,nonprob,priority,0
12837,great_pret,very_crit,foster,2,critical,0,slightly_prob,recommended,0
157,usual,proper,complete,3,critical,1,slightly_prob,priority,0
4561,pretentious,proper,completed,1,less_conv,0,problematic,priority,0
6357,pretentious,improper,completed,2,critical,0,slightly_prob,recommended,0
3253,usual,critical,foster,1,convenient,1,slightly_prob,priority,0
2563,usual,improper,foster,more,less_conv,0,problematic,priority,0
133,usual,proper,complete,3,less_conv,0,problematic,priority,0
3361,usual,critical,foster,3,convenient,1,slightly_prob,priority,0
4761,pretentious,proper,incomplete,1,convenient,1,nonprob,recommended,0
10162,great_pret,less_proper,foster,1,convenient,1,nonprob,priority,0
9388,great_pret,proper,foster,2,critical,1,nonprob,priority,0
2923,usual,critical,completed,3,convenient,0,problematic,priority,0
6066,pretentious,improper,complete,1,less_conv,0,nonprob,recommended,0
12757,great_pret,very_crit,foster,1,convenient,1,slightly_prob,priority,0
4272,usual,very_crit,foster,more,convenient,0,problematic,recommended,0
9552,great_pret,less_proper,complete,1,critical,1,slightly_prob,recommended,0
1,usual,proper,complete,1,convenient,0,nonprob,priority,0
9208,great_pret,proper,incomplete,3,less_conv,1,nonprob,priority,0
6505,pretentious,improper,incomplete,1,less_conv,0,problematic,priority,0
9070,great_pret,proper,completed,more,critical,1,problematic,priority,0
1402,usual,less_proper,incomplete,2,critical,1,problematic,priority,0
11619,great_pret,critical,completed,more,convenient,1,nonprob,recommended,0
4080,usual,very_crit,incomplete,more,less_conv,1,slightly_prob,recommended,0
12898,great_pret,very_crit,foster,3,critical,1,nonprob,priority,0
7807,pretentious,very_crit,complete,1,less_conv,1,slightly_prob,priority,0
12612,great_pret,very_crit,incomplete,2,less_conv,1,slightly_prob,recommended,0
886,usual,less_proper,complete,1,less_conv,0,slightly_prob,priority,0
12711,great_pret,very_crit,incomplete,more,less_conv,0,slightly_prob,recommended,0
10215,great_pret,less_proper,foster,2,convenient,1,nonprob,recommended,0
4404,pretentious,proper,complete,2,less_conv,1,slightly_prob,recommended,0
3672,usual,very_crit,completed,1,convenient,0,nonprob,recommended,0
2364,usual,improper,incomplete,more,critical,0,problematic,recommended,0
11979,great_pret,critical,foster,2,critical,1,nonprob,recommended,0
11335,great_pret,critical,complete,2,critical,1,slightly_prob,priority,0
319,usual,proper,completed,2,critical,1,slightly_prob,priority,0
1167,usual,less_proper,completed,2,less_conv,1,problematic,recommended,0
11485,great_pret,critical,completed,1,critical,0,nonprob,priority,0
5244,pretentious,less_proper,complete,2,convenient,0,problematic,recommended,0
10656,great_pret,improper,completed,2,less_conv,0,nonprob,recommended,0
3064,usual,critical,incomplete,1,critical,0,slightly_prob,priority,0
12304,great_pret,very_crit,complete,more,critical,1,nonprob,priority,0
8130,pretentious,very_crit,completed,3,less_conv,1,slightly_prob,recommended,0
9231,great_pret,proper,incomplete,3,critical,1,problematic,recommended,0
2350,usual,improper,incomplete,more,less_conv,1,nonprob,priority,0
247,usual,proper,completed,1,less_conv,1,slightly_prob,priority,0
7053,pretentious,critical,complete,3,less_conv,1,problematic,recommended,0
5349,pretentious,less_proper,complete,more,convenient,0,slightly_prob,recommended,0
11367,great_pret,critical,complete,3,less_conv,1,nonprob,recommended,0
12619,great_pret,very_crit,incomplete,2,critical,0,nonprob,priority,0
8158,pretentious,very_crit,completed,more,convenient,0,slightly_prob,priority,0
3019,usual,critical,completed,more,critical,1,slightly_prob,priority,0
409,usual,proper,completed,more,less_conv,1,slightly_prob,priority,0
5790,pretentious,less_proper,incomplete,more,convenient,1,slightly_prob,recommended,0
6250,pretentious,improper,complete,more,critical,0,slightly_prob,priority,0
10833,great_pret,improper,incomplete,1,less_conv,1,problematic,recommended,0
5682,pretentious,less_proper,incomplete,2,convenient,1,slightly_prob,recommended,0
7774,pretentious,critical,foster,more,critical,1,problematic,priority,0
591,usual,proper,incomplete,3,critical,1,problematic,recommended,0
874,usual,less_proper,complete,1,convenient,1,nonprob,priority,0
12844,great_pret,very_crit,foster,2,critical,1,nonprob,priority,0
12939,great_pret,very_crit,foster,more,less_conv,1,problematic,recommended,0
174,usual,proper,complete,more,convenient,1,slightly_prob,recommended,0
9966,great_pret,less_proper,incomplete,1,less_conv,1,slightly_prob,recommended,0
11160,great_pret,improper,foster,3,critical,0,nonprob,recommended,0
12870,great_pret,very_crit,foster,3,less_conv,0,nonprob,recommended,0
10987,great_pret,improper,incomplete,more,less_conv,0,problematic,priority,0
780,usual,proper,foster,3,less_conv,0,problematic,recommended,0
2644,usual,critical,complete,1,critical,1,problematic,priority,0
2812,usual,critical,completed,1,convenient,0,slightly_prob,priority,0
8032,pretentious,very_crit,completed,1,critical,0,slightly_prob,priority,0
5947,pretentious,less_proper,foster,3,convenient,0,problematic,priority,0
5016,pretentious,proper,foster,1,critical,1,slightly_prob,recommended,0
9897,great_pret,less_proper,completed,more,convenient,1,problematic,recommended,0
3379,usual,critical,foster,3,less_conv,1,slightly_prob,priority,0
4836,pretentious,proper,incomplete,2,less_conv,1,slightly_prob,recommended,0
789,usual,proper,foster,3,less_conv,1,problematic,recommended,0
4419,pretentious,proper,complete,2,critical,1,nonprob,recommended,0
6709,pretentious,improper,foster,1,convenient,1,slightly_prob,priority,0
5848,pretentious,less_proper,foster,1,convenient,1,problematic,priority,0
8482,pretentious,very_crit,foster,2,convenient,0,slightly_prob,priority,0
1038,usual,less_proper,complete,more,convenient,1,slightly_prob,recommended,0
9088,great_pret,proper,incomplete,1,convenient,1,problematic,priority,0
1438,usual,less_proper,incomplete,3,less_conv,1,problematic,priority,0
6666,pretentious,improper,incomplete,more,less_conv,0,problematic,recommended,0
12133,great_pret,very_crit,complete,1,critical,0,nonprob,priority,0
9513,great_pret,less_proper,complete,1,convenient,1,nonprob,recommended,0
9196,great_pret,proper,incomplete,3,convenient,1,problematic,priority,0
5449,pretentious,less_proper,completed,1,critical,1,slightly_prob,priority,0
8707,great_pret,proper,complete,2,convenient,1,slightly_prob,priority,0
1575,usual,less_proper,foster,2,convenient,1,nonprob,recommended,0
885,usual,less_proper,complete,1,less_conv,0,slightly_prob,recommended,0
778,usual,proper,foster,3,less_conv,0,slightly_prob,priority,0
5070,pretentious,proper,foster,2,critical,1,slightly_prob,recommended,0
5514,pretentious,less_proper,completed,3,convenient,0,problematic,recommended,0
8664,great_pret,proper,complete,1,less_conv,0,problematic,recommended,0
11190,great_pret,improper,foster,more,convenient,1,slightly_prob,recommended,0
9859,great_pret,less_proper,completed,3,less_conv,1,slightly_prob,priority,0
7768,pretentious,critical,foster,more,critical,1,nonprob,priority,0
2410,usual,improper,foster,1,less_conv,1,problematic,priority,0
5415,pretentious,less_proper,completed,1,convenient,1,problematic,recommended,0
12640,great_pret,very_crit,incomplete,3,convenient,0,slightly_prob,priority,0
9952,great_pret,less_proper,incomplete,1,convenient,1,problematic,priority,0
12955,great_pret,very_crit,foster,more,critical,1,slightly_prob,priority,0
2713,usual,critical,complete,3,convenient,1,slightly_prob,priority,0
1186,usual,less_proper,completed,2,critical,1,problematic,priority,0
1188,usual,less_proper,completed,3,convenient,0,nonprob,recommended,0
11166,great_pret,improper,foster,3,critical,0,problematic,recommended,0
2782,usual,critical,complete,more,less_conv,1,nonprob,priority,0
2970,usual,critical,completed,more,convenient,0,nonprob,recommended,0
4849,pretentious,proper,incomplete,2,critical,0,problematic,priority,0
5397,pretentious,less_proper,complete,more,critical,1,problematic,recommended,0
1399,usual,less_proper,incomplete,2,critical,1,slightly_prob,priority,0
5944,pretentious,less_proper,foster,3,convenient,0,slightly_prob,priority,0
12349,great_pret,very_crit,completed,1,critical,0,nonprob,priority,0
8439,pretentious,very_crit,foster,1,convenient,1,problematic,recommended,0
8259,pretentious,very_crit,incomplete,1,critical,1,problematic,recommended,0
9108,great_pret,proper,incomplete,1,critical,0,nonprob,recommended,0
2523,usual,improper,foster,3,critical,0,slightly_prob,recommended,0
6268,pretentious,improper,completed,1,convenient,0,slightly_prob,priority,0
6039,pretentious,less_proper,foster,more,critical,1,nonprob,recommended,0
12031,great_pret,critical,foster,3,critical,0,problematic,priority,0
9669,great_pret,less_proper,complete,more,convenient,0,slightly_prob,recommended,0
6174,pretentious,improper,complete,3,less_conv,0,nonprob,recommended,0
1482,usual,less_proper,incomplete,more,less_conv,0,problematic,recommended,0
10485,great_pret,improper,complete,3,convenient,1,nonprob,recommended,0
5179,pretentious,proper,foster,more,critical,1,slightly_prob,priority,0
4344,pretentious,proper,complete,1,less_conv,0,problematic,recommended,0
5667,pretentious,less_proper,incomplete,1,critical,1,problematic,recommended,0
8487,pretentious,very_crit,foster,2,convenient,1,nonprob,recommended,0
11391,great_pret,critical,complete,3,critical,1,problematic,recommended,0
4639,pretentious,proper,completed,2,critical,1,slightly_prob,priority,0
4732,pretentious,proper,completed,more,less_conv,1,problematic,priority,0
7603,pretentious,critical,foster,1,critical,0,problematic,priority,0
