,0,1,2,3,4,5,output
25030,d,1,g,8,d,3,1
12128,d,2,e,2,h,4,1
11988,d,2,b,8,h,4,1
20743,d,2,h,2,c,6,1
13840,c,1,a,7,a,4,1
14081,c,1,f,7,a,3,1
14182,c,2,a,1,c,8,1
16156,d,3,b,3,f,7,1
8739,c,1,c,5,a,8,1
26429,b,1,f,7,c,5,1
22166,b,1,h,7,h,4,1
25573,a,1,b,1,d,2,1
23282,c,1,f,3,f,8,1
21813,b,1,e,6,e,8,1
8661,b,2,g,2,h,4,1
17469,b,1,g,8,a,8,1
25432,d,2,f,7,c,6,1
24441,d,1,b,6,g,3,1
6390,d,4,e,5,b,1,1
5208,b,1,b,5,a,8,1
8719,c,1,b,7,f,8,1
17774,b,2,e,8,h,4,1
3986,d,1,a,5,f,1,1
14060,c,1,f,4,e,2,1
27621,d,1,g,4,e,6,1
19247,c,3,b,2,e,4,1
25762,a,1,d,8,e,4,1
4239,d,2,g,3,h,1,1
2945,c,2,b,4,a,2,1
3447,c,2,d,2,f,1,1
6572,d,4,h,3,h,1,1
13587,b,2,a,7,f,2,1
10825,c,1,b,4,e,2,1
26947,c,1,c,6,e,2,1
12942,d,4,b,2,f,4,1
3599,d,2,d,4,a,2,1
21864,b,1,f,1,c,8,1
25668,a,1,c,4,f,5,1
23305,c,1,f,5,c,7,1
23310,c,1,f,5,d,6,1
5558,c,2,g,4,h,7,1
9917,d,3,f,1,b,8,1
4842,d,2,h,3,f,1,1
11199,c,2,e,1,h,8,1
23432,c,1,g,5,g,2,1
14291,c,2,b,5,f,5,1
5171,d,4,h,8,a,1,1
16245,d,3,c,2,f,4,1
9180,c,3,c,8,f,2,1
4515,b,1,b,4,a,7,1
16145,d,3,b,3,c,7,1
11868,d,1,f,8,g,6,1
20553,d,2,f,8,b,6,1
7864,d,3,h,1,a,7,1
11160,c,2,d,5,b,5,1
13588,b,2,a,8,d,2,1
5725,d,1,b,7,h,2,1
27239,c,1,g,6,c,5,1
19822,d,1,f,6,b,7,1
10597,b,1,f,4,a,7,1
21737,b,1,d,8,h,8,1
9136,c,3,b,6,g,2,1
7540,d,2,h,5,f,2,1
19479,d,1,a,5,c,4,1
26948,c,1,c,6,e,3,1
14308,c,2,b,6,e,8,1
15347,d,1,e,5,f,8,1
25177,d,1,h,6,d,5,1
3044,c,3,e,6,b,1,1
10994,c,1,f,5,g,8,1
26535,b,1,g,6,e,2,1
11664,d,1,c,1,a,2,1
9020,c,2,f,8,f,1,1
5860,d,2,c,4,b,8,1
14751,c,2,h,6,f,2,1
11162,c,2,d,5,b,7,1
19294,c,3,c,6,g,4,1
23230,c,1,e,7,g,5,1
13185,a,1,b,4,f,3,1
14240,c,2,a,5,g,8,1
25628,a,1,b,7,d,2,1
23863,c,2,d,3,f,3,1
24934,d,1,g,2,g,8,1
10435,a,1,h,7,e,1,1
12964,d,4,b,5,f,5,1
19542,d,1,b,5,g,6,1
22750,c,1,a,6,e,5,1
10172,d,4,d,5,g,6,1
24905,d,1,g,1,e,8,1
17378,b,1,f,5,a,6,1
13988,c,1,e,1,a,8,1
7087,c,2,d,3,c,8,1
6448,d,4,f,3,f,1,1
3871,d,4,a,2,d,1,1
6362,d,4,d,6,h,2,1
17049,b,1,b,3,b,7,1
19938,d,1,h,6,e,8,1
25933,a,1,h,2,c,3,1
23651,c,1,h,8,d,4,1
26004,b,1,a,6,d,4,1
22591,b,2,h,7,g,4,1
4748,d,1,g,4,h,2,1
15058,c,3,g,5,g,3,1
25900,a,1,g,4,d,4,1
17644,b,2,c,3,h,5,1
12838,d,3,h,4,g,6,1
12217,d,2,f,4,b,8,1
4837,d,2,g,7,h,4,1
24591,d,1,c,8,f,3,1
10793,b,2,g,4,d,3,1
5585,c,3,b,3,d,1,1
3902,b,1,b,2,h,1,1
10685,b,2,b,5,h,4,1
8873,c,2,b,6,e,2,1
17634,b,2,c,1,g,4,1
25233,d,1,h,8,d,6,1
27851,a,1,g,3,g,6,1
27725,a,1,c,6,c,2,1
7849,d,3,g,3,a,8,1
24524,d,1,c,3,d,6,1
3830,d,3,g,4,c,1,1
6068,d,3,c,6,g,2,1
11076,c,2,a,3,b,8,1
25852,a,1,e,8,c,1,1
14413,c,2,d,8,h,5,1
15626,d,2,c,5,g,5,1
27805,a,1,f,6,d,2,1
16082,d,3,a,7,g,5,1
3717,d,3,b,3,h,1,1
16042,d,3,a,4,c,5,1
25579,a,1,b,1,e,5,1
6421,d,4,e,8,b,1,1
14029,c,1,e,7,a,3,1
25311,d,2,b,7,d,7,1
22862,c,1,b,2,g,4,1
13767,b,2,g,7,f,1,1
4862,d,3,a,7,a,2,1
25173,d,1,h,6,c,5,1
13874,c,1,c,2,h,8,1
23946,c,2,f,8,c,6,1
5108,d,4,e,8,h,1,1
10870,c,1,d,1,b,7,1
17457,b,1,g,6,b,8,1
12322,d,3,a,1,g,8,1
8153,d,4,d,8,h,3,1
7699,d,3,d,2,a,6,1
19213,c,2,h,8,g,5,1
12375,d,3,a,5,f,5,1
17162,b,1,d,6,a,5,1
14709,c,2,h,2,b,5,1
22087,b,1,h,3,g,8,1
10895,c,1,d,4,a,7,1
20812,d,2,h,6,c,6,1
22701,c,1,a,4,b,6,1
24821,d,1,f,3,d,8,1
20851,d,2,h,8,d,6,1
10899,c,1,d,4,c,8,1
20961,a,1,a,5,e,3,1
9328,d,1,c,5,a,8,1
10405,a,1,g,5,h,2,1
25139,d,1,h,4,c,6,1
17727,b,2,e,2,g,5,1
23942,c,2,f,7,f,3,1
8210,d,4,e,8,g,2,1
19574,d,1,c,5,h,5,1
20696,d,2,g,8,d,6,1
27987,b,1,d,6,f,4,1
19046,c,2,g,6,a,6,1
25618,a,1,b,6,d,2,1
15815,d,2,e,8,a,8,1
20019,d,2,a,4,c,6,1
4350,d,3,e,4,h,2,1
12525,d,3,c,7,h,5,1
9332,d,1,c,5,h,4,1
19336,c,3,d,6,f,5,1
23853,c,2,d,2,f,3,1
22907,c,1,b,4,g,6,1
3959,c,3,b,3,c,1,1
19571,d,1,c,5,d,3,1
16124,d,3,b,2,b,6,1
3220,d,3,g,2,a,1,1
17155,b,1,d,5,f,1,1
11569,c,3,f,5,h,4,1
22493,b,2,f,8,f,5,1
26906,c,1,b,7,f,3,1
9391,d,1,g,7,a,8,1
4019,d,1,b,8,f,1,1
18001,c,1,d,1,a,4,1
20500,d,2,f,2,f,8,1
2887,c,3,e,7,d,1,1
4420,d,3,g,8,h,4,1
25864,a,1,f,1,d,4,1
11300,c,2,f,6,a,7,1
22274,b,2,b,4,g,6,1
11920,d,2,a,3,h,5,1
5599,c,3,c,4,h,3,1
12094,d,2,d,8,c,6,1
9346,d,1,c,8,b,5,1
26307,b,1,d,7,d,3,1
7193,c,2,h,3,a,8,1
21710,b,1,d,5,g,4,1
22584,b,2,h,6,d,4,1
17077,b,1,b,6,h,3,1
26102,b,1,b,7,d,3,1
4285,d,3,b,7,a,5,1
21043,a,1,c,5,f,2,1
7867,d,3,h,2,a,7,1
16976,b,1,a,1,g,8,1
9981,d,3,g,1,a,5,1
16959,a,1,h,6,h,1,1
24228,d,1,a,4,g,4,1
5577,c,3,a,3,e,1,1
25412,d,2,f,3,d,5,1
11475,c,3,d,5,f,4,1
21505,b,1,b,4,f,7,1
24959,d,1,g,4,b,4,1
16846,a,1,d,8,e,1,1
14888,c,3,b,8,e,3,1
24830,d,1,f,4,a,4,1
19552,d,1,b,6,e,7,1
13853,c,1,b,2,h,8,1
15237,d,1,d,2,c,5,1
13095,d,4,g,2,f,5,1
12226,d,2,f,8,a,5,1
8030,d,4,c,1,g,1,1
20893,d,3,c,6,f,5,1
25320,d,2,b,8,d,8,1
6506,d,4,g,1,c,1,1
4608,c,2,b,2,a,8,1
25784,a,1,e,3,f,6,1
14547,c,2,e,7,e,2,1
12529,d,3,c,8,h,5,1
6365,d,4,d,8,d,2,1
8058,d,4,c,4,d,2,1
6935,c,1,c,3,a,8,1
27093,c,1,f,1,c,5,1
20103,d,2,b,1,d,8,1
10422,a,1,h,1,d,1,1
6269,d,4,a,7,c,2,1
10295,d,4,h,8,f,2,1
5341,c,1,d,4,h,2,1
10347,a,1,c,4,g,3,1
14038,c,1,e,8,h,3,1
14012,c,1,e,4,e,2,1
21210,a,1,g,5,e,2,1
18910,c,2,f,3,d,8,1
6254,d,4,a,5,c,1,1
20379,d,2,d,5,f,5,1
12570,d,3,d,4,g,4,1
23739,c,2,b,6,f,3,1
18578,c,2,b,3,d,8,1
10157,d,4,d,1,f,2,1
19163,c,2,h,5,e,4,1
4847,d,2,h,4,g,1,1
18928,c,2,f,4,e,8,1
24034,c,2,g,8,f,3,1
27954,b,1,c,2,d,4,1
5479,c,2,c,4,a,6,1
21002,a,1,b,4,h,7,1
7615,d,3,c,1,a,3,1
4201,d,2,d,7,f,1,1
6955,c,1,c,7,h,2,1
26832,b,2,h,7,h,5,1
8469,b,1,c,6,a,8,1
12456,d,3,b,5,g,6,1
27495,d,1,d,7,f,7,1
26930,c,1,c,2,e,3,1
11128,c,2,c,5,f,4,1
25416,d,2,f,6,b,5,1
13225,a,1,e,7,h,1,1
3021,c,3,d,1,b,1,1
8786,c,1,f,5,a,2,1
16864,a,1,f,1,h,1,1
17326,b,1,e,8,a,7,1
5289,c,1,b,2,a,3,1
21162,a,1,e,8,f,3,1
10988,c,1,f,3,h,7,1
5754,d,1,f,1,a,2,1
25036,d,1,g,8,f,4,1
26211,b,1,c,7,d,2,1
7426,d,1,g,6,h,4,1
8566,b,1,h,7,e,1,1
6403,d,4,e,6,c,1,1
4676,c,2,h,5,a,4,1
22721,c,1,a,4,g,4,1
2933,c,1,g,6,a,1,1
21818,b,1,e,6,g,5,1
17528,b,1,h,6,h,2,1
26544,b,1,g,7,c,3,1
22444,b,2,e,6,e,2,1
20509,d,2,f,3,e,6,1
20811,d,2,h,6,c,5,1
13990,c,1,e,1,f,8,1
10133,d,4,c,5,e,2,1
6795,b,2,b,8,h,1,1
23224,c,1,e,7,d,3,1
25121,d,1,h,3,e,7,1
19316,c,3,d,1,f,5,1
17167,b,1,d,6,b,6,1
22718,c,1,a,4,f,5,1
7306,c,3,e,7,g,1,1
18404,c,2,a,2,b,5,1
20475,d,2,f,1,d,7,1
20796,d,2,h,4,e,6,1
27910,a,1,h,3,g,6,1
17797,b,2,g,8,f,2,1
18048,c,1,d,5,c,7,1
4897,d,3,d,1,a,1,1
27214,c,1,g,2,d,5,1
17154,b,1,d,5,e,1,1
20864,d,2,h,8,g,3,1
5811,d,2,a,5,h,4,1
15845,d,2,f,6,c,7,1
17448,b,1,g,4,d,2,1
7796,d,3,f,1,h,8,1
21839,b,1,e,8,b,4,1
12660,d,3,e,3,f,7,1
24816,d,1,f,3,d,3,1
20431,d,2,e,5,c,5,1
17766,b,2,e,8,f,2,1
8312,d,4,h,7,h,2,1
5547,c,2,g,2,h,7,1
25027,d,1,g,8,c,6,1
18414,c,2,a,2,d,8,1
19626,d,1,d,4,h,6,1
27698,a,1,b,8,e,3,1
8014,d,4,b,7,g,1,1
18976,c,2,g,2,c,5,1
3412,d,3,h,3,c,1,1
3776,d,3,e,3,h,1,1
11715,d,1,c,7,b,2,1
16098,d,3,a,8,g,5,1
23518,c,1,h,2,d,6,1
22113,b,1,h,4,f,5,1
26673,b,1,h,7,h,5,1
3195,d,2,b,7,b,1,1
23489,c,1,h,1,e,3,1
3730,d,3,c,3,b,1,1
10844,c,1,c,5,b,3,1
19886,d,1,h,1,a,7,1
7213,c,2,h,8,e,1,1
5033,d,3,h,3,h,1,1
18293,c,1,g,8,a,8,1
19193,c,2,h,7,g,4,1
26356,b,1,e,6,d,2,1
3263,d,1,h,3,a,2,1
4153,d,2,b,8,f,1,1
6016,d,3,b,7,g,8,1
21331,b,1,a,2,e,8,1
19377,c,3,g,1,e,5,1
17060,b,1,b,5,g,6,1
9755,d,3,c,4,h,7,1
7620,d,3,c,1,b,3,1
4449,d,4,b,4,h,2,1
14984,c,3,d,7,h,4,1
8871,c,2,b,5,h,3,1
17852,c,1,a,3,f,8,1
27753,a,1,c,8,d,3,1
13344,b,1,d,3,a,5,1
21622,b,1,c,5,c,7,1
12279,d,2,h,3,b,8,1
25887,a,1,g,1,f,3,1
25259,d,2,a,2,d,5,1
24445,d,1,b,6,h,4,1
17746,b,2,e,4,g,5,1
24785,d,1,f,1,b,5,1
18227,c,1,f,6,a,8,1
18085,c,1,e,1,d,8,1
11556,c,3,f,3,h,5,1
15956,d,2,h,5,f,4,1
23822,c,2,c,8,c,6,1
12403,d,3,a,8,h,7,1
25555,a,1,a,7,g,6,1
7644,d,3,c,3,a,6,1
19924,d,1,h,5,d,8,1
12748,d,3,f,7,a,6,1
14898,c,3,c,1,g,4,1
19742,d,1,e,4,c,8,1
18468,c,2,a,4,g,6,1
15212,d,1,c,4,g,8,1
18508,c,2,a,8,c,5,1
22135,b,1,h,5,e,5,1
13537,b,1,h,4,d,3,1
19636,d,1,d,5,e,3,1
9188,c,3,d,5,g,3,1
23114,c,1,d,7,g,3,1
25219,d,1,h,7,g,4,1
20788,d,2,h,4,c,6,1
27638,d,1,g,7,c,4,1
17849,c,1,a,3,a,5,1
15280,d,1,d,6,c,8,1
23400,c,1,g,4,c,6,1
13580,b,2,a,5,g,4,1
5690,c,3,g,8,h,2,1
26973,c,1,c,7,e,7,1
17344,b,1,e,8,h,8,1
25731,a,1,d,5,f,3,1
14675,c,2,g,6,c,7,1
21931,b,1,g,1,c,6,1
23857,c,2,d,3,d,5,1
5434,c,2,b,2,e,1,1
10719,b,2,d,5,g,2,1
3018,c,3,c,7,c,1,1
16707,d,4,c,3,g,5,1
8560,b,1,h,5,e,1,1
12588,d,3,d,5,g,7,1
23719,c,2,b,3,c,5,1
18523,c,2,a,8,f,4,1
23089,c,1,d,3,h,5,1
11106,c,2,b,3,b,8,1
16781,a,1,b,5,g,2,1
26059,b,1,b,3,d,7,1
7283,c,3,c,8,g,1,1
4871,d,3,b,4,f,3,1
25755,a,1,d,7,h,5,1
10368,a,1,d,6,g,1,1
23204,c,1,e,6,b,3,1
14720,c,2,h,3,b,6,1
24088,c,2,h,8,e,3,1
26269,b,1,d,2,f,2,1
11155,c,2,d,3,b,5,1
16683,d,3,h,8,c,6,1
20606,d,2,g,2,f,8,1
9230,c,3,f,1,h,7,1
6580,d,4,h,5,c,1,1
26035,b,1,b,2,d,2,1
11066,c,2,a,1,b,7,1
19283,c,3,c,2,e,5,1
23553,c,1,h,3,d,8,1
15949,d,2,h,5,d,8,1
24890,d,1,f,8,f,3,1
7368,c,3,h,8,e,1,1
21988,b,1,g,4,d,8,1
17823,b,2,h,6,g,2,1
6588,d,4,h,6,c,2,1
11510,c,3,e,3,h,8,1
21592,b,1,c,2,g,8,1
21582,b,1,c,1,g,6,1
5911,d,2,g,5,h,3,1
7570,d,3,a,6,b,3,1
15855,d,2,f,8,a,6,1
10682,b,2,b,5,g,2,1
19437,c,3,h,6,f,6,1
22440,b,2,e,5,g,6,1
24674,d,1,d,8,f,5,1
12197,d,2,e,8,h,6,1
16481,d,3,g,1,f,6,1
22007,b,1,g,5,e,6,1
15265,d,1,d,5,a,7,1
18222,c,1,f,5,b,3,1
14112,c,1,g,7,e,1,1
4928,d,3,e,4,e,1,1
9750,d,3,b,5,h,7,1
13347,b,1,d,3,b,5,1
5308,c,1,b,6,a,3,1
10779,b,2,f,6,h,1,1
13235,a,1,f,2,h,8,1
24730,d,1,e,5,c,3,1
23031,c,1,c,5,e,3,1
7624,d,3,c,1,b,7,1
11141,c,2,d,1,c,5,1
26469,b,1,g,1,d,6,1
27250,c,1,g,6,f,2,1
24107,c,3,g,6,e,5,1
7171,c,2,g,2,h,5,1
23387,c,1,g,3,e,7,1
13297,b,1,a,7,a,4,1
18082,c,1,e,1,c,7,1
7964,d,4,b,1,d,2,1
5670,c,3,g,2,h,7,1
8922,c,2,d,2,c,6,1
17564,b,2,a,4,h,4,1
13610,b,2,b,8,e,2,1
19680,d,1,e,1,c,7,1
8233,d,4,f,3,h,7,1
11688,d,1,c,2,b,7,1
19738,d,1,e,4,b,5,1
3802,d,3,f,4,a,2,1
11595,c,3,g,5,f,2,1
14404,c,2,d,6,b,5,1
15476,d,1,h,5,g,2,1
24612,d,1,d,2,g,3,1
20199,d,2,b,5,d,7,1
18375,c,1,h,8,b,7,1
21237,a,1,h,2,c,2,1
25717,a,1,d,3,g,3,1
20025,d,2,a,4,e,4,1
13902,c,1,d,2,b,5,1
21475,b,1,b,2,e,7,1
15423,d,1,g,3,g,8,1
26419,b,1,f,5,f,2,1
21742,b,1,e,1,d,3,1
21722,b,1,d,7,h,4,1
14520,c,2,e,5,g,7,1
13300,b,1,a,8,h,3,1
15202,d,1,c,2,h,3,1
25917,a,1,g,8,g,3,1
3420,d,4,d,2,g,1,1
9959,d,3,f,7,f,3,1
12998,d,4,c,3,g,4,1
25119,d,1,h,3,e,5,1
3183,d,1,e,2,b,1,1
5339,c,1,d,4,g,3,1
5437,c,2,b,2,h,1,1
12406,d,3,b,1,g,7,1
16739,d,4,h,3,f,3,1
22568,b,2,h,2,h,4,1
16522,d,3,g,3,d,7,1
18599,c,2,b,4,d,7,1
27252,c,1,g,6,f,4,1
5082,d,4,c,8,h,1,1
25332,d,2,c,6,d,4,1
9037,c,2,g,8,a,5,1
13716,b,2,f,4,h,7,1
19204,c,2,h,8,e,4,1
3726,d,3,c,2,f,1,1
13531,b,1,h,3,b,8,1
21134,a,1,e,4,c,2,1
15383,d,1,f,2,a,3,1
22686,c,1,a,3,e,4,1
6082,d,3,c,8,f,1,1
22427,b,2,d,8,g,6,1
12159,d,2,e,5,a,6,1
12156,d,2,e,4,d,8,1
17100,b,1,c,5,h,6,1
20044,d,2,a,6,c,4,1
23784,c,2,c,3,d,6,1
6384,d,4,e,4,f,1,1
23900,c,2,f,1,e,5,1
8281,d,4,h,2,h,8,1
11095,c,2,a,6,h,8,1
26969,c,1,c,7,e,3,1
23506,c,1,h,1,g,8,1
12659,d,3,e,3,f,6,1
17845,c,1,a,2,g,8,1
19357,c,3,f,1,f,5,1
18221,c,1,f,5,a,7,1
10518,b,1,c,7,g,2,1
17960,c,1,b,8,b,5,1
9525,d,2,d,4,h,7,1
24634,d,1,d,5,f,4,1
13504,b,1,g,4,e,3,1
8323,a,1,a,7,h,1,1
23914,c,2,f,5,c,4,1
12254,d,2,g,8,a,5,1
7575,d,3,a,6,h,5,1
9940,d,3,f,2,h,7,1
23581,c,1,h,4,d,7,1
21394,b,1,a,5,d,3,1
7356,c,3,h,4,f,3,1
22524,b,2,g,5,d,3,1
12818,d,3,h,2,h,5,1
11285,c,2,f,3,h,7,1
10551,b,1,d,5,h,3,1
7667,d,3,c,6,h,4,1
7746,d,3,e,1,a,8,1
18649,c,2,b,8,f,8,1
5017,d,3,g,7,h,4,1
14956,c,3,d,3,h,4,1
6695,b,1,d,1,g,1,1
10716,b,2,d,5,d,1,1
25733,a,1,d,5,f,5,1
27681,a,1,b,3,f,3,1
18758,c,2,d,2,e,7,1
10945,c,1,e,7,f,1,1
17813,b,2,h,5,f,3,1
4508,b,1,b,2,a,8,1
13046,d,4,d,7,g,5,1
9606,d,2,f,3,g,7,1
20462,d,2,e,8,e,4,1
27927,a,1,h,7,e,5,1
3280,d,2,d,4,a,1,1
9934,d,3,f,2,g,7,1
10983,c,1,f,3,a,7,1
26593,b,1,h,2,c,3,1
8802,c,1,g,5,a,4,1
21631,b,1,c,5,f,2,1
12788,d,3,g,7,b,4,1
27669,a,1,b,2,d,3,1
8891,c,2,c,5,g,2,1
9688,d,2,h,7,e,8,1
17059,b,1,b,5,g,5,1
18171,c,1,e,6,f,2,1
21260,a,1,h,6,f,2,1
22214,b,2,a,4,e,4,1
8957,c,2,d,8,a,3,1
19302,c,3,c,7,g,4,1
24852,d,1,f,5,c,5,1
7321,c,3,f,6,f,1,1
4006,d,1,b,4,g,1,1
27276,c,1,g,8,d,6,1
10312,a,1,a,5,g,1,1
15256,d,1,d,3,h,6,1
11626,c,3,h,5,f,2,1
26682,b,1,h,8,e,3,1
20558,d,2,f,8,e,4,1
12694,d,3,e,7,g,6,1
8102,d,4,d,1,h,8,1
7386,d,1,c,3,a,7,1
4002,d,1,b,3,g,1,1
17031,b,1,a,6,h,3,1
21584,b,1,c,1,g,8,1
23043,c,1,c,5,g,7,1
17270,b,1,e,3,h,4,1
3733,d,3,c,3,h,1,1
10299,d,4,h,8,h,3,1
6488,d,4,f,7,d,2,1
8832,c,2,a,2,e,2,1
16694,d,3,h,8,f,7,1
18736,c,2,c,8,g,8,1
23862,c,2,d,3,e,6,1
18698,c,2,c,4,e,5,1
12455,d,3,b,5,g,5,1
23597,c,1,h,5,f,6,1
17775,b,2,e,8,h,5,1
19710,d,1,e,2,e,8,1
17643,b,2,c,3,h,4,1
24200,d,1,a,3,f,5,1
22089,b,1,h,3,h,7,1
8870,c,2,b,5,g,4,1
8659,b,2,g,1,d,1,1
11718,d,1,c,7,e,8,1
6481,d,4,f,6,f,2,1
16621,d,3,h,3,b,6,1
14247,c,2,a,6,c,7,1
27676,a,1,b,2,f,5,1
16908,a,1,f,6,g,2,1
6368,d,4,e,1,b,2,1
27121,c,1,f,3,c,3,1
14552,c,2,e,7,g,2,1
22745,c,1,a,6,d,4,1
9142,c,3,b,7,g,2,1
3542,d,1,g,4,h,1,1
14403,c,2,d,6,b,4,1
3122,d,3,d,4,d,1,1
9048,c,2,h,5,h,1,1
17880,c,1,a,5,f,6,1
9213,c,3,e,5,h,4,1
8299,d,4,h,5,e,1,1
21560,b,1,b,8,g,6,1
6950,c,1,c,6,g,1,1
11693,d,1,c,4,b,6,1
18743,c,2,d,1,e,6,1
6374,d,4,e,3,b,1,1
18420,c,2,a,2,f,6,1
8378,a,1,g,8,h,2,1
12419,d,3,b,2,h,7,1
5204,b,1,b,3,h,2,1
20958,a,1,a,5,d,2,1
20898,d,3,c,7,e,6,1
18894,c,2,f,2,c,7,1
20926,d,3,f,8,e,6,1
20083,d,2,a,8,e,4,1
9382,d,1,f,8,h,7,1
23823,c,2,c,8,d,4,1
17037,b,1,a,8,h,4,1
14333,c,2,c,4,g,7,1
14072,c,1,f,5,h,7,1
18429,c,2,a,2,h,7,1
13318,b,1,c,5,g,4,1
7397,d,1,c,5,b,1,1
6263,d,4,a,6,c,2,1
9300,d,1,a,8,b,1,1
8113,d,4,d,3,h,7,1
18957,c,2,g,1,c,8,1
2963,c,2,e,1,a,1,1
3331,d,2,g,1,b,1,1
3043,c,3,e,5,c,1,1
24789,d,1,f,1,c,7,1
13856,c,1,b,3,h,8,1
6839,b,2,f,3,h,2,1
24944,d,1,g,3,d,3,1
21554,b,1,b,8,f,3,1
7169,c,2,f,8,h,1,1
24267,d,1,a,7,b,3,1
4506,b,1,b,2,a,6,1
14590,c,2,f,1,a,3,1
23181,c,1,e,5,c,3,1
11483,c,3,d,7,h,3,1
3218,d,3,f,2,a,1,1
12174,d,2,e,6,g,7,1
27129,c,1,f,3,e,5,1
18126,c,1,e,3,c,8,1
14641,c,2,f,7,h,6,1
8820,c,1,h,7,b,8,1
21689,b,1,d,3,d,8,1
4471,d,4,g,1,h,5,1
9511,d,2,d,3,b,6,1
4121,d,2,b,1,f,1,1
3711,d,3,b,2,d,1,1
14777,c,3,a,1,f,3,1
9244,c,3,f,5,h,2,1
4516,b,1,b,4,a,8,1
25237,d,1,h,8,e,4,1
12382,d,3,a,6,a,4,1
9089,c,3,a,5,h,4,1
14252,c,2,a,7,g,3,1
18614,c,2,b,5,b,7,1
10238,d,4,f,7,g,5,1
18585,c,2,b,3,g,5,1
12934,d,4,b,1,f,4,1
9881,d,3,e,5,b,7,1
12005,d,2,c,4,h,6,1
8040,d,4,c,2,h,6,1
20485,d,2,f,2,b,5,1
16762,a,1,a,5,h,3,1
14992,c,3,d,8,h,5,1
9223,c,3,f,1,g,7,1
20161,d,2,b,3,f,3,1
27880,a,1,g,7,g,4,1
25308,d,2,b,7,d,4,1
23461,c,1,g,8,c,8,1
26892,c,1,b,7,b,5,1
20088,d,2,a,8,g,4,1
11808,d,1,f,1,g,6,1
25851,a,1,e,7,h,7,1
11857,d,1,f,7,h,2,1
16552,d,3,g,6,b,4,1
16963,a,1,h,7,g,1,1
17855,c,1,a,3,h,4,1
19911,d,1,h,5,b,6,1
10224,d,4,f,2,f,4,1
13785,b,2,h,5,f,1,1
25088,d,1,h,2,e,7,1
3823,d,3,g,3,h,8,1
18538,c,2,b,1,d,8,1
27260,c,1,g,7,d,3,1
15716,d,2,e,1,b,6,1
11146,c,2,d,2,a,4,1
9325,d,1,c,3,b,6,1
18705,c,2,c,4,f,7,1
23080,c,1,d,3,f,4,1
19999,d,2,a,2,h,6,1
17097,b,1,c,4,g,8,1
7879,d,3,h,5,a,7,1
23699,c,2,b,1,d,4,1
24887,d,1,f,8,d,3,1
8504,b,1,e,5,h,1,1
16627,d,3,h,3,d,7,1
23488,c,1,h,1,d,8,1
7197,c,2,h,4,e,2,1
19414,c,3,h,1,f,6,1
6038,d,3,c,3,b,8,1
11658,d,1,b,6,f,2,1
9186,c,3,d,5,f,2,1
20736,d,2,h,2,b,3,1
14733,c,2,h,5,b,7,1
17293,b,1,e,5,f,8,1
26476,b,1,g,1,f,6,1
25014,d,1,g,7,b,7,1
24335,d,1,b,1,c,7,1
22362,b,2,d,1,g,6,1
14151,c,1,h,6,a,8,1
2911,c,1,d,5,a,1,1
13507,b,1,g,5,f,1,1
9826,d,3,e,2,a,5,1
24204,d,1,a,3,g,4,1
6315,d,4,c,3,g,1,1
20600,d,2,g,2,e,7,1
19382,c,3,g,2,e,2,1
3749,d,3,c,8,c,1,1
21955,b,1,g,2,e,7,1
10821,c,1,a,7,e,8,1
20420,d,2,e,2,c,4,1
24452,d,1,b,7,g,4,1
15013,c,3,e,3,e,5,1
5549,c,2,g,3,e,2,1
6893,c,1,a,7,f,1,1
18327,c,1,h,5,b,5,1
27859,a,1,g,6,d,4,1
24192,d,1,a,3,e,3,1
21943,b,1,g,1,g,3,1
10878,c,1,d,2,a,6,1
19433,c,3,h,6,e,4,1
13262,a,1,g,8,d,1,1
6274,d,4,a,8,c,1,1
8023,d,4,b,8,h,3,1
9644,d,2,f,7,h,7,1
24321,d,1,a,8,f,4,1
12697,d,3,e,8,b,5,1
4891,d,3,c,5,a,7,1
6945,c,1,c,5,f,1,1
5318,c,1,b,8,a,6,1
5375,c,1,g,3,g,1,1
18243,c,1,f,8,a,8,1
27732,a,1,c,6,f,4,1
14051,c,1,f,2,h,4,1
22603,c,1,a,1,a,4,1
5674,c,3,g,3,f,1,1
10592,b,1,f,2,a,6,1
3119,d,3,c,6,d,1,1
4908,d,3,d,5,a,3,1
3451,c,3,a,2,d,1,1
6643,b,1,a,8,g,1,1
27739,a,1,c,7,d,2,1
4389,d,3,f,8,b,2,1
14881,c,3,b,7,g,4,1
13871,c,1,b,8,h,5,1
16795,a,1,c,1,h,6,1
17672,b,2,d,2,h,4,1
26928,c,1,c,2,d,6,1
15257,d,1,d,3,h,7,1
16525,d,3,g,3,e,6,1
24519,d,1,c,3,c,5,1
14347,c,2,c,6,c,8,1
15438,d,1,g,7,g,1,1
12134,d,2,e,3,a,7,1
17605,b,2,b,4,h,4,1
5380,c,1,g,4,h,7,1
20874,d,3,b,7,c,5,1
13023,d,4,d,2,f,2,1
12036,d,2,d,3,e,8,1
3131,d,3,e,8,d,1,1
7827,d,3,f,5,h,5,1
23624,c,1,h,7,b,6,1
23610,c,1,h,6,c,5,1
12544,d,3,d,1,h,8,1
18312,c,1,h,3,b,6,1
11554,c,3,f,3,h,3,1
14870,c,3,b,4,h,7,1
14921,c,3,c,6,e,3,1
22385,b,2,d,3,g,6,1
