,0,1,2,3,4,5,output
4142,d,2,b,5,f,1,1
27257,c,1,g,7,c,5,1
22580,b,2,h,4,g,7,1
7498,d,2,d,5,g,3,1
7617,d,3,c,1,a,5,1
14172,c,1,h,8,h,2,1
4399,d,3,g,2,e,1,1
9903,d,3,e,8,a,6,1
16864,a,1,f,1,h,1,1
27199,c,1,g,1,c,6,1
8203,d,4,e,7,e,2,1
27073,c,1,e,4,d,6,1
27130,c,1,f,3,e,6,1
13493,b,1,g,1,b,8,1
12818,d,3,h,2,h,5,1
21645,b,1,c,6,f,2,1
24741,d,1,e,5,f,3,1
18920,c,2,f,4,c,4,1
26476,b,1,g,1,f,6,1
5841,d,2,b,7,f,2,1
12728,d,3,f,5,b,6,1
17414,b,1,f,7,e,1,1
10043,d,3,h,5,h,3,1
26590,b,1,h,1,f,4,1
13800,b,2,h,7,g,1,1
18977,c,2,g,2,c,6,1
22932,c,1,b,6,g,4,1
26789,b,2,g,6,g,4,1
26545,b,1,g,7,c,4,1
11943,d,2,a,6,f,8,1
8308,d,4,h,6,h,8,1
6376,d,4,e,3,d,2,1
11998,d,2,c,3,h,6,1
22708,c,1,a,4,d,5,1
15523,d,2,a,4,c,8,1
15644,d,2,c,7,h,6,1
24656,d,1,d,7,g,4,1
9797,d,3,d,7,b,6,1
18187,c,1,e,8,b,3,1
16769,a,1,a,8,f,2,1
6294,d,4,b,5,d,2,1
14830,c,3,a,8,g,5,1
22032,b,1,g,8,b,4,1
19645,d,1,d,6,b,5,1
11034,c,1,g,4,b,3,1
24711,d,1,e,3,b,4,1
5985,d,3,b,1,g,1,1
24959,d,1,g,4,b,4,1
5681,c,3,g,4,h,2,1
5204,b,1,b,3,h,2,1
4464,d,4,e,4,h,3,1
9773,d,3,d,2,a,4,1
7007,c,2,a,4,a,8,1
14694,c,2,h,1,a,5,1
21801,b,1,e,5,g,5,1
10037,d,3,h,4,h,8,1
24350,d,1,b,1,g,7,1
7541,d,2,h,5,g,2,1
26447,b,1,f,8,d,3,1
3909,b,1,e,2,h,1,1
15323,d,1,e,2,g,8,1
3346,d,2,g,8,a,1,1
8823,c,1,h,7,f,1,1
12464,d,3,b,7,b,4,1
8865,c,2,b,2,g,2,1
9666,d,2,g,5,f,2,1
3316,d,2,f,3,a,1,1
26593,b,1,h,2,c,3,1
5996,d,3,b,5,f,2,1
5866,d,2,c,5,g,2,1
9184,c,3,d,4,f,3,1
24040,c,2,h,1,d,5,1
14719,c,2,h,3,b,5,1
14049,c,1,f,2,h,2,1
4857,d,3,a,4,g,1,1
12196,d,2,e,8,h,5,1
18691,c,2,c,4,c,6,1
3197,d,2,b,8,b,1,1
20763,d,2,h,3,c,5,1
22613,c,1,a,1,c,6,1
14478,c,2,e,3,b,5,1
3234,d,1,c,2,f,1,1
6987,c,1,g,7,h,4,1
21520,b,1,b,5,d,6,1
17772,b,2,e,8,g,5,1
13150,d,4,h,8,f,5,1
7414,d,1,f,6,h,1,1
24801,d,1,f,2,d,7,1
8631,b,2,c,6,f,1,1
10935,c,1,e,5,h,2,1
20577,d,2,g,1,f,5,1
11654,d,1,b,2,f,2,1
3477,d,1,c,2,b,1,1
6639,b,1,a,6,h,1,1
19541,d,1,b,5,g,5,1
13611,b,2,b,8,f,2,1
11036,c,1,g,4,f,2,1
8450,b,1,c,3,a,4,1
20015,d,2,a,3,g,7,1
7746,d,3,e,1,a,8,1
13262,a,1,g,8,d,1,1
23609,c,1,h,6,c,4,1
13672,b,2,e,6,g,1,1
17398,b,1,f,6,e,1,1
15718,d,2,e,1,c,6,1
16148,d,3,b,3,d,8,1
3334,d,2,g,3,a,1,1
3255,d,1,f,3,b,2,1
20358,d,2,c,8,g,7,1
21980,b,1,g,4,c,5,1
10094,d,4,b,1,f,2,1
9661,d,2,g,2,a,3,1
6288,d,4,b,4,e,2,1
27082,c,1,e,6,d,3,1
27513,d,1,f,1,c,4,1
16908,a,1,f,6,g,2,1
10989,c,1,f,3,h,8,1
9672,d,2,g,8,a,3,1
20145,d,2,b,2,h,6,1
6266,d,4,a,6,h,2,1
11466,c,3,d,2,g,2,1
3997,d,1,a,8,h,1,1
10122,d,4,b,8,f,3,1
28016,b,1,f,3,d,6,1
11411,c,3,a,5,h,7,1
6588,d,4,h,6,c,2,1
23364,c,1,g,2,e,8,1
19377,c,3,g,1,e,5,1
9522,d,2,d,4,b,7,1
25623,a,1,b,6,g,6,1
26203,b,1,c,6,g,4,1
5121,d,4,f,5,g,1,1
14604,c,2,f,3,b,6,1
22780,c,1,a,7,e,7,1
26796,b,2,g,7,f,5,1
20957,a,1,a,5,c,2,1
25125,d,1,h,3,f,5,1
5297,c,1,b,4,f,1,1
12667,d,3,e,6,b,5,1
27569,d,1,f,7,d,4,1
3017,c,3,c,6,c,1,1
8502,b,1,e,3,a,8,1
11444,c,3,c,2,h,7,1
19491,d,1,a,5,e,8,1
16633,d,3,h,3,f,5,1
19071,c,2,g,8,e,4,1
22370,b,2,d,2,f,5,1
25118,d,1,h,3,e,4,1
4936,d,3,e,5,f,1,1
16631,d,3,h,3,f,3,1
22135,b,1,h,5,e,5,1
20478,d,2,f,1,e,7,1
14554,c,2,e,7,g,4,1
23541,c,1,h,3,b,4,1
6237,d,3,h,8,g,1,1
11658,d,1,b,6,f,2,1
23052,c,1,c,8,f,8,1
6864,b,2,g,7,h,4,1
9324,d,1,c,3,b,5,1
22208,b,2,a,3,f,3,1
13987,c,1,e,1,a,2,1
17318,b,1,e,7,g,3,1
27211,c,1,g,2,c,6,1
19925,d,1,h,5,e,3,1
18673,c,2,c,1,g,7,1
21807,b,1,e,6,b,3,1
21043,a,1,c,5,f,2,1
3669,d,2,h,1,b,2,1
23553,c,1,h,3,d,8,1
8961,c,2,d,8,a,7,1
14362,c,2,d,1,h,7,1
4084,d,1,h,4,h,1,1
20555,d,2,f,8,b,8,1
21398,b,1,a,5,e,3,1
12410,d,3,b,1,h,6,1
24099,c,3,f,6,f,4,1
26667,b,1,h,7,f,4,1
13461,b,1,f,4,a,3,1
9746,d,3,b,5,b,8,1
18487,c,2,a,7,c,7,1
10637,b,1,g,8,a,4,1
20746,d,2,h,2,d,5,1
17182,b,1,d,7,b,5,1
16836,a,1,d,6,g,2,1
16428,d,3,f,3,f,5,1
21490,b,1,b,3,h,6,1
5843,d,2,b,7,h,2,1
7102,c,2,d,5,f,1,1
22442,b,2,e,6,d,2,1
5329,c,1,c,4,h,2,1
5437,c,2,b,2,h,1,1
17018,b,1,a,5,g,6,1
17428,b,1,f,8,g,6,1
5388,c,1,g,8,h,3,1
15259,d,1,d,4,g,8,1
18376,c,1,h,8,b,8,1
24850,d,1,f,5,b,7,1
9341,d,1,c,8,a,5,1
17798,b,2,g,8,g,2,1
19998,d,2,a,2,h,5,1
14641,c,2,f,7,h,6,1
11694,d,1,c,5,a,2,1
9934,d,3,f,2,g,7,1
22904,c,1,b,4,f,8,1
26374,b,1,f,1,c,3,1
10367,a,1,d,5,g,1,1
24734,d,1,e,5,c,7,1
2923,c,1,f,3,a,1,1
13862,c,1,b,5,g,4,1
9031,c,2,g,7,a,3,1
23032,c,1,c,5,e,4,1
10704,b,2,c,6,g,2,1
26332,b,1,d,8,f,6,1
11577,c,3,f,6,h,5,1
8357,a,1,d,7,h,1,1
10521,b,1,c,8,g,2,1
18970,c,2,g,1,g,4,1
6865,b,2,g,8,h,1,1
3420,d,4,d,2,g,1,1
12036,d,2,d,3,e,8,1
23739,c,2,b,6,f,3,1
26978,c,1,c,7,f,7,1
11928,d,2,a,4,g,8,1
20373,d,2,d,3,g,4,1
27804,a,1,f,6,c,3,1
3760,d,3,d,5,a,1,1
21842,b,1,e,8,b,7,1
5158,d,4,g,8,h,3,1
20807,d,2,h,6,b,4,1
13214,a,1,e,4,d,1,1
20737,d,2,h,2,b,4,1
24506,d,1,c,2,c,8,1
15772,d,2,e,4,b,5,1
14151,c,1,h,6,a,8,1
25983,b,1,a,3,c,3,1
22334,b,2,c,7,f,3,1
23963,c,2,g,1,d,4,1
25456,d,2,f,8,f,6,1
13804,b,2,h,8,f,1,1
24996,d,1,g,6,a,4,1
3299,d,2,e,3,b,1,1
11925,d,2,a,4,b,7,1
5304,c,1,b,5,a,3,1
10504,b,1,c,6,a,3,1
7180,c,2,g,4,h,6,1
11617,c,3,h,1,h,6,1
27196,c,1,f,8,f,6,1
24717,d,1,e,3,d,5,1
24377,d,1,b,2,g,8,1
23592,c,1,h,4,f,8,1
24409,d,1,b,4,f,4,1
4223,d,2,e,7,h,1,1
27631,d,1,g,6,e,3,1
27729,a,1,c,6,e,3,1
22568,b,2,h,2,h,4,1
3724,d,3,c,1,a,1,1
22945,c,1,b,7,h,6,1
15046,c,3,g,1,g,4,1
5010,d,3,g,6,h,3,1
16383,d,3,f,1,d,6,1
22361,b,2,d,1,g,5,1
6397,d,4,e,5,f,1,1
24122,d,1,a,1,c,6,1
16870,a,1,f,2,g,6,1
5544,c,2,g,1,h,7,1
22493,b,2,f,8,f,5,1
3624,d,2,e,6,b,2,1
8512,b,1,f,3,d,2,1
15477,d,1,h,5,h,2,1
23540,c,1,h,3,b,3,1
16828,a,1,d,5,h,5,1
12259,d,2,h,1,f,2,1
9175,c,3,c,7,g,2,1
4279,d,3,b,4,h,3,1
27820,a,1,f,7,f,3,1
23971,c,2,g,2,d,5,1
20179,d,2,b,4,d,8,1
19742,d,1,e,4,c,8,1
27192,c,1,f,8,f,2,1
9681,d,2,h,5,a,8,1
14530,c,2,e,6,e,2,1
4525,b,1,h,2,e,1,1
22464,b,2,e,8,d,2,1
16310,d,3,d,1,e,6,1
10113,d,4,b,6,f,2,1
25561,a,1,a,8,e,4,1
17867,c,1,a,5,d,6,1
18195,c,1,e,8,f,6,1
7099,c,2,d,5,b,8,1
12758,d,3,g,3,c,8,1
7406,d,1,f,4,g,8,1
16046,d,3,a,4,d,6,1
20147,d,2,b,3,c,5,1
8297,d,4,h,4,h,2,1
26173,b,1,c,3,e,3,1
26778,b,2,g,3,f,6,1
11687,d,1,c,2,b,6,1
27098,c,1,f,1,d,6,1
9020,c,2,f,8,f,1,1
11959,d,2,a,8,h,5,1
20035,d,2,a,4,g,6,1
7762,d,3,e,4,f,8,1
10282,d,4,h,5,g,7,1
5104,d,4,e,5,a,1,1
25527,a,1,a,4,g,4,1
5586,c,3,b,3,e,1,1
4600,c,2,a,3,h,2,1
20103,d,2,b,1,d,8,1
23141,c,1,e,1,d,3,1
6111,d,3,d,5,g,2,1
26046,b,1,b,2,f,5,1
4471,d,4,g,1,h,5,1
25918,a,1,g,8,g,4,1
11921,d,2,a,3,h,6,1
23985,c,2,g,3,e,5,1
9085,c,3,a,5,g,2,1
11818,d,1,f,2,g,5,1
21845,b,1,e,8,c,4,1
10980,c,1,f,2,h,7,1
21451,b,1,a,8,e,4,1
15427,d,1,g,5,a,8,1
9262,c,3,g,4,g,2,1
21433,b,1,a,8,b,4,1
12214,d,2,f,4,a,5,1
6385,d,4,e,4,f,2,1
20997,a,1,b,3,h,3,1
18325,c,1,h,5,b,3,1
25325,d,2,c,1,e,5,1
15801,d,2,e,7,a,5,1
8930,c,2,d,3,c,4,1
8767,c,1,e,2,a,8,1
8643,b,2,d,4,f,2,1
20482,d,2,f,1,f,8,1
25189,d,1,h,6,h,4,1
19894,d,1,h,2,c,3,1
12668,d,3,e,6,b,6,1
8974,c,2,e,5,h,3,1
19017,c,2,g,4,d,5,1
12311,d,2,h,8,f,2,1
9705,d,3,a,3,b,8,1
7892,d,3,h,7,g,2,1
24479,d,1,b,8,g,7,1
19930,d,1,h,5,e,8,1
16795,a,1,c,1,h,6,1
18015,c,1,d,2,c,4,1
11336,c,2,g,4,b,7,1
22884,c,1,b,3,f,8,1
22820,c,1,a,8,g,5,1
24193,d,1,a,3,e,4,1
13339,b,1,d,2,c,4,1
12575,d,3,d,4,h,4,1
23670,c,1,h,8,g,5,1
17279,b,1,e,4,b,4,1
3274,d,2,c,3,a,2,1
17812,b,2,h,5,e,5,1
24817,d,1,f,3,d,4,1
17586,b,2,a,7,h,7,1
23533,c,1,h,2,f,8,1
11754,d,1,d,7,b,8,1
7846,d,3,g,2,a,7,1
9631,d,2,f,7,a,3,1
4964,d,3,f,5,f,1,1
26266,b,1,d,2,e,4,1
23236,c,1,e,8,c,3,1
7217,c,3,a,2,h,2,1
10223,d,4,e,8,h,6,1
18075,c,1,e,1,a,3,1
10013,d,3,g,8,a,7,1
25971,b,1,a,2,d,4,1
24537,d,1,c,3,f,7,1
14731,c,2,h,5,a,7,1
18983,c,2,g,2,e,6,1
20457,d,2,e,8,c,6,1
9021,c,2,f,8,g,3,1
3766,d,3,d,7,a,1,1
22656,c,1,a,2,e,3,1
27480,d,1,d,6,d,3,1
18624,c,2,b,6,f,6,1
4218,d,2,e,6,f,1,1
10751,b,2,e,5,h,3,1
8056,d,4,c,3,h,8,1
15986,d,3,a,1,b,4,1
13626,b,2,c,5,g,4,1
25960,a,1,h,6,c,3,1
18082,c,1,e,1,c,7,1
26067,b,1,b,3,f,5,1
19984,d,2,a,2,c,8,1
27638,d,1,g,7,c,4,1
3805,d,3,f,4,b,2,1
6469,d,4,f,5,h,2,1
23813,c,2,c,7,f,3,1
3006,c,3,a,7,c,1,1
25901,a,1,g,4,g,7,1
4285,d,3,b,7,a,5,1
11279,c,2,f,3,b,7,1
12637,d,3,e,2,f,7,1
14142,c,1,h,4,g,8,1
19569,d,1,c,3,h,5,1
16152,d,3,b,3,e,8,1
6580,d,4,h,5,c,1,1
19299,c,3,c,7,e,4,1
27517,d,1,f,1,d,4,1
25168,d,1,h,6,b,4,1
13297,b,1,a,7,a,4,1
8304,d,4,h,6,f,1,1
7994,d,4,b,4,f,2,1
26102,b,1,b,7,d,3,1
17009,b,1,a,5,e,7,1
18417,c,2,a,2,f,3,1
6997,c,1,h,5,e,1,1
19666,d,1,d,8,b,2,1
21703,b,1,d,5,e,7,1
6464,d,4,f,5,e,1,1
5400,c,2,a,2,e,1,1
3445,c,1,h,4,a,3,1
6900,c,1,a,8,h,2,1
3013,c,3,c,1,a,1,1
5443,c,2,b,4,g,3,1
15855,d,2,f,8,a,6,1
14680,c,2,g,6,e,8,1
5288,c,1,b,1,h,1,1
25668,a,1,c,4,f,5,1
13059,d,4,e,2,f,6,1
23264,c,1,f,2,c,7,1
16326,d,3,d,2,e,5,1
5046,d,3,h,7,b,3,1
5142,d,4,g,3,c,2,1
19445,c,3,h,7,g,4,1
9279,c,3,h,8,f,1,1
26826,b,2,h,7,e,3,1
17569,b,2,a,5,e,3,1
19399,c,3,g,6,g,3,1
12788,d,3,g,7,b,4,1
19917,d,1,h,5,c,6,1
27724,a,1,c,4,e,4,1
13095,d,4,g,2,f,5,1
26302,b,1,d,6,d,2,1
9249,c,3,f,7,h,2,1
9314,d,1,c,1,a,8,1
19769,d,1,e,6,e,8,1
27089,c,1,e,7,d,5,1
14921,c,3,c,6,e,3,1
25306,d,2,b,7,c,4,1
12883,d,3,h,8,c,8,1
8417,b,1,a,8,e,1,1
12222,d,2,f,6,h,5,1
5770,d,1,g,3,h,5,1
10280,d,4,h,5,f,2,1
9760,d,3,c,5,h,7,1
11450,c,3,c,5,h,6,1
7780,d,3,e,5,h,8,1
8100,d,4,d,1,h,6,1
24875,d,1,f,7,a,7,1
6412,d,4,e,7,b,1,1
17497,b,1,h,3,b,6,1
10821,c,1,a,7,e,8,1
22374,b,2,d,2,g,5,1
6405,d,4,e,6,d,1,1
17853,c,1,a,3,g,8,1
16762,a,1,a,5,h,3,1
19893,d,1,h,2,b,7,1
18436,c,2,a,3,e,7,1
25865,a,1,f,1,e,3,1
21204,a,1,g,1,e,1,1
27737,a,1,c,6,g,6,1
23600,c,1,h,5,h,7,1
22411,b,2,d,7,g,3,1
10684,b,2,b,5,h,3,1
6321,d,4,c,4,g,2,1
15416,d,1,g,2,a,4,1
2930,c,1,g,3,a,1,1
21929,b,1,f,8,b,8,1
5536,c,2,e,4,h,2,1
19247,c,3,b,2,e,4,1
11309,c,2,f,7,h,4,1
4099,d,2,a,4,h,3,1
5028,d,3,h,3,b,3,1
7054,c,2,c,7,a,5,1
6982,c,1,g,5,h,8,1
20923,d,3,f,8,d,6,1
7568,d,3,a,5,h,8,1
20994,a,1,b,2,h,6,1
22628,c,1,a,1,f,3,1
19283,c,3,c,2,e,5,1
20609,d,2,g,2,g,6,1
11650,d,1,a,7,c,8,1
16932,a,1,f,8,h,4,1
20214,d,2,b,7,f,4,1
12029,d,2,d,3,a,5,1
8300,d,4,h,5,f,1,1
6052,d,3,c,5,e,1,1
14286,c,2,b,5,c,8,1
2942,c,1,h,8,a,1,1
10855,c,1,c,7,a,4,1
20599,d,2,g,2,e,6,1
11773,d,1,e,3,h,7,1
23923,c,2,f,6,c,6,1
24045,c,2,h,1,f,5,1
13610,b,2,b,8,e,2,1
5703,d,1,a,5,h,2,1
25525,a,1,a,4,f,4,1
17632,b,2,b,8,h,7,1
15026,c,3,e,7,f,5,1
6500,d,4,f,8,f,1,1
26948,c,1,c,6,e,3,1
8385,a,1,h,3,e,1,1
25902,a,1,g,5,c,3,1
9396,d,1,h,4,c,3,1
3615,d,2,e,3,f,2,1
8082,d,4,c,7,h,3,1
9104,c,3,a,8,e,2,1
14046,c,1,f,1,b,8,1
6948,c,1,c,6,e,1,1
19003,c,2,g,3,f,7,1
13242,a,1,f,5,c,1,1
18079,c,1,e,1,a,7,1
6548,d,4,g,7,d,2,1
6893,c,1,a,7,f,1,1
22369,b,2,d,2,f,4,1
23909,c,2,f,4,d,4,1
3859,d,3,h,5,a,1,1
5670,c,3,g,2,h,7,1
17167,b,1,d,6,b,6,1
2887,c,3,e,7,d,1,1
5733,d,1,c,2,h,2,1
3739,d,3,c,5,b,1,1
5608,c,3,d,4,g,2,1
25877,a,1,f,5,e,3,1
7753,d,3,e,3,a,7,1
12594,d,3,d,7,h,4,1
6656,b,1,b,7,g,1,1
22383,b,2,d,3,g,4,1
4480,d,4,g,5,h,2,1
3243,d,1,e,2,a,1,1
7245,c,3,b,4,e,1,1
17046,b,1,b,2,h,7,1
16492,d,3,g,2,b,6,1
26368,b,1,e,7,d,4,1
22786,c,1,a,7,g,3,1
22513,b,2,g,2,g,4,1
4967,d,3,f,6,a,3,1
22044,b,1,g,8,g,3,1
23256,c,1,f,1,d,8,1
15829,d,2,e,8,g,4,1
24130,d,1,a,1,d,8,1
3639,d,2,f,4,b,2,1
20793,d,2,h,4,d,7,1
19089,c,2,h,1,f,7,1
20201,d,2,b,6,e,6,1
14865,c,3,b,4,g,5,1
24365,d,1,b,2,e,3,1
23627,c,1,h,7,c,4,1
20501,d,2,f,3,c,4,1
13272,a,1,h,4,h,1,1
10548,b,1,d,4,c,7,1
3544,d,1,g,5,b,1,1
20578,d,2,g,1,f,6,1
23724,c,2,b,3,e,3,1
12557,d,3,d,4,d,5,1
18393,c,2,a,1,f,4,1
9881,d,3,e,5,b,7,1
6251,d,4,a,4,g,1,1
26103,b,1,b,7,d,4,1
11881,d,1,g,5,f,1,1
14025,c,1,e,6,g,7,1
13226,a,1,e,8,h,1,1
19179,c,2,h,6,g,3,1
18405,c,2,a,2,b,6,1
8611,b,2,b,7,e,1,1
26507,b,1,g,3,g,6,1
22180,b,1,h,8,g,4,1
24052,c,2,h,2,f,5,1
14875,c,3,b,6,f,3,1
2915,c,1,e,1,a,1,1
26655,b,1,h,7,c,4,1
13234,a,1,f,1,h,8,1
17229,b,1,e,2,b,6,1
2963,c,2,e,1,a,1,1
9708,d,3,a,4,h,7,1
26697,b,2,b,7,e,4,1
8472,b,1,c,7,a,3,1
9274,c,3,h,7,e,2,1
26339,b,1,e,3,c,5,1
17532,b,1,h,7,e,2,1
9388,d,1,g,4,g,2,1
21653,b,1,c,8,f,2,1
22888,c,1,b,3,g,6,1
15389,d,1,f,2,b,8,1
11735,d,1,d,3,a,7,1
6318,d,4,c,4,c,2,1
18238,c,1,f,7,b,3,1
12180,d,2,e,7,a,4,1
12928,d,4,a,7,g,6,1
3043,c,3,e,5,c,1,1
26146,b,1,c,1,d,6,1
25401,d,2,f,1,f,4,1
16413,d,3,f,2,f,8,1
23204,c,1,e,6,b,3,1
6594,d,4,h,7,c,2,1
22803,c,1,a,8,d,5,1
14202,c,2,a,3,g,3,1
14506,c,2,e,4,c,4,1
9340,d,1,c,7,h,8,1
25735,a,1,d,5,g,4,1
16804,a,1,c,5,g,3,1
21200,a,1,f,8,e,1,1
3888,d,4,g,4,h,1,1
5558,c,2,g,4,h,7,1
7132,c,2,e,6,f,1,1
26691,b,2,b,3,e,4,1
13401,b,1,e,4,a,3,1
16491,d,3,g,2,b,5,1
17968,c,1,c,2,h,5,1
13020,d,4,d,1,g,4,1
21258,a,1,h,6,c,2,1
27067,c,1,d,8,f,2,1
17071,b,1,b,6,e,7,1
13040,d,4,d,6,g,4,1
4506,b,1,b,2,a,6,1
11184,c,2,d,8,b,5,1
4246,d,3,a,1,h,1,1
17386,b,1,f,5,h,6,1
18398,c,2,a,1,g,5,1
11834,d,1,f,3,h,6,1
19409,c,3,g,8,f,5,1
16796,a,1,c,1,h,7,1
13720,b,2,f,5,f,2,1
27424,d,1,c,4,e,5,1
20891,d,3,c,6,e,6,1
11273,c,2,f,2,h,3,1
2976,c,2,f,2,a,2,1
12206,d,2,f,2,a,7,1
3571,d,2,a,4,b,1,1
6828,b,2,e,3,e,1,1
21323,b,1,a,2,c,6,1
24034,c,2,g,8,f,3,1
14252,c,2,a,7,g,3,1
17564,b,2,a,4,h,4,1
19150,c,2,h,4,f,4,1
4289,d,3,b,8,a,4,1
3265,d,1,h,3,b,2,1
27036,c,1,d,6,e,2,1
18773,c,2,d,3,f,8,1
15063,c,3,g,7,g,3,1
16173,d,3,b,6,b,4,1
17643,b,2,c,3,h,4,1
7831,d,3,f,6,f,3,1
9526,d,2,d,4,h,8,1
15694,d,2,d,6,e,8,1
23486,c,1,h,1,d,6,1
12872,d,3,h,7,b,5,1
25073,d,1,h,1,g,8,1
8281,d,4,h,2,h,8,1
4561,c,1,b,6,a,1,1
12769,d,3,g,5,c,5,1
20065,d,2,a,7,e,4,1
14989,c,3,d,8,g,4,1
24357,d,1,b,2,c,4,1
27063,c,1,d,8,d,3,1
5540,c,2,e,7,h,1,1
10666,b,2,a,5,h,2,1
3988,d,1,a,5,h,1,1
6939,c,1,c,4,a,8,1
21331,b,1,a,2,e,8,1
7041,c,2,c,5,a,4,1
16042,d,3,a,4,c,5,1
8328,a,1,b,3,d,2,1
14424,c,2,e,1,d,7,1
15810,d,2,e,7,g,3,1
11132,c,2,c,7,h,3,1
23561,c,1,h,3,f,4,1
26892,c,1,b,7,b,5,1
26241,b,1,c,8,e,5,1
12208,d,2,f,3,a,5,1
7481,d,2,d,1,a,8,1
16947,a,1,h,1,h,7,1
5379,c,1,g,4,h,1,1
25053,d,1,h,1,d,6,1
27749,a,1,c,7,g,5,1
19892,d,1,h,2,b,6,1
11160,c,2,d,5,b,5,1
26860,c,1,b,2,e,4,1
18302,c,1,h,1,b,6,1
13925,c,1,d,4,g,8,1
21918,b,1,f,6,a,6,1
24967,d,1,g,4,c,8,1
26603,b,1,h,2,e,6,1
4805,d,2,f,5,h,1,1
24900,d,1,g,1,d,3,1
24397,d,1,b,3,g,4,1
27397,d,1,c,1,d,3,1
17508,b,1,h,5,c,7,1
13271,a,1,h,4,g,2,1
11915,d,2,a,3,a,6,1
12276,d,2,h,3,a,6,1
25305,d,2,b,7,b,5,1
7773,d,3,e,5,g,5,1
4093,d,2,a,3,g,2,1
9357,d,1,e,4,f,2,1
14632,c,2,f,6,h,4,1
13316,b,1,c,4,e,1,1
16720,d,4,d,3,g,4,1
7774,d,3,e,5,g,6,1
4365,d,3,f,1,a,1,1
27330,d,1,b,1,e,6,1
3431,c,1,c,2,e,1,1
12855,d,3,h,5,e,7,1
17322,b,1,e,7,h,5,1
26973,c,1,c,7,e,7,1
19788,d,1,e,7,g,5,1
26930,c,1,c,2,e,3,1
8580,b,2,a,4,f,2,1
21828,b,1,e,7,b,5,1
20459,d,2,e,8,c,8,1
24501,d,1,c,2,c,3,1
11731,d,1,d,2,b,8,1
7082,c,2,d,2,h,2,1
11894,d,1,h,6,b,2,1
25863,a,1,f,1,d,3,1
18352,c,1,h,5,g,3,1
9608,d,2,f,3,h,3,1
16711,d,4,c,6,g,4,1
7042,c,2,c,5,a,5,1
22402,b,2,d,7,d,2,1
5701,d,1,a,2,h,2,1
21020,a,1,b,8,h,5,1
17717,b,2,e,1,g,5,1
21917,b,1,f,6,a,5,1
6789,b,2,b,5,h,1,1
12569,d,3,d,4,f,8,1
10814,c,1,a,3,a,6,1
3841,d,3,g,7,a,1,1
23755,c,2,b,7,f,4,1
24012,c,2,g,7,d,4,1
22553,b,2,h,1,g,3,1
17033,b,1,a,7,h,3,1
13072,d,4,e,5,g,5,1
13600,b,2,b,5,f,4,1
12647,d,3,e,3,b,5,1
18277,c,1,g,5,c,7,1
20983,a,1,a,8,h,4,1
10284,d,4,h,6,e,2,1
16165,d,3,b,4,d,7,1
27543,d,1,f,4,e,6,1
2825,c,1,e,3,a,2,1
10850,c,1,c,6,a,6,1
22519,b,2,g,4,e,4,1
16437,d,3,f,4,d,7,1
9905,d,3,e,8,a,8,1
24582,d,1,c,6,h,6,1
27065,c,1,d,8,e,2,1
11205,c,2,e,2,c,8,1
21025,a,1,c,1,g,7,1
7781,d,3,e,6,a,6,1
13943,c,1,d,6,a,3,1
13659,b,2,e,2,h,2,1
21390,b,1,a,5,c,5,1
22147,b,1,h,5,h,7,1
26804,b,2,h,2,e,3,1
5005,d,3,g,5,a,4,1
7501,d,2,d,7,h,8,1
15036,c,3,e,8,g,4,1
13714,b,2,f,4,h,5,1
24877,d,1,f,7,b,4,1
6531,d,4,g,5,f,1,1
22441,b,2,e,5,g,7,1
8721,c,1,b,7,h,8,1
9900,d,3,e,7,h,7,1
15034,c,3,e,8,f,5,1
3756,d,3,d,4,b,1,1
3780,d,3,e,4,a,3,1
7673,d,3,c,7,a,4,1
26935,c,1,c,2,f,4,1
8269,d,4,g,3,d,1,1
21173,a,1,e,8,h,6,1
8262,d,4,f,8,h,3,1
5907,d,2,g,2,h,4,1
11484,c,3,d,8,h,3,1
24075,c,2,h,6,h,4,1
7890,d,3,h,7,f,2,1
19565,d,1,c,3,g,6,1
14344,c,2,c,5,h,6,1
9332,d,1,c,5,h,4,1
16929,a,1,f,8,g,4,1
12321,d,3,a,1,g,7,1
10321,a,1,b,1,g,1,1
12050,d,2,d,4,h,5,1
7359,c,3,h,4,h,1,1
12174,d,2,e,6,g,7,1
3137,d,3,g,4,d,1,1
3087,c,3,h,2,b,1,1
6146,d,3,e,5,f,2,1
25202,d,1,h,7,c,7,1
21163,a,1,e,8,f,4,1
22384,b,2,d,3,g,5,1
27420,d,1,c,2,f,6,1
8505,b,1,e,6,h,1,1
24286,d,1,a,7,f,4,1
17394,b,1,f,6,c,8,1
6602,d,4,h,8,d,1,1
9884,d,3,e,5,c,6,1
26791,b,2,g,7,d,4,1
4055,d,1,d,5,f,1,1
4711,d,1,a,4,g,3,1
7511,d,2,e,7,a,8,1
7196,c,2,h,4,e,1,1
16156,d,3,b,3,f,7,1
7640,d,3,c,2,h,3,1
9077,c,3,a,3,f,2,1
22633,c,1,a,1,g,3,1
20306,d,2,c,3,f,7,1
17158,b,1,d,5,h,6,1
25748,a,1,d,7,f,2,1
17206,b,1,e,1,d,7,1
7430,d,1,g,8,h,6,1
20381,d,2,d,5,f,7,1
9698,d,3,a,2,a,5,1
14860,c,3,b,3,h,4,1
4800,d,2,f,1,h,1,1
20993,a,1,b,2,h,5,1
14931,c,3,c,8,g,3,1
18045,c,1,d,5,b,6,1
