,0,1,2,3,4,5,6,7,output
5407,pretentious,less_proper,completed,1,convenient,0,problematic,priority,0
9651,great_pret,less_proper,complete,3,critical,0,slightly_prob,recommended,0
9789,great_pret,less_proper,completed,2,convenient,1,problematic,recommended,0
2224,usual,improper,incomplete,2,convenient,1,nonprob,priority,0
5820,pretentious,less_proper,incomplete,more,critical,0,problematic,recommended,0
9339,great_pret,proper,foster,1,critical,1,problematic,recommended,0
408,usual,proper,completed,more,less_conv,1,slightly_prob,recommended,0
12573,great_pret,very_crit,incomplete,1,critical,1,nonprob,recommended,0
1302,usual,less_proper,incomplete,1,convenient,0,problematic,recommended,0
7573,pretentious,critical,foster,1,convenient,1,slightly_prob,priority,0
8271,pretentious,very_crit,incomplete,2,convenient,1,nonprob,recommended,0
9331,great_pret,proper,foster,1,critical,0,problematic,priority,0
5917,pretentious,less_proper,foster,2,less_conv,1,slightly_prob,priority,0
12097,great_pret,very_crit,complete,1,convenient,0,nonprob,priority,0
9624,great_pret,less_proper,complete,3,convenient,1,slightly_prob,recommended,0
9373,great_pret,proper,foster,2,less_conv,1,slightly_prob,priority,0
4693,pretentious,proper,completed,3,critical,1,slightly_prob,priority,0
12603,great_pret,very_crit,incomplete,2,less_conv,0,slightly_prob,recommended,0
6358,pretentious,improper,completed,2,critical,0,slightly_prob,priority,0
10912,great_pret,improper,incomplete,3,convenient,0,slightly_prob,priority,0
6511,pretentious,improper,incomplete,1,less_conv,1,slightly_prob,priority,0
7284,pretentious,critical,completed,3,critical,1,slightly_prob,recommended,0
2010,usual,improper,completed,2,convenient,1,slightly_prob,recommended,0
3855,usual,very_crit,completed,more,less_conv,0,slightly_prob,recommended,0
6475,pretentious,improper,completed,more,critical,1,slightly_prob,priority,0
10936,great_pret,improper,incomplete,3,less_conv,1,nonprob,priority,0
3705,usual,very_crit,completed,1,less_conv,1,problematic,recommended,0
2709,usual,critical,complete,3,convenient,1,nonprob,recommended,0
1537,usual,less_proper,foster,1,less_conv,0,problematic,priority,0
11926,great_pret,critical,foster,1,critical,1,nonprob,priority,0
12789,great_pret,very_crit,foster,1,critical,1,nonprob,recommended,0
3630,usual,very_crit,complete,more,convenient,1,slightly_prob,recommended,0
4872,pretentious,proper,incomplete,3,convenient,1,slightly_prob,recommended,0
5437,pretentious,less_proper,completed,1,critical,0,nonprob,priority,0
139,usual,proper,complete,3,less_conv,1,slightly_prob,priority,0
5871,pretentious,less_proper,foster,1,critical,0,slightly_prob,recommended,0
3561,usual,very_crit,complete,2,critical,1,problematic,recommended,0
3309,usual,critical,foster,2,convenient,1,problematic,recommended,0
8211,pretentious,very_crit,incomplete,1,convenient,0,slightly_prob,recommended,0
2499,usual,improper,foster,3,convenient,1,problematic,recommended,0
2956,usual,critical,completed,3,critical,0,slightly_prob,priority,0
11013,great_pret,improper,incomplete,more,critical,1,problematic,recommended,0
9780,great_pret,less_proper,completed,2,convenient,0,problematic,recommended,0
11818,great_pret,critical,incomplete,3,critical,1,nonprob,priority,0
7716,pretentious,critical,foster,3,critical,1,slightly_prob,recommended,0
9082,great_pret,proper,incomplete,1,convenient,1,nonprob,priority,0
3537,usual,very_crit,complete,2,less_conv,1,nonprob,recommended,0
5491,pretentious,less_proper,completed,2,critical,0,nonprob,priority,0
8562,pretentious,very_crit,foster,3,less_conv,1,slightly_prob,recommended,0
91,usual,proper,complete,2,critical,0,nonprob,priority,0
6720,pretentious,improper,foster,1,less_conv,0,problematic,recommended,0
1681,usual,less_proper,foster,more,convenient,0,problematic,priority,0
10807,great_pret,improper,incomplete,1,convenient,0,problematic,priority,0
2992,usual,critical,completed,more,less_conv,0,slightly_prob,priority,0
4311,usual,very_crit,foster,more,critical,1,nonprob,recommended,0
6442,pretentious,improper,completed,more,convenient,1,problematic,priority,0
3934,usual,very_crit,incomplete,1,critical,1,nonprob,priority,0
8283,pretentious,very_crit,incomplete,2,less_conv,0,slightly_prob,recommended,0
7885,pretentious,very_crit,complete,3,convenient,0,nonprob,priority,0
2253,usual,improper,incomplete,2,critical,0,slightly_prob,recommended,0
5071,pretentious,proper,foster,2,critical,1,slightly_prob,priority,0
12663,great_pret,very_crit,incomplete,3,less_conv,1,nonprob,recommended,0
10315,great_pret,less_proper,foster,more,convenient,0,nonprob,priority,0
8310,pretentious,very_crit,incomplete,2,critical,1,slightly_prob,recommended,0
8944,great_pret,proper,completed,2,less_conv,1,problematic,priority,0
11154,great_pret,improper,foster,3,less_conv,1,slightly_prob,recommended,0
11554,great_pret,critical,completed,2,critical,1,problematic,priority,0
4866,pretentious,proper,incomplete,3,convenient,0,problematic,recommended,0
6223,pretentious,improper,complete,more,convenient,1,slightly_prob,priority,0
679,usual,proper,foster,1,less_conv,1,slightly_prob,priority,0
8254,pretentious,very_crit,incomplete,1,critical,1,nonprob,priority,0
703,usual,proper,foster,2,convenient,0,nonprob,priority,0
3714,usual,very_crit,completed,1,critical,0,problematic,recommended,0
3079,usual,critical,incomplete,2,convenient,0,nonprob,priority,0
3276,usual,critical,foster,1,critical,0,nonprob,recommended,0
11097,great_pret,improper,foster,2,less_conv,1,nonprob,recommended,0
6607,pretentious,improper,incomplete,3,less_conv,0,nonprob,priority,0
9720,great_pret,less_proper,completed,1,convenient,0,nonprob,recommended,0
345,usual,proper,completed,3,less_conv,0,slightly_prob,recommended,0
10021,great_pret,less_proper,incomplete,2,less_conv,1,slightly_prob,priority,0
6597,pretentious,improper,incomplete,3,convenient,1,nonprob,recommended,0
7227,pretentious,critical,completed,2,critical,1,nonprob,recommended,0
12277,great_pret,very_crit,complete,more,less_conv,0,nonprob,priority,0
12010,great_pret,critical,foster,3,less_conv,0,slightly_prob,priority,0
3481,usual,very_crit,complete,1,less_conv,0,problematic,priority,0
6076,pretentious,improper,complete,1,less_conv,1,nonprob,priority,0
9627,great_pret,less_proper,complete,3,convenient,1,problematic,recommended,0
7968,pretentious,very_crit,complete,more,less_conv,1,slightly_prob,recommended,0
7405,pretentious,critical,incomplete,2,convenient,0,problematic,priority,0
11107,great_pret,improper,foster,2,critical,0,nonprob,priority,0
12184,great_pret,very_crit,complete,2,less_conv,1,problematic,priority,0
4119,usual,very_crit,foster,1,convenient,1,problematic,recommended,0
8236,pretentious,very_crit,incomplete,1,less_conv,1,nonprob,priority,0
12735,great_pret,very_crit,incomplete,more,critical,1,nonprob,recommended,0
8605,pretentious,very_crit,foster,more,less_conv,0,nonprob,priority,0
1972,usual,improper,completed,1,less_conv,1,nonprob,priority,0
519,usual,proper,incomplete,2,less_conv,1,problematic,recommended,0
10275,great_pret,less_proper,foster,3,convenient,1,problematic,recommended,0
8806,great_pret,proper,complete,more,convenient,0,slightly_prob,priority,0
1465,usual,less_proper,incomplete,more,convenient,0,problematic,priority,0
12420,great_pret,very_crit,completed,3,convenient,0,nonprob,recommended,0
9828,great_pret,less_proper,completed,3,convenient,0,nonprob,recommended,0
5161,pretentious,proper,foster,more,less_conv,1,slightly_prob,priority,0
1830,usual,improper,complete,2,critical,1,slightly_prob,recommended,0
3877,usual,very_crit,completed,more,critical,0,problematic,priority,0
6276,pretentious,improper,completed,1,convenient,1,slightly_prob,recommended,0
7918,pretentious,very_crit,complete,3,less_conv,1,problematic,priority,0
6730,pretentious,improper,foster,1,less_conv,1,problematic,priority,0
9682,great_pret,less_proper,complete,more,convenient,1,problematic,priority,0
9865,great_pret,less_proper,completed,3,critical,0,nonprob,priority,0
4731,pretentious,proper,completed,more,less_conv,1,problematic,recommended,0
1915,usual,improper,complete,more,less_conv,0,problematic,priority,0
6061,pretentious,improper,complete,1,convenient,1,slightly_prob,priority,0
12892,great_pret,very_crit,foster,3,critical,0,slightly_prob,priority,0
1792,usual,improper,complete,2,convenient,1,nonprob,priority,0
6241,pretentious,improper,complete,more,less_conv,1,slightly_prob,priority,0
11347,great_pret,critical,complete,3,convenient,0,problematic,priority,0
1645,usual,less_proper,foster,3,less_conv,0,problematic,priority,0
651,usual,proper,foster,1,convenient,0,slightly_prob,recommended,0
9426,great_pret,proper,foster,3,less_conv,1,slightly_prob,recommended,0
6654,pretentious,improper,incomplete,more,convenient,1,slightly_prob,recommended,0
2676,usual,critical,complete,2,less_conv,1,slightly_prob,recommended,0
8620,pretentious,very_crit,foster,more,less_conv,1,problematic,priority,0
12147,great_pret,very_crit,complete,1,critical,1,problematic,recommended,0
6469,pretentious,improper,completed,more,critical,0,problematic,priority,0
883,usual,less_proper,complete,1,less_conv,0,nonprob,priority,0
9163,great_pret,proper,incomplete,2,critical,0,nonprob,priority,0
10018,great_pret,less_proper,incomplete,2,less_conv,1,nonprob,priority,0
2089,usual,improper,completed,3,critical,0,nonprob,priority,0
9355,great_pret,proper,foster,2,convenient,1,slightly_prob,priority,0
6960,pretentious,critical,complete,1,critical,1,slightly_prob,recommended,0
4699,pretentious,proper,completed,more,convenient,0,nonprob,priority,0
6019,pretentious,less_proper,foster,more,less_conv,0,problematic,priority,0
9945,great_pret,less_proper,incomplete,1,convenient,1,nonprob,recommended,0
9411,great_pret,proper,foster,3,convenient,1,problematic,recommended,0
6754,pretentious,improper,foster,2,convenient,0,slightly_prob,priority,0
2347,usual,improper,incomplete,more,less_conv,0,problematic,priority,0
4776,pretentious,proper,incomplete,1,less_conv,0,problematic,recommended,0
2181,usual,improper,incomplete,1,less_conv,0,slightly_prob,recommended,0
10672,great_pret,improper,completed,2,less_conv,1,problematic,priority,0
12753,great_pret,very_crit,foster,1,convenient,1,nonprob,recommended,0
12651,great_pret,very_crit,incomplete,3,convenient,1,problematic,recommended,0
1021,usual,less_proper,complete,3,critical,1,slightly_prob,priority,0
10027,great_pret,less_proper,incomplete,2,critical,0,nonprob,priority,0
5791,pretentious,less_proper,incomplete,more,convenient,1,slightly_prob,priority,0
9300,great_pret,proper,foster,1,convenient,1,slightly_prob,recommended,0
2412,usual,improper,foster,1,critical,0,nonprob,recommended,0
12223,great_pret,very_crit,complete,3,less_conv,0,nonprob,priority,0
12294,great_pret,very_crit,complete,more,critical,0,nonprob,recommended,0
8992,great_pret,proper,completed,3,less_conv,1,nonprob,priority,0
3063,usual,critical,incomplete,1,critical,0,slightly_prob,recommended,0
7173,pretentious,critical,completed,1,critical,1,nonprob,recommended,0
255,usual,proper,completed,1,critical,0,slightly_prob,recommended,0
11802,great_pret,critical,incomplete,3,less_conv,1,slightly_prob,recommended,0
7770,pretentious,critical,foster,more,critical,1,slightly_prob,recommended,0
5865,pretentious,less_proper,foster,1,less_conv,1,problematic,recommended,0
11467,great_pret,critical,completed,1,less_conv,0,nonprob,priority,0
9975,great_pret,less_proper,incomplete,1,critical,0,slightly_prob,recommended,0
7224,pretentious,critical,completed,2,critical,0,problematic,recommended,0
5959,pretentious,less_proper,foster,3,less_conv,0,nonprob,priority,0
3172,usual,critical,incomplete,3,critical,0,slightly_prob,priority,0
3781,usual,very_crit,completed,3,convenient,0,nonprob,priority,0
2959,usual,critical,completed,3,critical,0,problematic,priority,0
1198,usual,less_proper,completed,3,convenient,1,nonprob,priority,0
340,usual,proper,completed,3,convenient,1,problematic,priority,0
8128,pretentious,very_crit,completed,3,less_conv,1,nonprob,priority,0
76,usual,proper,complete,2,less_conv,0,slightly_prob,priority,0
12654,great_pret,very_crit,incomplete,3,less_conv,0,nonprob,recommended,0
8481,pretentious,very_crit,foster,2,convenient,0,slightly_prob,recommended,0
8889,great_pret,proper,completed,1,less_conv,1,problematic,recommended,0
5043,pretentious,proper,foster,2,less_conv,0,slightly_prob,recommended,0
3916,usual,very_crit,incomplete,1,less_conv,1,nonprob,priority,0
1780,usual,improper,complete,1,critical,1,problematic,priority,0
3972,usual,very_crit,incomplete,2,less_conv,1,slightly_prob,recommended,0
11428,great_pret,critical,complete,more,less_conv,1,problematic,priority,0
11499,great_pret,critical,completed,1,critical,1,problematic,recommended,0
4480,pretentious,proper,complete,3,critical,1,problematic,priority,0
2128,usual,improper,completed,more,less_conv,0,slightly_prob,priority,0
3957,usual,very_crit,incomplete,2,convenient,1,problematic,recommended,0
10386,great_pret,improper,complete,1,less_conv,0,nonprob,recommended,0
9783,great_pret,less_proper,completed,2,convenient,1,nonprob,recommended,0
1743,usual,improper,complete,1,convenient,1,problematic,recommended,0
10293,great_pret,less_proper,foster,3,less_conv,1,problematic,recommended,0
9351,great_pret,proper,foster,2,convenient,1,nonprob,recommended,0
12805,great_pret,very_crit,foster,2,convenient,0,problematic,priority,0
7420,pretentious,critical,incomplete,2,less_conv,0,slightly_prob,priority,0
1278,usual,less_proper,completed,more,critical,0,nonprob,recommended,0
7668,pretentious,critical,foster,3,convenient,0,nonprob,recommended,0
2631,usual,critical,complete,1,critical,0,slightly_prob,recommended,0
7822,pretentious,very_crit,complete,1,critical,1,nonprob,priority,0
12885,great_pret,very_crit,foster,3,less_conv,1,problematic,recommended,0
9988,great_pret,less_proper,incomplete,1,critical,1,problematic,priority,0
10528,great_pret,improper,complete,3,critical,1,problematic,priority,0
5632,pretentious,less_proper,incomplete,1,convenient,1,problematic,priority,0
9568,great_pret,less_proper,complete,2,convenient,1,nonprob,priority,0
9666,great_pret,less_proper,complete,more,convenient,0,nonprob,recommended,0
150,usual,proper,complete,3,critical,0,problematic,recommended,0
7084,pretentious,critical,complete,more,convenient,1,nonprob,priority,0
2832,usual,critical,completed,1,less_conv,0,problematic,recommended,0
6855,pretentious,improper,foster,3,critical,1,problematic,recommended,0
8691,great_pret,proper,complete,1,critical,1,problematic,recommended,0
2392,usual,improper,foster,1,convenient,1,problematic,priority,0
504,usual,proper,incomplete,2,less_conv,0,nonprob,recommended,0
3667,usual,very_crit,complete,more,critical,1,slightly_prob,priority,0
8187,pretentious,very_crit,completed,more,less_conv,1,problematic,recommended,0
10311,great_pret,less_proper,foster,3,critical,1,problematic,recommended,0
3861,usual,very_crit,completed,more,less_conv,1,nonprob,recommended,0
10401,great_pret,improper,complete,1,less_conv,1,problematic,recommended,0
5709,pretentious,less_proper,incomplete,2,critical,0,slightly_prob,recommended,0
505,usual,proper,incomplete,2,less_conv,0,nonprob,priority,0
12429,great_pret,very_crit,completed,3,convenient,1,nonprob,recommended,0
11506,great_pret,critical,completed,2,convenient,0,slightly_prob,priority,0
11661,great_pret,critical,completed,more,critical,1,problematic,recommended,0
10113,great_pret,less_proper,incomplete,more,convenient,1,problematic,recommended,0
10474,great_pret,improper,complete,2,critical,1,problematic,priority,0
4954,pretentious,proper,incomplete,more,critical,0,slightly_prob,priority,0
9000,great_pret,proper,completed,3,critical,0,nonprob,recommended,0
6991,pretentious,critical,complete,2,less_conv,0,problematic,priority,0
9463,great_pret,proper,foster,more,convenient,1,slightly_prob,priority,0
11115,great_pret,improper,foster,2,critical,1,nonprob,recommended,0
7030,pretentious,critical,complete,3,convenient,1,nonprob,priority,0
12099,great_pret,very_crit,complete,1,convenient,0,slightly_prob,recommended,0
2109,usual,improper,completed,more,convenient,0,slightly_prob,recommended,0
3775,usual,very_crit,completed,2,critical,1,slightly_prob,priority,0
6444,pretentious,improper,completed,more,less_conv,0,nonprob,recommended,0
11370,great_pret,critical,complete,3,less_conv,1,slightly_prob,recommended,0
8185,pretentious,very_crit,completed,more,less_conv,1,slightly_prob,priority,0
502,usual,proper,incomplete,2,convenient,1,problematic,priority,0
84,usual,proper,complete,2,less_conv,1,slightly_prob,recommended,0
7158,pretentious,critical,completed,1,less_conv,1,slightly_prob,recommended,0
4692,pretentious,proper,completed,3,critical,1,slightly_prob,recommended,0
2344,usual,improper,incomplete,more,less_conv,0,slightly_prob,priority,0
5778,pretentious,less_proper,incomplete,more,convenient,0,nonprob,recommended,0
2841,usual,critical,completed,1,less_conv,1,problematic,recommended,0
8559,pretentious,very_crit,foster,3,less_conv,1,nonprob,recommended,0
9585,great_pret,less_proper,complete,2,less_conv,1,nonprob,recommended,0
1159,usual,less_proper,completed,2,less_conv,0,problematic,priority,0
9535,great_pret,less_proper,complete,1,less_conv,1,slightly_prob,priority,0
11296,great_pret,critical,complete,2,convenient,1,nonprob,priority,0
5877,pretentious,less_proper,foster,1,critical,1,nonprob,recommended,0
5151,pretentious,proper,foster,more,less_conv,0,slightly_prob,recommended,0
4492,pretentious,proper,complete,more,convenient,1,nonprob,priority,0
4575,pretentious,proper,completed,1,critical,0,slightly_prob,recommended,0
4231,usual,very_crit,foster,3,less_conv,0,nonprob,priority,0
3337,usual,critical,foster,2,critical,0,problematic,priority,0
1296,usual,less_proper,incomplete,1,convenient,0,nonprob,recommended,0
10131,great_pret,less_proper,incomplete,more,less_conv,1,problematic,recommended,0
7294,pretentious,critical,completed,more,convenient,0,slightly_prob,priority,0
7143,pretentious,critical,completed,1,convenient,1,problematic,recommended,0
4405,pretentious,proper,complete,2,less_conv,1,slightly_prob,priority,0
3717,usual,very_crit,completed,1,critical,1,nonprob,recommended,0
11004,great_pret,improper,incomplete,more,critical,0,problematic,recommended,0
11406,great_pret,critical,complete,more,convenient,1,slightly_prob,recommended,0
7432,pretentious,critical,incomplete,2,less_conv,1,problematic,priority,0
11559,great_pret,critical,completed,3,convenient,0,slightly_prob,recommended,0
7276,pretentious,critical,completed,3,critical,0,slightly_prob,priority,0
5286,pretentious,less_proper,complete,2,critical,1,slightly_prob,recommended,0
12574,great_pret,very_crit,incomplete,1,critical,1,nonprob,priority,0
846,usual,proper,foster,more,critical,0,nonprob,recommended,0
7815,pretentious,very_crit,complete,1,critical,0,slightly_prob,recommended,0
11844,great_pret,critical,incomplete,more,less_conv,0,nonprob,recommended,0
823,usual,proper,foster,more,convenient,1,slightly_prob,priority,0
6538,pretentious,improper,incomplete,2,convenient,0,slightly_prob,priority,0
118,usual,proper,complete,3,convenient,1,nonprob,priority,0
11167,great_pret,improper,foster,3,critical,0,problematic,priority,0
9732,great_pret,less_proper,completed,1,convenient,1,slightly_prob,recommended,0
2232,usual,improper,incomplete,2,less_conv,0,nonprob,recommended,0
3399,usual,critical,foster,3,critical,1,problematic,recommended,0
1852,usual,improper,complete,3,convenient,1,problematic,priority,0
12703,great_pret,very_crit,incomplete,more,convenient,1,slightly_prob,priority,0
9832,great_pret,less_proper,completed,3,convenient,0,slightly_prob,priority,0
10579,great_pret,improper,complete,more,critical,1,slightly_prob,priority,0
3451,usual,critical,foster,more,critical,1,slightly_prob,priority,0
10030,great_pret,less_proper,incomplete,2,critical,0,slightly_prob,priority,0
10755,great_pret,improper,completed,more,convenient,1,nonprob,recommended,0
5562,pretentious,less_proper,completed,more,convenient,0,nonprob,recommended,0
6708,pretentious,improper,foster,1,convenient,1,slightly_prob,recommended,0
9592,great_pret,less_proper,complete,2,less_conv,1,problematic,priority,0
12238,great_pret,very_crit,complete,3,less_conv,1,problematic,priority,0
5847,pretentious,less_proper,foster,1,convenient,1,problematic,recommended,0
829,usual,proper,foster,more,less_conv,0,nonprob,priority,0
1735,usual,improper,complete,1,convenient,0,problematic,priority,0
2541,usual,improper,foster,more,convenient,0,slightly_prob,recommended,0
1569,usual,less_proper,foster,2,convenient,0,slightly_prob,recommended,0
11782,great_pret,critical,incomplete,3,convenient,1,nonprob,priority,0
580,usual,proper,incomplete,3,critical,0,slightly_prob,priority,0
6765,pretentious,improper,foster,2,convenient,1,problematic,recommended,0
1389,usual,less_proper,incomplete,2,critical,0,slightly_prob,recommended,0
3334,usual,critical,foster,2,critical,0,slightly_prob,priority,0
11617,great_pret,critical,completed,more,convenient,0,problematic,priority,0
166,usual,proper,complete,more,convenient,0,slightly_prob,priority,0
2196,usual,improper,incomplete,1,critical,0,nonprob,recommended,0
7038,pretentious,critical,complete,3,less_conv,0,nonprob,recommended,0
7755,pretentious,critical,foster,more,less_conv,1,problematic,recommended,0
5986,pretentious,less_proper,foster,3,critical,1,nonprob,priority,0
10051,great_pret,less_proper,incomplete,3,convenient,0,problematic,priority,0
12582,great_pret,very_crit,incomplete,2,convenient,0,nonprob,recommended,0
234,usual,proper,completed,1,less_conv,0,nonprob,recommended,0
2497,usual,improper,foster,3,convenient,1,slightly_prob,priority,0
85,usual,proper,complete,2,less_conv,1,slightly_prob,priority,0
5037,pretentious,proper,foster,2,convenient,1,problematic,recommended,0
1197,usual,less_proper,completed,3,convenient,1,nonprob,recommended,0
5301,pretentious,less_proper,complete,3,convenient,1,nonprob,recommended,0
165,usual,proper,complete,more,convenient,0,slightly_prob,recommended,0
11820,great_pret,critical,incomplete,3,critical,1,slightly_prob,recommended,0
3207,usual,critical,incomplete,more,less_conv,0,slightly_prob,recommended,0
1333,usual,less_proper,incomplete,1,critical,0,nonprob,priority,0
955,usual,less_proper,complete,2,critical,0,nonprob,priority,0
11310,great_pret,critical,complete,2,less_conv,0,problematic,recommended,0
7360,pretentious,critical,incomplete,1,convenient,1,problematic,priority,0
6162,pretentious,improper,complete,3,convenient,0,problematic,recommended,0
136,usual,proper,complete,3,less_conv,1,nonprob,priority,0
11817,great_pret,critical,incomplete,3,critical,1,nonprob,recommended,0
8206,pretentious,very_crit,completed,more,critical,1,problematic,priority,0
6573,pretentious,improper,incomplete,2,critical,0,slightly_prob,recommended,0
2640,usual,critical,complete,1,critical,1,slightly_prob,recommended,0
7740,pretentious,critical,foster,more,less_conv,0,nonprob,recommended,0
2352,usual,improper,incomplete,more,less_conv,1,slightly_prob,recommended,0
8082,pretentious,very_crit,completed,2,critical,0,nonprob,recommended,0
1057,usual,less_proper,complete,more,less_conv,1,slightly_prob,priority,0
2616,usual,critical,complete,1,less_conv,0,problematic,recommended,0
346,usual,proper,completed,3,less_conv,0,slightly_prob,priority,0
1798,usual,improper,complete,2,convenient,1,problematic,priority,0
5074,pretentious,proper,foster,2,critical,1,problematic,priority,0
6136,pretentious,improper,complete,2,less_conv,1,problematic,priority,0
4687,pretentious,proper,completed,3,critical,0,problematic,priority,0
7732,pretentious,critical,foster,more,convenient,1,nonprob,priority,0
4293,usual,very_crit,foster,more,less_conv,1,nonprob,recommended,0
10375,great_pret,improper,complete,1,convenient,0,problematic,priority,0
2608,usual,critical,complete,1,convenient,1,problematic,priority,0
2343,usual,improper,incomplete,more,less_conv,0,slightly_prob,recommended,0
1579,usual,less_proper,foster,2,convenient,1,slightly_prob,priority,0
12567,great_pret,very_crit,incomplete,1,critical,0,slightly_prob,recommended,0
11536,great_pret,critical,completed,2,less_conv,1,problematic,priority,0
12852,great_pret,very_crit,foster,3,convenient,0,nonprob,recommended,0
7060,pretentious,critical,complete,3,critical,0,slightly_prob,priority,0
2362,usual,improper,incomplete,more,critical,0,slightly_prob,priority,0
8334,pretentious,very_crit,incomplete,3,less_conv,0,nonprob,recommended,0
3979,usual,very_crit,incomplete,2,critical,0,nonprob,priority,0
6190,pretentious,improper,complete,3,less_conv,1,problematic,priority,0
10248,great_pret,less_proper,foster,2,critical,0,problematic,recommended,0
7516,pretentious,critical,incomplete,more,convenient,1,nonprob,priority,0
4326,pretentious,proper,complete,1,convenient,0,problematic,recommended,0
8260,pretentious,very_crit,incomplete,1,critical,1,problematic,priority,0
12532,great_pret,very_crit,incomplete,1,convenient,0,slightly_prob,priority,0
7923,pretentious,very_crit,complete,3,critical,0,slightly_prob,recommended,0
3732,usual,very_crit,completed,2,convenient,0,problematic,recommended,0
11440,great_pret,critical,complete,more,critical,1,nonprob,priority,0
879,usual,less_proper,complete,1,convenient,1,problematic,recommended,0
6906,pretentious,improper,foster,more,critical,1,slightly_prob,recommended,0
7318,pretentious,critical,completed,more,less_conv,1,nonprob,priority,0
4539,pretentious,proper,completed,1,convenient,0,slightly_prob,recommended,0
5118,pretentious,proper,foster,3,critical,0,problematic,recommended,0
11679,great_pret,critical,incomplete,1,convenient,1,problematic,recommended,0
12924,great_pret,very_crit,foster,more,less_conv,0,nonprob,recommended,0
11152,great_pret,improper,foster,3,less_conv,1,nonprob,priority,0
12645,great_pret,very_crit,incomplete,3,convenient,1,nonprob,recommended,0
4203,usual,very_crit,foster,2,critical,1,nonprob,recommended,0
12907,great_pret,very_crit,foster,more,convenient,0,nonprob,priority,0
2691,usual,critical,complete,2,critical,1,nonprob,recommended,0
2553,usual,improper,foster,more,convenient,1,problematic,recommended,0
5065,pretentious,proper,foster,2,critical,0,problematic,priority,0
3603,usual,very_crit,complete,3,critical,0,slightly_prob,recommended,0
10353,great_pret,less_proper,foster,more,critical,0,slightly_prob,recommended,0
4324,pretentious,proper,complete,1,convenient,0,slightly_prob,priority,0
10081,great_pret,less_proper,incomplete,3,critical,0,nonprob,priority,0
5277,pretentious,less_proper,complete,2,critical,0,slightly_prob,recommended,0
12435,great_pret,very_crit,completed,3,convenient,1,problematic,recommended,0
11124,great_pret,improper,foster,3,convenient,0,nonprob,recommended,0
9372,great_pret,proper,foster,2,less_conv,1,slightly_prob,recommended,0
6880,pretentious,improper,foster,more,less_conv,0,slightly_prob,priority,0
11839,great_pret,critical,incomplete,more,convenient,1,slightly_prob,priority,0
6715,pretentious,improper,foster,1,less_conv,0,nonprob,priority,0
7434,pretentious,critical,incomplete,2,critical,0,nonprob,recommended,0
5872,pretentious,less_proper,foster,1,critical,0,slightly_prob,priority,0
9459,great_pret,proper,foster,more,convenient,1,nonprob,recommended,0
4210,usual,very_crit,foster,2,critical,1,problematic,priority,0
10312,great_pret,less_proper,foster,3,critical,1,problematic,priority,0
2272,usual,improper,incomplete,3,convenient,0,slightly_prob,priority,0
8800,great_pret,proper,complete,3,critical,1,problematic,priority,0
226,usual,proper,completed,1,convenient,1,nonprob,priority,0
795,usual,proper,foster,3,critical,0,slightly_prob,recommended,0
5370,pretentious,less_proper,complete,more,less_conv,0,problematic,recommended,0
130,usual,proper,complete,3,less_conv,0,slightly_prob,priority,0
936,usual,less_proper,complete,2,less_conv,0,nonprob,recommended,0
12943,great_pret,very_crit,foster,more,critical,0,nonprob,priority,0
106,usual,proper,complete,2,critical,1,problematic,priority,0
22,usual,proper,complete,1,less_conv,0,slightly_prob,priority,0
1609,usual,less_proper,foster,2,critical,0,problematic,priority,0
4641,pretentious,proper,completed,2,critical,1,problematic,recommended,0
6100,pretentious,improper,complete,1,critical,1,problematic,priority,0
9408,great_pret,proper,foster,3,convenient,1,slightly_prob,recommended,0
2043,usual,improper,completed,2,critical,1,nonprob,recommended,0
1783,usual,improper,complete,2,convenient,0,nonprob,priority,0
12525,great_pret,very_crit,completed,more,critical,1,problematic,recommended,0
1059,usual,less_proper,complete,more,less_conv,1,problematic,recommended,0
6432,pretentious,improper,completed,more,convenient,0,problematic,recommended,0
7191,pretentious,critical,completed,2,convenient,1,nonprob,recommended,0
12775,great_pret,very_crit,foster,1,less_conv,1,slightly_prob,priority,0
6574,pretentious,improper,incomplete,2,critical,0,slightly_prob,priority,0
10413,great_pret,improper,complete,1,critical,1,nonprob,recommended,0
9576,great_pret,less_proper,complete,2,less_conv,0,nonprob,recommended,0
12765,great_pret,very_crit,foster,1,less_conv,0,slightly_prob,recommended,0
5967,pretentious,less_proper,foster,3,less_conv,1,nonprob,recommended,0
4521,pretentious,proper,complete,more,critical,0,slightly_prob,recommended,0
1947,usual,improper,completed,1,convenient,0,slightly_prob,recommended,0
6696,pretentious,improper,foster,1,convenient,0,nonprob,recommended,0
435,usual,proper,incomplete,1,convenient,0,slightly_prob,recommended,0
645,usual,proper,incomplete,more,critical,1,problematic,recommended,0
1179,usual,less_proper,completed,2,critical,1,nonprob,recommended,0
6729,pretentious,improper,foster,1,less_conv,1,problematic,recommended,0
4300,usual,very_crit,foster,more,less_conv,1,problematic,priority,0
10527,great_pret,improper,complete,3,critical,1,problematic,recommended,0
655,usual,proper,foster,1,convenient,0,problematic,priority,0
730,usual,proper,foster,2,less_conv,1,nonprob,priority,0
10954,great_pret,improper,incomplete,3,critical,1,nonprob,priority,0
6892,pretentious,improper,foster,more,less_conv,1,problematic,priority,0
8565,pretentious,very_crit,foster,3,less_conv,1,problematic,recommended,0
