,0000_A11,0000_A12,0000_A13,0000_A14,0001_A30,0001_A31,0001_A32,0001_A33,0001_A34,0002_A40,0002_A41,0002_A410,0002_A42,0002_A43,0002_A44,0002_A45,0002_A46,0002_A48,0002_A49,0003_A61,0003_A62,0003_A63,0003_A64,0003_A65,0004_A71,0004_A72,0004_A73,0004_A74,0004_A75,0005_A91,0005_A92,0005_A93,0005_A94,0006_A101,0006_A102,0006_A103,0007_A121,0007_A122,0007_A123,0007_A124,0008_A141,0008_A142,0008_A143,0009_A151,0009_A152,0009_A153,0010_A171,0010_A172,0010_A173,0010_A174,0011,0012,13,14,15,16,17,18,19,output
611,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,-0.90460431535554,-0.7199659340070759,-1.7645135849361149,1.0469866784197936,1.095359860804051,-0.7049259983890862,2.3348689263480744,0
739,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0.7547634097761486,0.35754191550367603,0.9184771676276684,1.0469866784197936,-0.8395941248783899,1.0270789116578083,-0.4282895663715403,0
958,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.5888266372629798,0.2604244316990885,0.024146916773074168,-0.7659772668958666,0.8315024991200816,-0.7049259983890862,-0.4282895663715403,0
711,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,-1.2364778603818776,-0.7348525556121586,0.9184771676276684,1.0469866784197936,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,0
538,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,2.2481943623946683,1.592068178610896,0.9184771676276684,1.0469866784197936,0.5676451374361124,-0.7049259983890862,-0.4282895663715403,0
578,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1.2525737273156552,-0.15994540695872456,0.9184771676276684,1.0469866784197936,-0.7516416709837335,1.0270789116578083,-0.4282895663715403,0
291,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1.2525737273156552,2.1715830910944747,-1.7645135849361149,1.0469866784197936,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,0
416,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.738667542842371,-0.2453662595021756,0.9184771676276684,-1.6724592395536968,-0.22392694761579512,-0.7049259983890862,2.3348689263480744,0
831,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,-0.2408572253028645,-0.7284725749242661,0.9184771676276684,0.1405047057619635,-1.1034514865623593,-0.7049259983890862,-0.4282895663715403,0
832,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1.9992892036249152,3.028627163501382,-0.8701833340815202,1.0469866784197936,-0.5757367631944207,1.0270789116578083,-0.4282895663715403,0
375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2.2481943623946683,1.564421595630028,-0.8701833340815202,1.0469866784197936,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,0
174,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.008047933466888799,0.05059395574173156,-0.8701833340815202,-1.6724592395536968,-0.8395941248783899,1.0270789116578083,-0.4282895663715403,0
936,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.9875727016121244,-0.8954154029241226,0.024146916773074168,-0.7659772668958666,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,0
979,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,-0.4897623840726178,-0.7114592930898858,-0.8701833340815202,-0.7659772668958666,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0
557,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.008047933466888799,0.6138044731340292,-1.7645135849361149,1.0469866784197936,-0.5757367631944207,1.0270789116578083,-0.4282895663715403,0
796,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.2408572253028645,1.5027484489803995,-1.7645135849361149,1.0469866784197936,1.3592172224880201,-0.7049259983890862,2.3348689263480744,0
68,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1.2525737273156552,-0.5147432218798635,0.9184771676276684,1.0469866784197936,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,0
570,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.2569530922366421,-0.013205851137194536,0.9184771676276684,1.0469866784197936,-1.1034514865623593,-0.7049259983890862,-0.4282895663715403,0
129,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,-0.738667542842371,0.08072164232344667,0.024146916773074168,-0.7659772668958666,-0.5757367631944207,1.0270789116578083,-0.4282895663715403,0
95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.746004679934175,4.492123844629637,0.024146916773074168,1.0469866784197936,1.9748843997506147,-0.7049259983890862,-0.4282895663715403,0
722,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.738667542842371,-0.7242192544656709,0.9184771676276684,-0.7659772668958666,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0
439,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,-0.738667542842371,-0.9436197014548668,0.9184771676276684,-1.6724592395536968,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0
18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.2569530922366421,3.2990674559937188,0.9184771676276684,-0.7659772668958666,0.7435500452254252,-0.7049259983890862,-0.4282895663715403,0
332,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3.2438149974736814,1.4662407817107916,0.9184771676276684,-0.7659772668958666,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0
182,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.008047933466888799,-0.575707481786393,0.9184771676276684,-0.7659772668958666,0.3917402296467996,1.0270789116578083,2.3348689263480744,0
268,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-0.5727307703292022,2.0227168750436477,-1.7645135849361149,1.0469866784197936,0.8315024991200816,-0.7049259983890862,-0.4282895663715403,0
335,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.2364778603818776,0.03996065459524388,-1.7645135849361149,1.0469866784197936,0.7435500452254252,-0.7049259983890862,-0.4282895663715403,0
278,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,-1.2364778603818776,0.4748626714865901,-1.7645135849361149,1.0469866784197936,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,0
951,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1.2525737273156552,-0.39919468275469744,-0.8701833340815202,-1.6724592395536968,-1.0154990326677027,1.0270789116578083,-0.4282895663715403,0
226,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2.2481943623946683,2.725578080826483,-1.7645135849361149,-0.7659772668958666,-0.7516416709837335,1.0270789116578083,-0.4282895663715403,0
289,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.2569530922366421,-0.7965257022617872,0.9184771676276684,1.0469866784197936,1.095359860804051,-0.7049259983890862,-0.4282895663715403,0
230,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1.2525737273156552,0.33273087949520475,0.9184771676276684,-0.7659772668958666,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0
783,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.738667542842371,-0.86316105611311,0.9184771676276684,-0.7659772668958666,-1.1034514865623593,-0.7049259983890862,-0.4282895663715403,0
763,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.008047933466888799,3.3348662365202277,0.9184771676276684,1.0469866784197936,-0.4877843092997643,-0.7049259983890862,-0.4282895663715403,0
412,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.738667542842371,-0.3470915071369078,0.9184771676276684,-0.7659772668958666,0.5676451374361124,1.0270789116578083,-0.4282895663715403,0
771,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1.2525737273156552,1.6991100768188718,0.024146916773074168,-0.7659772668958666,-0.9275465787730462,1.0270789116578083,-0.4282895663715403,0
607,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1.2525737273156552,-0.2127574693196134,0.9184771676276684,1.0469866784197936,1.2712647685933636,-0.7049259983890862,-0.4282895663715403,0
522,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2.2481943623946683,1.3638066473329604,0.024146916773074168,1.0469866784197936,1.5351221302773328,1.0270789116578083,2.3348689263480744,0
805,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1.2525737273156552,2.1265687829076767,-0.8701833340815202,-1.6724592395536968,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0
274,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.7547634097761486,3.0931358571234067,-1.7645135849361149,-1.6724592395536968,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,0
981,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2.2481943623946683,0.5574479770576445,0.024146916773074168,-0.7659772668958666,-0.22392694761579512,-0.7049259983890862,-0.4282895663715403,0
927,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2.2481943623946683,2.490227682117556,0.9184771676276684,1.0469866784197936,0.3037877757521432,2.759083821704704,2.3348689263480744,0
353,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-0.738667542842371,1.037718745507338,0.9184771676276684,-0.7659772668958666,-0.6636892170890771,1.0270789116578083,-0.4282895663715403,0
334,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0.2569530922366421,0.2972865423402458,0.024146916773074168,1.0469866784197936,-1.1034514865623593,1.0270789116578083,2.3348689263480744,0
639,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.7503840448551615,0.3894418189431391,0.024146916773074168,-0.7659772668958666,-0.8395941248783899,1.0270789116578083,2.3348689263480744,0
105,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.2569530922366421,3.071869254830432,-0.8701833340815202,0.1405047057619635,0.3037877757521432,1.0270789116578083,2.3348689263480744,0
