0,1,2,3
8.57,18.56,-26.75,0
15.14,32.32,-30.85,0
21.72,44.73,-34.59,0
44.11,20.4,47.66,1
32.43,45.02,-36.08,0
25.53,41.52,-31.23,0
46.47,25.59,7.4,1
26.82,27.88,-48.2,0
21.4,25.69,-4.04,1
9.07,10.17,-11.05,0
49.08,14.8,4.8,1
39.14,29.6,20.19,1
31.26,3.65,28.78,1
9.29,5.77,38.87,0
6.44,34.61,-5.07,1
18.61,48.83,-44.06,0
45.49,32.35,16.97,1
34.51,25.76,20.37,1
33.66,10.31,8.2,1
42.17,47.46,-21.3,0
26.85,30.51,-49.12,0
4.58,31.05,-39.78,0
0.63,4.03,-2.03,0
48.68,46.9,24.67,1
11.14,24.48,-43.45,0
47.55,20.5,14.66,1
3.85,24.03,-30.83,0
30.73,22.45,45.61,1
35.63,35.34,40.76,1
33.63,4.1,26.78,1
35.71,21.48,13.26,1
1.18,25.46,-25.79,0
34.71,29.84,40.15,1
36.3,27.85,44.04,1
2.4,46.8,-36.92,0
25.28,26.13,-18.09,0
15.76,41.49,-49.86,0
2.37,34.83,-10.72,1
19.87,30.28,-21.15,1
33.14,31.24,10.72,1
15.1,34.31,-27.57,0
23.7,4.44,8.89,0
32.49,27.37,49.46,1
49.83,28.43,18.76,1
4.4,0.76,34.86,0
13.13,15.3,-9.71,0
14.33,12.47,24.1,0
14.84,37.03,-35.08,0
39.19,38.83,25.45,1
32.87,11.01,25.89,1
5.52,31.97,-2.28,1
8.5,6.48,14.49,0
23.02,8.19,7.57,0
30.52,41.24,-20.58,0
43.7,42.36,31.81,1
4.92,0.51,43.98,0
1.23,8.88,-38.88,0
48.24,42.3,32.45,1
39.42,40.52,-45.78,0
10.48,16.05,-6.49,0
14.17,47.34,-48.79,0
29.36,36.38,-1.12,0
22.39,36.55,-11.06,1
33.47,21.56,13.45,1
34.82,6.24,12.07,1
9.09,13.49,-4.39,0
16.71,43.32,-20.59,1
18.75,39.22,-28.03,0
18.68,35.24,-28.33,0
48.23,31.62,43.61,1
3.94,37.79,-45.4,0
28.71,13.83,30.19,1
21.69,42.12,-14.33,1
