,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,output
498,A12,A32,A43,A61,A75,A94,A103,A121,A143,A152,A172,1,0,18,1301,4,2,32,1,1,0
499,A13,A34,A40,A62,A75,A91,A101,A123,A143,A152,A173,0,0,6,1323,2,4,28,2,2,0
500,A11,A32,A40,A61,A72,A92,A101,A122,A143,A152,A173,1,0,24,3123,4,1,27,1,1,1
501,A11,A32,A41,A61,A75,A93,A101,A124,A143,A153,A173,1,0,36,5493,2,4,42,1,2,0
502,A13,A32,A43,A62,A75,A91,A101,A121,A143,A152,A173,1,0,9,1126,2,4,49,1,1,0
503,A12,A34,A43,A62,A72,A93,A101,A124,A141,A152,A173,1,0,24,1216,4,4,38,2,2,1
504,A11,A32,A40,A61,A72,A92,A101,A122,A143,A151,A173,1,0,24,1207,4,4,24,1,1,1
505,A14,A32,A40,A65,A73,A93,A103,A122,A143,A152,A172,1,0,10,1309,4,4,27,1,1,1
506,A13,A34,A41,A63,A73,A93,A101,A123,A143,A152,A173,0,0,15,2360,2,2,36,1,1,0
507,A12,A31,A40,A62,A71,A93,A101,A122,A143,A152,A174,0,0,15,6850,1,2,34,1,2,1
508,A14,A32,A43,A61,A73,A94,A101,A122,A143,A152,A173,1,0,24,1413,4,2,28,1,1,0
509,A14,A32,A41,A62,A75,A93,A101,A123,A143,A152,A174,0,0,39,8588,4,2,45,1,1,0
510,A11,A32,A40,A61,A74,A93,A101,A121,A143,A152,A173,1,0,12,759,4,2,26,1,1,1
511,A14,A32,A41,A61,A73,A93,A101,A124,A143,A153,A174,0,0,36,4686,2,2,32,1,1,0
512,A13,A32,A49,A61,A74,A93,A101,A122,A143,A151,A173,0,0,15,2687,2,4,26,1,1,0
513,A12,A33,A43,A61,A73,A94,A102,A121,A143,A151,A173,1,0,12,585,4,4,20,2,1,0
514,A14,A32,A40,A65,A72,A93,A101,A122,A143,A152,A173,1,0,24,2255,4,1,54,1,1,0
515,A11,A34,A40,A61,A74,A92,A101,A122,A143,A152,A173,1,1,6,609,4,3,37,2,1,0
516,A11,A34,A40,A61,A72,A93,A101,A121,A143,A152,A172,1,1,6,1361,2,4,40,1,2,0
517,A14,A34,A42,A61,A72,A92,A101,A122,A143,A151,A173,0,0,36,7127,2,4,23,2,1,1
518,A11,A32,A40,A62,A75,A93,A101,A122,A143,A152,A173,0,0,6,1203,3,2,43,1,1,0
519,A14,A34,A43,A65,A75,A93,A101,A124,A143,A153,A173,1,0,6,700,4,4,36,2,1,0
520,A14,A34,A45,A61,A75,A93,A101,A124,A143,A153,A173,1,0,24,5507,3,4,44,2,1,0
521,A11,A32,A43,A61,A73,A92,A101,A121,A143,A152,A173,1,0,18,3190,2,2,24,1,1,1
522,A11,A30,A42,A61,A73,A93,A101,A124,A143,A153,A173,1,0,48,7119,3,4,53,2,2,1
523,A14,A32,A41,A62,A74,A92,A101,A123,A143,A152,A173,1,0,24,3488,3,4,23,1,1,0
524,A12,A32,A43,A61,A73,A92,A103,A121,A143,A152,A172,1,0,18,1113,4,4,26,1,2,0
525,A12,A32,A41,A61,A72,A93,A101,A123,A143,A152,A173,1,0,26,7966,2,3,30,2,1,0
526,A14,A34,A46,A62,A73,A92,A101,A123,A143,A152,A173,1,0,15,1532,4,3,31,1,1,0
527,A14,A34,A43,A61,A74,A93,A101,A121,A143,A152,A172,1,0,4,1503,2,1,42,2,2,0
528,A11,A32,A43,A61,A73,A91,A101,A123,A143,A151,A173,1,0,36,2302,4,4,31,1,1,1
529,A11,A32,A40,A61,A72,A93,A101,A121,A143,A152,A172,0,0,6,662,3,4,41,1,2,0
530,A12,A32,A46,A61,A74,A93,A101,A123,A143,A152,A173,1,0,36,2273,3,1,32,2,2,0
531,A12,A32,A40,A62,A73,A92,A101,A123,A143,A151,A173,0,0,15,2631,2,4,28,2,1,1
532,A14,A33,A41,A61,A73,A94,A101,A121,A143,A151,A173,1,0,12,1503,4,4,41,1,1,0
533,A14,A32,A43,A62,A74,A94,A101,A122,A143,A152,A173,0,0,24,1311,4,3,26,1,1,0
534,A14,A32,A43,A65,A72,A93,A101,A123,A143,A152,A173,1,0,24,3105,4,2,25,2,1,0
535,A13,A34,A46,A61,A72,A91,A101,A123,A143,A151,A173,1,0,21,2319,2,1,33,1,1,1
536,A11,A32,A40,A65,A71,A92,A101,A122,A143,A152,A174,0,0,6,1374,4,3,75,1,1,0
537,A12,A34,A42,A61,A75,A92,A101,A122,A143,A152,A173,0,0,18,3612,3,4,37,1,1,0
538,A11,A32,A40,A61,A75,A93,A101,A124,A141,A153,A174,1,0,48,7763,4,4,42,1,1,1
539,A13,A32,A42,A61,A72,A92,A101,A122,A142,A152,A172,1,0,18,3049,1,1,45,1,1,0
540,A12,A32,A43,A61,A72,A94,A101,A121,A143,A151,A173,1,0,12,1534,1,1,23,1,1,1
541,A14,A33,A40,A61,A75,A93,A101,A124,A143,A153,A173,0,0,24,2032,4,4,60,2,1,0
542,A11,A32,A42,A65,A75,A93,A101,A122,A143,A152,A173,1,0,30,6350,4,4,31,1,1,1
543,A13,A32,A42,A61,A73,A93,A101,A121,A143,A152,A172,1,0,18,2864,2,1,34,1,2,1
544,A14,A34,A40,A61,A75,A93,A101,A121,A143,A152,A172,1,0,12,1255,4,4,61,2,1,0
545,A11,A33,A40,A61,A71,A93,A101,A121,A143,A153,A173,1,0,24,1333,4,2,43,2,2,1
546,A14,A34,A40,A61,A73,A92,A101,A123,A143,A152,A173,0,0,24,2022,4,4,37,1,1,0
547,A14,A32,A43,A61,A74,A93,A101,A123,A141,A152,A173,1,0,24,1552,3,1,32,1,2,0
548,A11,A31,A43,A61,A73,A92,A101,A121,A141,A152,A172,1,0,12,626,4,4,24,1,1,1
549,A14,A34,A41,A65,A74,A93,A101,A124,A143,A153,A173,0,0,48,8858,2,1,35,2,1,0
550,A14,A34,A45,A65,A74,A92,A101,A121,A143,A152,A173,1,0,12,996,4,4,23,2,1,0
551,A14,A31,A43,A63,A75,A93,A101,A122,A141,A152,A172,1,0,6,1750,2,4,45,1,2,0
552,A11,A32,A43,A61,A74,A94,A103,A121,A143,A152,A173,0,0,48,6999,1,1,34,2,1,1
553,A12,A34,A40,A62,A72,A93,A101,A123,A143,A152,A173,1,0,12,1995,4,1,27,1,1,0
554,A12,A32,A46,A61,A74,A92,A101,A122,A143,A152,A174,0,0,9,1199,4,4,67,2,1,0
555,A12,A32,A43,A61,A72,A93,A101,A123,A142,A152,A173,1,0,12,1331,2,1,22,1,1,1
556,A12,A30,A40,A62,A72,A92,A101,A123,A143,A152,A173,1,0,18,2278,3,3,28,2,1,1
557,A14,A30,A40,A65,A73,A92,A101,A122,A141,A152,A173,0,0,21,5003,1,4,29,2,1,1
558,A11,A31,A42,A61,A74,A93,A101,A123,A141,A152,A173,1,0,24,3552,3,4,27,1,1,1
559,A12,A34,A42,A61,A72,A93,A101,A121,A143,A152,A172,1,0,18,1928,2,2,31,2,1,1
560,A11,A32,A41,A65,A75,A93,A101,A124,A141,A153,A173,0,0,24,2964,4,4,49,1,2,0
561,A11,A31,A43,A61,A74,A93,A103,A123,A141,A151,A172,1,0,24,1546,4,4,24,1,1,1
562,A13,A33,A43,A61,A72,A92,A101,A122,A141,A152,A173,1,0,6,683,2,1,29,1,1,0
563,A12,A32,A40,A65,A73,A93,A101,A124,A143,A153,A173,0,0,36,12389,1,4,37,1,1,1
564,A12,A33,A49,A65,A73,A93,A101,A122,A141,A152,A174,0,0,24,4712,4,2,37,2,1,0
565,A12,A33,A43,A62,A74,A92,A101,A122,A143,A151,A173,0,0,24,1553,3,2,23,2,1,0
566,A11,A32,A40,A61,A74,A91,A101,A123,A143,A152,A173,1,0,12,1372,2,3,36,1,1,1
567,A14,A34,A43,A64,A75,A93,A101,A123,A143,A152,A173,1,0,24,2578,2,2,34,1,1,0
568,A12,A32,A43,A65,A74,A93,A101,A123,A143,A152,A173,0,0,48,3979,4,1,41,2,2,0
569,A11,A32,A43,A61,A73,A92,A101,A123,A143,A152,A173,0,0,48,6758,3,2,31,1,1,1
570,A11,A32,A42,A61,A72,A92,A101,A121,A143,A151,A172,0,0,24,3234,4,4,23,1,1,1
571,A14,A34,A43,A61,A74,A93,A102,A123,A143,A152,A173,1,0,30,5954,3,2,38,1,1,0
572,A14,A32,A41,A65,A71,A92,A101,A122,A143,A151,A174,0,0,24,5433,2,4,26,1,1,0
573,A11,A32,A49,A61,A73,A92,A101,A122,A143,A152,A172,1,0,15,806,4,4,22,1,1,0
574,A12,A32,A43,A61,A75,A93,A101,A123,A143,A152,A172,1,0,9,1082,4,4,27,2,1,0
575,A14,A34,A42,A61,A74,A92,A102,A123,A141,A152,A173,1,0,15,2788,2,3,24,2,1,0
576,A12,A32,A43,A61,A74,A92,A101,A121,A143,A152,A173,1,0,12,2930,2,1,27,1,1,0
577,A14,A34,A46,A65,A73,A92,A101,A123,A143,A152,A173,0,0,24,1927,3,2,33,2,1,0
578,A12,A34,A40,A61,A72,A91,A101,A123,A143,A152,A173,1,0,36,2820,4,4,27,2,1,1
579,A14,A32,A48,A61,A72,A94,A101,A123,A143,A152,A172,1,0,24,937,4,3,27,2,1,0
580,A12,A34,A40,A61,A75,A93,A103,A121,A141,A152,A173,1,0,18,1056,3,3,30,2,1,1
581,A12,A34,A40,A61,A72,A93,A101,A121,A141,A152,A172,1,0,12,3124,1,3,49,2,2,0
582,A14,A32,A42,A61,A73,A92,A101,A121,A143,A151,A173,1,0,9,1388,4,2,26,1,1,0
583,A12,A32,A45,A61,A72,A93,A101,A124,A143,A151,A172,1,0,36,2384,4,1,33,1,1,1
584,A14,A32,A40,A65,A75,A92,A101,A124,A143,A153,A174,0,0,12,2133,4,4,52,1,1,0
585,A11,A32,A42,A61,A73,A92,A101,A121,A141,A151,A173,1,0,18,2039,1,4,20,1,1,1
586,A11,A34,A40,A61,A73,A93,A101,A121,A143,A151,A173,1,0,9,2799,2,2,36,2,2,0
587,A11,A32,A42,A61,A73,A93,A103,A122,A143,A152,A172,1,0,12,1289,4,1,21,1,1,0
588,A11,A32,A44,A61,A73,A94,A101,A121,A143,A152,A172,0,0,18,1217,4,3,47,1,1,1
589,A11,A34,A42,A61,A75,A93,A101,A122,A143,A152,A173,1,0,12,2246,3,3,60,2,1,1
590,A11,A34,A43,A61,A74,A92,A101,A121,A143,A152,A172,0,0,12,385,4,3,58,4,1,0
591,A12,A33,A40,A65,A73,A92,A101,A123,A143,A151,A173,0,0,24,1965,4,4,42,2,1,0
592,A14,A32,A49,A64,A75,A92,A101,A121,A141,A152,A172,1,0,21,1572,4,4,36,1,1,0
593,A12,A32,A40,A61,A73,A92,A101,A122,A143,A151,A172,0,0,24,2718,3,4,20,1,1,1
594,A11,A31,A410,A65,A75,A93,A101,A123,A142,A152,A174,0,0,24,1358,4,3,40,1,1,1
595,A12,A31,A40,A62,A72,A92,A101,A122,A142,A152,A172,1,0,6,931,1,1,32,1,1,1
596,A11,A32,A40,A61,A74,A92,A101,A123,A143,A151,A173,1,0,24,1442,4,4,23,2,1,1
597,A12,A30,A49,A61,A73,A93,A101,A121,A143,A152,A172,0,0,24,4241,1,4,36,3,1,1
598,A14,A34,A40,A61,A74,A93,A101,A122,A141,A152,A173,1,0,18,2775,2,2,31,2,1,1
599,A14,A33,A49,A61,A73,A93,A101,A124,A143,A153,A173,1,0,24,3863,1,2,32,1,1,0
600,A12,A32,A43,A61,A72,A92,A103,A121,A143,A152,A173,1,0,7,2329,1,1,45,1,1,0
601,A12,A32,A42,A61,A73,A92,A101,A122,A143,A152,A173,1,0,9,918,4,1,30,1,1,1
602,A12,A31,A46,A61,A74,A92,A101,A124,A141,A153,A172,1,0,24,1837,4,4,34,1,1,1
603,A14,A32,A42,A61,A73,A92,A101,A123,A143,A152,A174,0,0,36,3349,4,2,28,1,1,1
604,A13,A32,A42,A61,A72,A92,A101,A122,A143,A152,A173,1,0,10,1275,4,2,23,1,1,0
605,A11,A31,A42,A63,A73,A93,A101,A121,A142,A152,A173,0,0,24,2828,4,4,22,1,1,0
606,A14,A34,A49,A61,A73,A93,A101,A121,A143,A152,A174,0,0,24,4526,3,2,74,1,1,0
607,A12,A32,A43,A62,A73,A92,A102,A124,A143,A153,A173,1,0,36,2671,4,4,50,1,1,1
608,A14,A32,A43,A61,A72,A93,A101,A121,A143,A152,A173,1,0,18,2051,4,1,33,1,1,0
609,A14,A32,A41,A65,A75,A93,A101,A124,A141,A153,A173,1,0,15,1300,4,4,45,1,2,0
610,A11,A32,A44,A62,A71,A92,A101,A122,A143,A152,A173,1,0,12,741,4,3,22,1,1,1
611,A13,A32,A40,A62,A75,A92,A101,A124,A143,A153,A172,1,0,10,1240,1,4,48,1,2,1
612,A11,A32,A43,A64,A72,A92,A101,A123,A141,A152,A173,1,0,21,3357,4,2,29,1,1,0
613,A11,A31,A41,A61,A73,A92,A103,A123,A141,A151,A173,1,1,24,3632,1,4,22,1,1,0
614,A14,A33,A42,A61,A74,A92,A101,A121,A143,A152,A173,1,0,18,1808,4,1,22,1,1,1
615,A12,A30,A49,A65,A73,A93,A101,A123,A141,A152,A174,0,0,48,12204,2,2,48,1,1,0
616,A12,A33,A43,A65,A73,A93,A101,A124,A143,A153,A174,1,0,60,9157,2,2,27,1,1,0
617,A11,A34,A40,A61,A73,A93,A101,A121,A143,A151,A173,1,0,6,3676,1,3,37,3,2,0
618,A12,A32,A42,A62,A73,A92,A102,A123,A143,A151,A173,1,0,30,3441,2,4,21,1,1,1
619,A14,A32,A40,A61,A73,A91,A101,A121,A143,A152,A172,1,0,12,640,4,2,49,1,1,0
620,A12,A34,A49,A61,A74,A93,A101,A122,A143,A152,A173,1,0,21,3652,2,3,27,2,1,0
621,A14,A34,A40,A61,A73,A93,A101,A122,A141,A152,A173,1,0,18,1530,3,2,32,2,1,1
622,A14,A32,A49,A65,A73,A91,A101,A121,A141,A152,A173,1,0,48,3914,4,2,38,1,1,1
623,A11,A32,A42,A61,A72,A92,A101,A123,A143,A151,A173,1,0,12,1858,4,1,22,1,1,0
624,A11,A32,A43,A61,A73,A93,A101,A124,A143,A153,A173,1,0,18,2600,4,4,65,2,1,1
625,A14,A32,A43,A65,A75,A93,A101,A123,A143,A152,A173,1,0,15,1979,4,2,35,1,1,0
626,A13,A32,A42,A61,A73,A93,A101,A121,A143,A152,A173,0,0,6,2116,2,2,41,1,1,0
627,A12,A31,A40,A62,A74,A93,A101,A124,A143,A152,A173,1,0,9,1437,2,3,29,1,1,1
628,A14,A34,A42,A63,A73,A93,A101,A121,A143,A152,A173,0,0,42,4042,4,4,36,2,1,0
629,A14,A32,A46,A65,A75,A93,A101,A121,A143,A152,A172,1,0,9,3832,1,4,64,1,1,0
630,A11,A32,A43,A61,A73,A92,A101,A123,A143,A152,A173,1,0,24,3660,2,4,28,1,1,0
631,A11,A31,A42,A61,A73,A93,A101,A123,A141,A152,A173,1,0,18,1553,4,3,44,1,1,1
632,A12,A32,A43,A65,A72,A93,A101,A122,A143,A152,A173,1,0,15,1444,4,1,23,1,1,0
633,A14,A32,A42,A61,A72,A92,A102,A123,A143,A151,A173,1,0,9,1980,2,2,19,2,1,1
634,A12,A32,A40,A61,A72,A92,A101,A123,A143,A152,A172,0,0,24,1355,3,4,25,1,1,1
635,A14,A32,A46,A61,A75,A93,A101,A122,A141,A152,A173,0,0,12,1393,4,4,47,3,2,0
636,A14,A32,A43,A63,A74,A92,A101,A123,A143,A152,A173,1,0,24,1376,4,1,28,1,1,0
637,A14,A33,A43,A61,A74,A93,A101,A123,A143,A152,A173,0,0,60,15653,2,4,21,2,1,0
638,A14,A32,A43,A61,A72,A92,A101,A123,A143,A152,A173,1,0,12,1493,4,3,34,1,2,0
639,A11,A33,A43,A61,A74,A93,A101,A122,A141,A152,A173,0,0,42,4370,3,2,26,2,2,1
640,A11,A32,A46,A61,A71,A92,A101,A121,A143,A152,A171,1,0,18,750,4,1,27,1,1,1
641,A12,A32,A45,A61,A75,A93,A101,A123,A143,A152,A172,1,0,15,1308,4,4,38,2,1,0
642,A14,A32,A46,A62,A73,A93,A101,A122,A143,A152,A174,0,0,15,4623,3,2,40,1,1,1
643,A14,A34,A43,A61,A74,A94,A103,A123,A143,A152,A173,0,0,24,1851,4,2,33,2,1,0
644,A11,A34,A43,A61,A74,A94,A101,A122,A143,A152,A174,0,0,18,1880,4,1,32,2,1,0
645,A14,A33,A49,A65,A72,A93,A101,A123,A143,A151,A173,0,0,36,7980,4,4,27,2,1,1
646,A11,A30,A42,A61,A73,A91,A103,A121,A143,A152,A173,1,0,30,4583,2,2,32,2,1,0
647,A14,A32,A40,A63,A73,A92,A101,A122,A143,A152,A173,1,0,12,1386,2,2,26,1,1,1
648,A13,A32,A40,A61,A74,A93,A101,A124,A141,A153,A173,1,0,24,947,4,3,38,1,2,1
649,A11,A32,A46,A61,A73,A93,A101,A123,A143,A151,A172,1,0,12,684,4,4,40,1,2,1
650,A11,A32,A46,A61,A74,A93,A101,A124,A143,A153,A174,0,0,48,7476,4,1,50,1,1,0
651,A12,A32,A42,A61,A73,A93,A101,A122,A143,A152,A172,1,0,12,1922,4,2,37,1,1,1
652,A11,A32,A40,A61,A75,A93,A102,A121,A143,A152,A173,1,0,24,2303,4,1,45,1,1,1
653,A12,A33,A40,A62,A75,A93,A101,A123,A143,A152,A174,0,0,36,8086,2,4,42,4,1,1
654,A14,A34,A41,A61,A74,A93,A101,A123,A143,A152,A173,0,0,24,2346,4,3,35,2,1,0
655,A11,A32,A40,A61,A71,A93,A101,A124,A143,A153,A173,1,0,14,3973,1,4,22,1,1,0
656,A12,A32,A40,A61,A75,A93,A101,A123,A141,A152,A172,1,0,12,888,4,4,41,1,2,1
657,A14,A32,A43,A65,A74,A93,A101,A123,A142,A152,A173,0,0,48,10222,4,3,37,1,1,0
658,A12,A30,A49,A61,A73,A92,A101,A123,A143,A152,A173,1,0,30,4221,2,1,28,2,1,0
659,A12,A34,A42,A61,A75,A93,A101,A124,A143,A152,A173,0,0,18,6361,2,1,41,1,1,0
660,A13,A32,A43,A61,A73,A94,A101,A121,A143,A151,A173,1,0,12,1297,3,4,23,1,1,0
661,A11,A32,A40,A65,A73,A94,A101,A123,A143,A152,A173,1,0,12,900,4,2,23,1,1,1
662,A14,A32,A42,A61,A75,A93,A101,A121,A143,A152,A173,1,0,21,2241,4,2,50,2,1,0
663,A12,A33,A42,A61,A71,A93,A101,A122,A142,A152,A174,0,0,6,1050,4,1,35,2,1,0
664,A13,A34,A46,A61,A73,A92,A101,A122,A143,A152,A172,1,0,6,1047,2,4,50,1,1,0
665,A14,A34,A410,A61,A71,A93,A102,A124,A141,A152,A174,0,0,24,6314,4,2,27,2,1,0
666,A12,A31,A42,A64,A73,A93,A101,A123,A142,A152,A173,0,0,30,3496,4,2,34,1,2,0
667,A14,A31,A49,A61,A73,A92,A101,A121,A142,A152,A173,1,0,48,3609,1,1,27,1,1,0
668,A11,A34,A40,A61,A75,A93,A102,A122,A143,A151,A173,0,0,12,4843,3,4,43,2,1,1
669,A13,A34,A43,A61,A75,A93,A101,A122,A143,A152,A173,1,0,30,3017,4,4,47,1,1,0
670,A14,A34,A49,A62,A73,A93,A101,A122,A143,A152,A172,0,0,24,4139,3,3,27,2,1,0
671,A14,A32,A49,A62,A74,A93,A101,A123,A143,A152,A173,0,0,36,5742,2,2,31,2,1,0
672,A14,A32,A40,A61,A75,A93,A101,A122,A143,A152,A174,0,0,60,10366,2,4,42,1,1,0
673,A14,A34,A40,A63,A73,A94,A101,A123,A143,A152,A173,1,0,6,2080,1,2,24,1,1,0
674,A14,A33,A49,A63,A72,A93,A101,A121,A141,A152,A172,1,0,21,2580,4,2,41,1,2,1
675,A14,A34,A43,A61,A74,A92,A101,A123,A143,A151,A174,0,0,30,4530,4,4,26,1,1,0
676,A14,A34,A42,A61,A75,A93,A101,A123,A143,A152,A173,0,0,24,5150,4,4,33,1,1,0
677,A12,A32,A43,A62,A73,A94,A101,A123,A143,A152,A173,1,0,72,5595,2,2,24,1,1,1
678,A11,A32,A43,A61,A75,A93,A101,A121,A141,A151,A172,1,0,24,2384,4,4,64,1,1,0
679,A14,A32,A43,A61,A72,A92,A101,A121,A143,A152,A173,1,0,18,1453,3,1,26,1,1,0
680,A14,A32,A46,A61,A72,A92,A101,A124,A143,A152,A173,1,0,6,1538,1,2,56,1,1,0
681,A14,A32,A43,A65,A73,A93,A101,A124,A143,A153,A173,0,0,12,2279,4,4,37,1,1,0
682,A14,A33,A43,A61,A73,A94,A101,A121,A141,A152,A173,1,0,15,1478,4,3,33,2,1,0
683,A14,A34,A43,A61,A72,A94,A101,A124,A143,A153,A173,0,0,24,5103,3,3,47,3,1,0
684,A12,A33,A49,A62,A74,A93,A101,A122,A143,A152,A172,0,0,36,9857,1,3,31,2,2,0
685,A14,A32,A40,A65,A73,A93,A101,A124,A143,A153,A173,0,0,60,6527,4,4,34,1,2,0
686,A13,A34,A43,A65,A74,A93,A101,A122,A143,A152,A173,0,0,10,1347,4,2,27,2,1,0
687,A12,A33,A40,A62,A75,A93,A101,A124,A143,A153,A173,1,0,36,2862,4,3,30,1,1,0
688,A14,A32,A43,A62,A75,A93,A102,A123,A143,A152,A173,0,0,9,2753,3,4,35,1,1,0
689,A11,A32,A40,A64,A73,A93,A101,A122,A143,A152,A173,1,0,12,3651,1,3,31,1,2,0
690,A11,A34,A42,A61,A73,A91,A101,A122,A143,A152,A173,1,0,15,975,2,3,25,2,1,0
691,A12,A32,A45,A62,A73,A92,A101,A121,A143,A152,A172,1,0,15,2631,3,2,25,1,1,0
692,A12,A32,A43,A62,A72,A93,A101,A123,A143,A152,A173,1,0,24,2896,2,1,29,1,1,0
693,A11,A34,A40,A65,A72,A93,A101,A121,A143,A152,A172,1,0,6,4716,1,3,44,2,2,0
694,A14,A32,A43,A61,A74,A93,A101,A123,A143,A152,A173,0,0,24,2284,4,2,28,1,1,0
695,A14,A32,A41,A63,A73,A93,A101,A122,A143,A151,A173,1,0,6,1236,2,4,50,1,1,0
696,A12,A32,A43,A61,A74,A93,A103,A121,A143,A152,A173,1,1,12,1103,4,3,29,2,1,0
697,A14,A34,A40,A61,A71,A92,A101,A122,A143,A152,A171,1,0,12,926,1,2,38,1,1,0
698,A14,A34,A43,A61,A73,A93,A101,A123,A143,A152,A173,1,0,18,1800,4,2,24,2,1,0
699,A13,A32,A46,A61,A75,A93,A101,A123,A143,A151,A174,0,0,15,1905,4,4,40,1,1,0
700,A14,A32,A42,A63,A73,A92,A101,A123,A143,A151,A172,1,0,12,1123,4,4,29,1,1,1
701,A11,A34,A41,A61,A75,A93,A101,A124,A143,A153,A173,0,0,48,6331,4,4,46,2,1,1
702,A13,A32,A43,A62,A75,A92,A101,A124,A143,A153,A173,0,0,24,1377,4,2,47,1,1,0
703,A12,A33,A49,A62,A75,A93,A101,A122,A142,A152,A173,1,0,30,2503,4,2,41,2,1,0
704,A12,A32,A49,A61,A72,A92,A101,A122,A143,A152,A173,0,0,27,2528,4,1,32,1,2,0
705,A14,A32,A40,A63,A75,A92,A101,A124,A143,A153,A173,1,0,15,5324,1,4,35,1,1,0
706,A12,A32,A40,A62,A74,A93,A101,A122,A143,A152,A173,1,0,48,6560,3,2,24,1,1,1
707,A12,A30,A42,A61,A72,A92,A101,A122,A143,A151,A173,1,0,12,2969,4,3,25,2,1,1
708,A12,A32,A43,A61,A75,A92,A101,A121,A143,A152,A173,1,0,9,1206,4,4,25,1,1,0
709,A12,A32,A43,A61,A73,A93,A101,A121,A143,A152,A172,1,0,9,2118,2,2,37,1,2,0
710,A14,A34,A43,A63,A75,A93,A101,A122,A141,A152,A174,0,0,18,629,4,3,32,2,1,0
711,A11,A31,A46,A61,A75,A92,A101,A124,A143,A153,A173,1,0,6,1198,4,4,35,1,1,1
712,A14,A32,A41,A65,A75,A93,A101,A121,A143,A152,A174,0,0,21,2476,4,4,46,1,1,0
713,A11,A34,A43,A61,A73,A93,A101,A121,A143,A152,A172,1,0,9,1138,4,4,25,2,1,0
714,A12,A32,A40,A61,A74,A93,A101,A124,A143,A152,A174,0,0,60,14027,4,2,27,1,1,1
715,A14,A34,A41,A65,A75,A93,A101,A123,A143,A152,A173,1,0,30,7596,1,4,63,2,1,0
716,A14,A34,A43,A65,A75,A93,A101,A123,A143,A152,A173,0,0,30,3077,3,2,40,2,2,0
717,A14,A32,A43,A61,A73,A93,A101,A124,A143,A153,A174,0,0,18,1505,4,2,32,1,1,0
718,A13,A34,A43,A65,A73,A93,A101,A123,A143,A152,A173,0,0,24,3148,3,2,31,2,1,0
719,A12,A30,A41,A62,A75,A94,A101,A123,A141,A152,A173,0,0,20,6148,3,4,31,2,1,0
720,A13,A30,A43,A61,A72,A93,A101,A123,A143,A152,A174,0,0,9,1337,4,2,34,2,1,1
721,A12,A31,A46,A64,A72,A92,A101,A122,A141,A151,A173,1,0,6,433,4,2,24,1,2,1
722,A11,A32,A40,A61,A73,A92,A101,A121,A143,A152,A172,1,0,12,1228,4,2,24,1,1,1
723,A12,A32,A43,A63,A73,A92,A101,A121,A143,A152,A172,1,0,9,790,4,3,66,1,1,0
724,A14,A32,A40,A61,A73,A92,A101,A121,A143,A151,A173,1,0,27,2570,3,3,21,1,1,1
725,A14,A34,A40,A64,A73,A92,A101,A121,A141,A152,A172,1,0,6,250,2,2,41,2,1,0
726,A14,A34,A43,A63,A73,A94,A101,A122,A143,A152,A172,1,0,15,1316,2,2,47,2,1,0
727,A11,A32,A43,A61,A73,A92,A101,A123,A141,A151,A173,1,0,18,1882,4,4,25,2,1,1
728,A12,A31,A49,A61,A75,A92,A101,A124,A143,A151,A173,1,0,48,6416,4,3,59,1,1,1
729,A13,A34,A49,A64,A73,A91,A101,A121,A143,A152,A173,0,0,24,1275,2,4,36,2,1,0
730,A12,A33,A43,A61,A72,A93,A101,A123,A143,A152,A173,1,0,24,6403,1,2,33,1,1,0
731,A11,A32,A43,A61,A73,A93,A101,A121,A143,A151,A172,1,0,24,1987,2,4,21,1,2,1
732,A12,A32,A43,A61,A74,A92,A103,A121,A143,A152,A172,1,0,8,760,4,2,44,1,1,0
733,A14,A32,A41,A64,A73,A92,A101,A123,A143,A151,A173,0,0,24,2603,2,4,28,1,1,0
734,A14,A34,A40,A61,A74,A92,A101,A121,A143,A152,A173,1,0,4,3380,1,1,37,1,2,0
735,A12,A31,A44,A65,A72,A92,A101,A124,A141,A152,A171,1,0,36,3990,3,2,29,1,1,0
736,A12,A32,A41,A61,A73,A92,A101,A123,A143,A151,A174,1,0,24,11560,1,4,23,2,1,1
737,A11,A32,A40,A62,A73,A93,A101,A123,A143,A152,A172,0,0,18,4380,3,4,35,1,2,0
738,A14,A34,A40,A61,A74,A93,A101,A124,A143,A152,A174,0,0,6,6761,1,3,45,2,2,0
739,A12,A30,A49,A62,A73,A92,A101,A123,A143,A151,A172,1,0,30,4280,4,4,26,2,1,1
740,A11,A31,A40,A62,A74,A93,A101,A123,A141,A152,A173,1,0,24,2325,2,3,32,1,1,0
741,A12,A31,A43,A61,A73,A93,A101,A121,A142,A152,A172,1,0,10,1048,4,4,23,1,1,0
742,A14,A32,A43,A65,A75,A93,A101,A122,A143,A152,A173,0,0,21,3160,4,3,41,1,1,0
743,A11,A31,A42,A63,A73,A93,A101,A121,A142,A152,A173,0,0,24,2483,4,4,22,1,1,0
744,A11,A34,A42,A65,A74,A93,A101,A122,A143,A152,A174,0,0,39,14179,4,4,30,2,1,0
745,A11,A34,A49,A61,A72,A93,A101,A122,A141,A152,A172,1,0,13,1797,3,1,28,2,1,0
746,A11,A32,A40,A61,A71,A92,A101,A123,A143,A151,A173,1,0,15,2511,1,4,23,1,1,0
