0,1,2,3,4,5
9.64,38.92,37.51888,35.0,4.36,0
9.71,44.25,42.966750000000005,30.97,1.94,1
7.54,29.31,22.09974,32.63,-3.08,0
2.37,21.23,5.03151,31.07,-3.96,0
4.62,29.28,13.527360000000002,31.48,-0.65,0
8.1,36.96,29.937599999999996,39.62,-4.98,0
4.55,48.74,22.1767,38.67,2.21,0
2.19,38.11,8.34609,34.39,1.99,0
7.7,34.63,26.665100000000002,33.13,2.52,0
6.47,38.31,24.78657,30.57,0.7,1
2.88,43.79,12.611519999999999,37.6,2.78,0
1.3,20.71,2.6923000000000004,39.41,-1.06,0
9.65,49.04,47.3236,34.26,0.43,1
6.49,47.68,30.944319999999998,33.1,1.82,1
0.29,47.94,1.3902599999999998,37.25,4.68,1
9.27,40.28,37.33956,32.08,2.06,1
1.65,45.4,7.491,34.41,4.62,1
1.2,37.64,4.5168,37.81,-1.68,0
7.25,49.26,35.713499999999996,34.1,2.12,1
2.95,49.93,14.72935,37.91,0.7,0
2.61,40.34,10.52874,37.04,2.41,0
3.16,21.98,6.94568,36.15,-4.98,1
8.27,35.52,29.375040000000002,37.92,-4.64,0
5.39,42.42,22.86438,33.93,1.62,1
2.44,45.79,11.17276,31.06,0.92,0
5.74,31.92,18.322080000000003,39.0,-0.46,1
7.17,22.02,15.78834,39.25,-2.63,1
2.65,46.85,12.41525,33.08,1.31,0
5.54,32.45,17.977300000000003,39.9,-0.61,1
6.0,24.06,14.435999999999998,38.07,-1.8,1
0.18,32.18,0.57924,36.42,-2.25,0
9.13,20.37,18.597810000000003,35.56,-3.37,1
9.46,31.61,29.903060000000004,31.47,4.78,0
8.61,31.53,27.14733,38.12,-4.19,1
7.0,46.57,32.599000000000004,31.84,1.08,1
7.52,42.92,32.27584,35.78,0.1,1
1.5,37.42,5.613,39.35,-1.47,0
6.51,22.49,14.640989999999999,30.47,-3.55,1
5.4,44.83,24.208199999999998,37.46,4.87,1
2.73,36.75,10.03275,34.21,0.9,0
3.03,32.37,9.80811,30.04,1.97,0
8.37,38.06,31.856219999999997,39.95,-0.04,0
1.51,45.24,6.831239999999999,32.94,0.1,0
9.14,46.19,42.21766,36.81,3.66,1
0.62,46.15,2.8613,36.82,3.99,1
2.77,48.75,13.50375,34.65,2.74,0
3.55,24.57,8.72235,34.91,-0.92,0
0.69,31.53,2.1755699999999996,36.95,-4.07,1
1.13,38.54,4.35502,39.67,-4.33,0
3.28,23.61,7.744079999999999,33.91,-3.68,1
0.38,36.76,1.39688,32.46,4.72,1
0.99,34.59,3.4244100000000004,39.83,-3.7,1
1.29,30.86,3.9809400000000004,30.16,0.83,0
7.27,41.33,30.046909999999997,37.61,2.11,1
4.73,32.29,15.273170000000002,33.83,-1.08,0
4.62,34.35,15.8697,33.25,1.41,0
3.88,20.63,8.004439999999999,36.01,-4.43,0
3.26,31.01,10.10926,38.47,-2.24,0
7.17,45.12,32.35104,37.23,4.83,1
8.62,33.95,29.2649,39.31,-4.15,1
8.65,48.23,41.71895,36.93,4.23,1
4.64,21.07,9.77648,36.3,-0.15,0
8.83,45.2,39.91160000000001,35.23,0.76,1
3.4,30.32,10.3088,35.03,-4.56,0
2.43,29.49,7.16607,35.94,-2.4,0
4.58,35.05,16.0529,30.36,1.48,0
6.99,32.3,22.5777,37.12,-3.87,1
6.7,31.57,21.1519,35.25,-4.69,1
4.94,41.9,20.698600000000003,32.38,1.39,0
5.1,41.88,21.3588,36.42,3.51,1
6.61,46.03,30.42583,36.94,4.53,1
3.59,26.9,9.6571,38.24,-4.69,0
5.27,32.09,16.911430000000003,33.43,-4.94,1
9.19,49.95,45.90405,33.16,1.09,1
2.77,42.25,11.70325,31.57,1.88,0
9.72,32.8,31.8816,33.26,-1.72,0
6.37,45.38,28.90706,34.41,0.27,1
1.95,23.6,4.602,30.64,-4.27,0
1.23,44.95,5.52885,39.23,2.41,1
3.46,26.51,9.172460000000001,37.28,-3.81,0
1.32,24.54,3.23928,33.12,-0.99,0
3.42,33.44,11.43648,38.18,-0.26,0
9.93,43.73,43.42388999999999,38.71,3.18,1
6.05,31.68,19.1664,30.63,1.6,1
4.78,43.23,20.66394,36.52,3.94,0
3.02,31.7,9.5734,36.3,-2.06,0
2.87,35.09,10.07083,33.68,3.3,0
0.38,46.37,1.76206,36.38,1.07,0
8.27,29.53,24.42131,35.87,-0.66,1
7.11,31.77,22.58847,39.02,-3.55,1
8.03,33.87,27.197609999999997,35.09,-2.64,1
3.26,45.83,14.940579999999997,36.03,0.18,0
2.27,49.31,11.19337,36.77,2.68,0
6.64,47.23,31.360719999999997,33.41,4.96,1
9.31,41.73,38.85063,30.13,0.41,1
0.01,41.08,0.04108,37.49,4.96,1
7.57,38.24,28.947680000000002,33.71,4.96,1
0.83,45.51,3.77733,36.66,2.91,1
9.49,42.39,40.22811,32.74,3.42,0
7.77,26.87,20.87799,34.28,-3.06,0
2.99,21.3,6.3687000000000005,35.84,-0.96,0
5.55,45.66,25.341299999999997,33.53,1.48,1
7.28,31.04,22.59712,37.44,-1.75,1
5.47,49.22,26.923339999999996,35.38,2.61,1
9.28,49.74,46.15872,38.24,4.41,1
4.21,29.87,12.57527,32.58,-1.82,1
1.89,36.46,6.8909400000000005,33.56,2.58,1
0.77,48.71,3.7506700000000004,32.98,0.12,0
9.98,44.56,44.47088000000001,36.01,3.48,1
5.2,26.13,13.5876,37.89,-4.93,1
9.78,24.43,23.892539999999997,37.98,-2.49,1
3.83,25.02,9.58266,33.53,-3.36,1
4.28,28.88,12.36064,39.93,-1.64,0
0.65,34.91,2.26915,38.3,-4.83,1
7.66,29.78,22.81148,30.77,-0.52,0
3.47,33.89,11.759830000000001,33.63,0.71,0
6.34,24.99,15.84366,30.75,-1.35,1
6.1,33.33,20.3313,38.73,-3.86,1
1.49,42.22,6.29078,34.45,2.83,1
8.68,42.48,36.87264,38.25,4.16,1
0.18,31.79,0.57222,33.18,-2.97,0
2.27,33.96,7.708920000000001,37.29,-4.18,0
7.24,46.92,33.97008,39.57,2.25,1
6.31,42.03,26.52093,39.12,2.16,1
1.54,46.7,7.191800000000001,33.68,2.69,1
1.85,42.57,7.875450000000001,31.3,0.95,0
8.56,30.59,26.185040000000004,39.48,-3.19,1
7.41,26.83,19.88103,30.75,-0.12,1
3.24,24.7,8.0028,35.42,-0.27,0
5.44,45.37,24.68128,39.79,2.61,1
7.98,37.02,29.541960000000007,35.18,3.88,1
9.18,36.41,33.42438,30.77,1.27,1
1.54,32.12,4.946479999999999,39.92,-4.86,1
7.88,20.7,16.3116,36.38,-1.11,1
6.26,46.8,29.296799999999998,34.12,4.08,1
9.3,47.22,43.9146,33.94,1.33,1
9.61,40.05,38.488049999999994,31.92,1.7,1
2.17,48.9,10.6113,38.34,0.88,0
6.89,43.15,29.730349999999998,33.62,1.72,1
7.93,30.37,24.08341,33.36,-1.88,0
3.8,26.01,9.8838,32.87,-4.02,1
1.42,29.21,4.14782,33.49,-0.55,0
8.47,24.66,20.88702,39.12,-4.31,1
0.56,21.87,1.22472,39.27,-4.9,1
0.49,37.82,1.85318,33.5,4.05,1
4.96,25.73,12.762080000000001,38.11,-0.79,0
9.74,27.19,26.483060000000002,37.34,-4.49,1
9.66,23.37,22.57542,35.45,-2.08,1
5.53,28.19,15.589070000000001,31.84,-4.92,1
3.05,36.95,11.26975,34.53,2.16,0
3.46,39.79,13.767339999999999,34.04,1.12,0
9.09,44.44,40.395959999999995,36.99,3.74,1
1.07,23.02,2.46314,36.96,-1.94,0
6.86,48.6,33.339600000000004,35.09,4.92,1
3.49,45.33,15.820170000000001,34.93,2.51,0
7.95,34.71,27.594450000000002,37.57,-3.47,1
7.66,33.34,25.53844,35.69,-2.83,1
3.16,49.6,15.673600000000002,34.28,2.06,0
6.24,26.31,16.41744,30.33,-0.13,1
3.13,43.26,13.540379999999999,37.12,2.84,0
5.88,21.17,12.44796,34.2,-4.71,1
9.49,30.3,28.754700000000003,38.93,-1.22,1
3.18,25.97,8.25846,38.24,-1.87,0
8.13,27.38,22.25994,39.86,-0.93,1
1.75,46.21,8.08675,38.04,3.64,1
7.52,48.11,36.17872,39.55,0.6,1
2.48,48.34,11.98832,39.65,3.86,0
7.36,39.36,28.96896,39.42,-0.99,0
5.58,49.28,27.49824,30.29,2.93,1
8.51,48.34,41.13734,32.49,1.52,1
5.66,22.36,12.655759999999999,33.17,-4.53,1
9.41,31.32,29.47212,35.23,-4.08,1
5.46,47.98,26.19708,37.58,4.47,1
7.78,41.51,32.294779999999996,34.56,4.47,0
1.66,23.22,3.8545199999999995,39.21,-4.24,1
1.03,32.34,3.33102,33.43,-0.41,0
0.15,22.61,0.33914999999999995,33.67,-3.93,0
6.43,43.86,28.20198,32.31,2.7,1
0.41,48.62,1.9934199999999997,32.27,1.56,0
2.74,29.92,8.198080000000001,38.4,-0.49,0
4.96,21.05,10.4408,36.59,-4.66,0
7.87,32.19,25.33353,32.22,-0.08,0
2.93,38.69,11.33617,32.85,4.94,0
7.98,40.71,32.486580000000004,35.44,1.35,1
1.36,24.77,3.3687200000000006,32.16,-4.27,0
4.69,26.0,12.194,38.58,-1.78,0
1.63,39.05,6.365149999999999,35.5,3.05,1
4.38,33.78,14.79564,34.56,-1.56,0
9.22,28.05,25.862100000000005,32.66,-0.18,0
2.87,32.31,9.27297,31.28,2.87,0
5.63,43.13,24.28219,38.55,2.08,1
6.4,26.04,16.6656,33.7,-4.23,1
4.85,36.78,17.838299999999997,38.03,-2.11,0
5.79,36.09,20.89611,37.24,-4.43,0
6.81,38.82,26.43642,34.62,2.39,1
2.46,25.89,6.36894,37.81,-2.69,1
0.68,27.25,1.8530000000000002,39.23,-3.15,1
3.88,37.72,14.63536,36.5,2.5,0
7.89,47.86,37.76154,30.27,1.94,1
0.54,21.16,1.14264,39.82,-0.84,0
0.49,26.15,1.28135,38.15,-1.62,0
3.11,26.45,8.22595,34.97,-2.78,1
5.22,20.96,10.94112,31.73,-4.0,1
2.43,40.17,9.761310000000002,38.62,2.73,1
1.59,39.65,6.30435,32.04,4.11,1
6.54,45.36,29.66544,39.79,3.21,1
6.27,29.42,18.44634,35.42,-0.2,1
9.63,25.62,24.672060000000002,34.26,-4.1,0
9.6,30.99,29.750399999999996,31.5,-2.41,0
3.8,47.75,18.145,30.75,4.07,0
9.32,28.75,26.794999999999998,32.94,-1.15,0
0.21,45.37,0.9527699999999999,36.64,2.8,1
9.36,41.1,38.4696,38.95,0.5,1
2.83,45.6,12.9048,31.88,3.43,0
5.53,31.6,17.474800000000002,35.25,-4.49,1
8.53,41.59,35.47627,37.99,4.38,1
8.34,29.42,24.53628,35.0,-4.48,0
2.66,30.68,8.16088,39.75,-2.08,0
7.68,30.96,23.777279999999998,33.68,-3.81,0
2.16,46.77,10.102320000000002,32.02,3.56,0
6.65,26.63,17.70895,32.71,-2.8,1
5.2,33.19,17.2588,30.57,0.08,1
8.59,29.22,25.09998,37.3,-0.53,1
1.13,28.27,3.1945099999999997,30.28,-0.79,0
4.63,45.21,20.93223,30.71,0.87,0
2.8,45.99,12.877199999999998,33.65,2.94,0
8.69,42.21,36.68049,33.1,3.81,0
0.77,24.96,1.92192,39.63,-4.72,1
8.56,47.67,40.80552,38.08,1.71,1
9.28,31.93,29.631039999999995,32.73,-1.34,0
2.61,24.25,6.32925,30.35,-1.39,0
3.39,30.57,10.36323,32.42,-1.45,0
5.49,46.28,25.40772,32.47,1.71,1
6.93,35.85,24.84405,38.68,-4.59,0
0.23,38.2,0.8786000000000002,38.77,-0.52,0
9.44,32.35,30.538400000000003,36.43,-0.75,1
0.25,42.27,1.05675,39.37,0.65,0
6.09,47.55,28.95795,31.25,2.97,1
9.23,20.58,18.99534,37.5,-2.17,1
2.68,36.39,9.75252,34.95,1.9,0
2.52,40.94,10.31688,37.16,3.26,0
0.28,44.38,1.2426400000000002,33.37,1.94,0
6.88,20.78,14.29664,32.19,-2.99,1
5.01,42.0,21.041999999999998,32.2,3.67,1
7.7,29.86,22.9922,33.48,-3.75,0
6.43,28.1,18.0683,32.23,-3.65,1
4.07,25.07,10.20349,30.29,-1.59,0
3.03,29.38,8.90214,35.03,-4.12,0
8.69,25.19,21.89011,33.3,-0.05,0
0.46,47.35,2.1781,30.46,0.93,0
6.68,37.92,25.33056,36.68,4.32,1
9.45,31.31,29.587949999999996,34.66,-4.8,0
1.78,46.8,8.330400000000001,39.32,0.83,0
2.73,41.72,11.38956,39.23,2.32,0
1.57,38.09,5.980130000000001,39.24,-0.23,0
9.6,48.17,46.2432,36.11,4.71,1
8.63,31.93,27.555590000000002,35.23,-2.31,1
4.79,23.04,11.036159999999999,36.33,-2.25,0
2.35,45.15,10.61025,32.48,4.9,0
1.59,37.45,5.95455,33.8,1.78,0
7.25,37.01,26.83225,32.88,1.37,1
4.04,30.11,12.16444,34.47,-3.14,1
9.73,35.25,34.29825,37.04,-1.31,1
8.94,23.57,21.07158,37.19,-0.8,1
5.08,35.42,17.993360000000003,38.05,-1.06,0
2.88,49.29,14.195519999999998,35.18,3.82,0
3.33,24.3,8.0919,39.93,-4.8,0
1.25,46.78,5.8475,39.73,2.2,1
2.99,30.32,9.06568,38.8,-2.69,0
1.06,49.44,5.24064,30.26,4.53,1
8.11,38.56,31.272160000000003,37.67,3.65,1
1.67,42.89,7.16263,38.61,3.98,1
3.07,28.85,8.856950000000001,31.74,-1.62,0
8.71,48.87,42.56577,33.09,0.22,1
8.78,23.36,20.51008,37.35,-0.89,1
9.62,31.92,30.70704,31.3,1.55,0
9.25,37.87,35.02974999999999,33.15,0.72,1
2.74,20.95,5.7403,38.72,-0.89,0
6.47,34.04,22.02388,39.52,-3.25,1
1.59,40.06,6.369540000000001,36.95,3.33,1
9.71,39.65,38.500150000000005,36.39,2.59,1
7.01,38.23,26.799229999999994,39.49,-1.98,0
4.88,44.9,21.9112,34.17,2.35,0
9.15,31.04,28.401600000000002,39.09,-2.5,1
6.95,37.38,25.9791,36.37,0.06,0
4.43,22.92,10.15356,31.62,-2.35,1
6.38,47.16,30.088079999999998,36.59,0.21,0
7.14,46.04,32.87256,37.01,1.54,1
7.99,46.84,37.425160000000005,39.74,4.95,1
7.84,31.8,24.9312,37.07,-0.17,1
6.04,30.39,18.35556,33.27,-3.67,1
5.62,37.26,20.94012,32.39,0.02,1
6.55,46.03,30.14965,39.39,2.63,1
8.54,38.08,32.52032,39.65,-0.81,1
1.89,29.44,5.564159999999999,39.62,-1.23,0
6.41,42.13,27.005330000000004,35.05,0.75,0
4.75,48.08,22.838,36.96,1.98,0
8.37,42.87,35.882189999999994,36.21,3.42,1
2.34,47.44,11.100959999999999,33.22,1.32,0
4.79,49.95,23.92605,33.73,4.06,0
7.14,33.53,23.94042,37.53,-2.52,1
9.41,34.88,32.82208000000001,35.1,-2.37,1
9.6,35.01,33.60959999999999,38.96,-4.5,1
5.55,39.28,21.8004,34.32,1.3,1
0.03,35.73,0.10718999999999998,36.84,-4.24,0
5.28,41.73,22.03344,39.43,3.07,1
5.96,48.89,29.138440000000003,39.0,0.92,0
0.1,37.63,0.3763,36.01,4.58,1
1.01,23.67,2.39067,30.7,-4.25,0
7.19,47.69,34.28911,31.66,3.0,0
9.15,31.78,29.078700000000005,37.3,-0.24,1
2.53,45.09,11.40777,37.65,3.02,0
0.78,43.34,3.3805200000000006,36.71,4.52,1
5.76,46.08,26.54208,37.53,0.37,0
2.95,46.71,13.77945,35.86,2.76,0
1.61,46.76,7.528360000000001,31.01,2.23,0
1.35,31.39,4.23765,35.25,-0.68,0
3.47,32.18,11.16646,31.73,1.65,0
2.62,21.6,5.6592,35.21,-3.75,1
6.73,36.79,24.75967,34.62,3.35,1
4.87,32.99,16.06613,34.23,-2.08,1
9.75,40.2,39.19500000000001,38.66,4.01,1
6.81,20.57,14.008169999999998,35.08,-1.04,1
6.03,28.01,16.890030000000003,38.79,-0.48,1
8.27,30.85,25.51295,36.16,-0.71,1
3.03,25.11,7.60833,36.2,-1.02,0
9.82,38.12,37.43384,30.23,3.45,0
5.91,44.04,26.02764,36.28,0.98,0
1.43,32.06,4.584580000000001,37.12,-4.14,1
7.02,43.72,30.69144,39.64,1.79,0
6.83,48.41,33.064029999999995,34.13,1.38,1
0.71,23.49,1.6677899999999997,32.15,-2.3,0
9.78,28.28,27.65784,31.09,-1.49,0
2.48,47.52,11.784960000000002,36.35,1.69,0
2.07,31.28,6.47496,34.4,-1.57,0
8.41,36.0,30.276,36.59,-3.78,0
4.79,26.71,12.79409,37.89,-3.48,0
3.27,34.21,11.186670000000001,38.18,-3.2,0
5.06,23.26,11.76956,32.24,-0.53,1
3.58,29.56,10.58248,39.02,-1.02,0
0.44,36.56,1.60864,39.78,-0.08,0
4.9,21.4,10.486,32.77,-2.48,1
5.08,20.74,10.535919999999999,35.04,-3.97,1
9.67,29.25,28.284750000000003,37.49,-1.99,1
0.12,34.18,0.41015999999999997,31.68,4.42,0
1.68,29.79,5.00472,33.82,-4.23,0
7.28,25.5,18.564,33.32,-2.05,1
8.62,38.21,32.93702,39.48,-0.46,1
2.1,31.28,6.5688,39.19,-4.0,1
6.06,36.82,22.31292,34.68,1.75,1
3.43,26.54,9.10322,34.29,-3.28,1
8.29,38.06,31.551740000000002,39.6,-3.55,0
6.26,25.65,16.0569,37.89,-3.13,1
8.76,33.2,29.083199999999998,35.81,-2.8,1
4.07,42.74,17.395180000000003,35.02,2.78,0
2.06,48.39,9.968340000000001,37.87,1.66,0
8.97,31.71,28.443870000000004,37.06,-1.76,1
4.93,21.62,10.658660000000001,37.32,-3.12,0
8.87,24.01,21.29687,35.94,-3.26,1
3.03,46.68,14.144039999999999,37.16,1.1,0
7.95,44.98,35.759100000000004,37.26,0.71,1
8.29,36.02,29.86058,30.89,2.92,1
8.08,23.5,18.988,32.14,-2.65,1
7.48,33.18,24.818640000000002,33.64,-1.89,0
1.06,34.49,3.65594,31.74,4.17,0
2.84,35.72,10.144479999999998,36.87,-3.25,0
9.6,42.39,40.6944,32.09,3.66,0
5.21,35.61,18.55281,38.5,-2.53,0
6.98,34.39,24.00422,30.1,2.31,0
9.1,24.47,22.267699999999998,36.41,-2.79,1
9.85,44.42,43.753699999999995,39.05,2.53,1
7.8,41.25,32.175,36.03,0.88,1
4.59,30.62,14.054580000000001,31.0,-3.22,1
9.56,35.42,33.86152,39.73,-0.1,1
4.43,36.41,16.12963,36.91,-4.32,0
9.34,48.27,45.08418,37.6,0.15,1
5.53,47.0,25.991000000000003,39.19,3.39,1
4.3,41.28,17.7504,36.93,0.82,0
1.88,33.58,6.313039999999999,39.36,-2.48,0
0.16,46.25,0.74,31.24,1.74,0
8.02,28.95,23.217899999999997,32.77,-4.67,0
9.49,35.51,33.698989999999995,34.05,4.42,0
7.03,48.19,33.87757,38.64,0.25,1
1.42,37.73,5.357659999999999,31.06,1.31,0
3.91,27.54,10.768139999999999,32.39,-3.29,1
0.6,47.36,2.8416,39.78,4.06,1
3.19,35.68,11.38192,35.27,4.84,0
9.26,21.5,19.909,30.64,-4.82,1
9.31,38.49,35.83419,36.1,2.32,1
9.91,43.97,43.57427,35.21,4.2,1
9.51,26.48,25.18248,38.01,-4.35,1
6.97,23.95,16.69315,39.07,-4.99,1
5.58,40.43,22.55994,36.14,2.77,1
7.2,22.0,15.84,31.55,-3.99,1
5.4,47.39,25.590600000000002,34.38,4.16,1
5.53,22.88,12.65264,31.01,-2.86,1
7.36,39.44,29.027839999999998,30.01,2.66,1
7.6,41.09,31.2284,39.27,4.79,1
4.15,29.57,12.271550000000001,33.76,-4.39,1
8.91,37.77,33.65307,33.08,1.26,1
4.07,48.8,19.861600000000003,37.5,0.49,0
2.85,42.69,12.16665,36.61,2.01,0
9.92,20.88,20.71296,35.54,-1.21,1
8.33,46.29,38.55957,37.49,3.16,1
4.26,29.97,12.767219999999998,39.5,-4.17,0
6.63,32.21,21.35523,31.85,3.48,0
0.25,21.66,0.5415,34.76,-3.62,0
1.3,41.36,5.3768,31.29,4.63,1
2.02,39.56,7.9911200000000004,30.88,4.0,1
3.89,24.06,9.35934,39.18,-2.61,0
7.71,43.2,33.3072,35.31,3.5,1
0.37,46.56,1.72272,34.92,1.62,0
5.95,38.19,22.72305,31.89,1.49,1
3.13,22.49,7.03937,32.68,-1.88,1
2.23,20.25,4.51575,31.23,-2.15,0
3.34,37.07,12.38138,39.09,-2.48,0
8.45,45.7,38.616499999999995,39.12,3.68,1
2.52,22.6,5.695200000000001,34.58,-4.8,0
4.83,26.26,12.683580000000001,30.4,-4.86,1
4.16,29.0,12.064,38.02,-3.97,0
2.58,32.55,8.3979,34.21,-3.95,1
2.3,37.21,8.5583,39.26,-4.93,0
9.51,28.36,26.97036,37.89,-1.57,1
1.93,41.65,8.03845,37.16,3.05,1
7.71,45.4,35.0034,32.82,1.6,1
8.54,27.24,23.262959999999996,36.52,-1.34,1
2.46,48.54,11.94084,38.08,3.15,0
0.73,38.59,2.81707,35.07,1.51,0
0.26,26.95,0.7007,36.96,-2.46,0
4.78,30.85,14.746300000000002,35.21,-0.61,0
3.93,37.23,14.63139,30.84,1.52,0
1.46,39.51,5.768459999999999,38.54,2.93,1
4.1,20.23,8.2943,31.9,-0.77,0
9.58,45.74,43.818920000000006,36.12,0.3,1
8.46,23.3,19.711800000000004,39.68,-0.57,1
8.02,45.29,36.32258,37.21,2.56,1
0.38,47.94,1.8217199999999998,32.01,4.58,1
2.3,25.06,5.763799999999999,33.81,-3.38,0
0.29,31.49,0.91321,36.45,-1.91,0
7.66,23.39,17.91674,35.65,-1.39,1
1.11,22.33,2.47863,33.82,-0.7,0
3.93,48.36,19.00548,38.74,2.53,0
5.17,30.2,15.613399999999999,32.73,-1.71,1
2.75,36.33,9.99075,39.52,-0.2,0
9.17,32.34,29.655780000000004,39.54,-3.29,1
7.24,23.86,17.274639999999998,36.61,-3.25,1
4.1,48.88,20.040799999999997,33.48,0.85,0
7.13,26.92,19.19396,31.81,-0.92,1
7.43,37.7,28.0111,37.37,4.0,1
9.58,21.18,20.29044,35.16,-3.56,1
6.3,31.88,20.0844,36.95,-4.95,1
9.43,44.92,42.35956,36.91,4.38,1
2.58,48.5,12.513000000000002,36.95,3.81,0
3.66,35.4,12.956399999999999,35.52,-4.2,0
1.58,28.04,4.43032,33.57,-2.37,0
9.68,34.09,32.999120000000005,38.42,-3.46,1
8.8,41.34,36.37920000000001,37.84,4.14,1
9.38,33.21,31.150980000000004,31.6,3.15,0
1.05,22.11,2.32155,37.92,-4.18,1
9.26,23.62,21.872120000000002,31.15,-1.7,0
5.08,42.72,21.70176,37.17,0.3,0
6.68,48.35,32.2978,31.03,0.12,1
1.61,42.65,6.86665,39.66,4.79,1
2.97,26.86,7.97742,39.75,-4.82,0
5.81,34.97,20.317569999999996,30.44,4.96,0
4.73,45.27,21.412710000000004,31.21,1.25,0
9.26,26.89,24.90014,36.96,-2.84,1
8.18,28.22,23.083959999999998,36.57,-2.55,1
3.03,25.65,7.7719499999999995,35.75,-1.87,0
3.06,43.14,13.20084,35.69,2.4,0
7.4,20.41,15.103400000000002,30.47,-4.56,1
0.33,37.58,1.24014,31.82,0.08,0
5.56,24.89,13.83884,33.74,-4.74,1
5.62,24.9,13.993799999999998,38.97,-0.27,1
6.24,38.13,23.793120000000002,30.26,3.75,1
7.52,44.01,33.09552,34.26,3.04,0
8.27,29.6,24.4792,39.39,-0.2,1
8.61,21.46,18.47706,30.33,-2.57,1
8.67,29.18,25.29906,38.47,-2.66,1
6.46,33.0,21.318,31.12,2.89,0
0.33,44.25,1.46025,37.16,3.98,1
1.02,21.42,2.1848400000000003,37.45,-1.46,0
3.18,30.36,9.654480000000001,35.57,-3.01,0
1.95,47.95,9.350249999999999,37.73,0.83,0
9.83,48.0,47.184000000000005,30.26,0.95,1
3.08,44.78,13.792240000000001,34.03,3.43,0
1.41,28.19,3.97479,39.05,-0.26,0
7.61,20.09,15.288490000000001,37.07,-1.27,1
5.69,29.71,16.90499,31.21,-3.97,1
2.69,46.64,12.54616,34.69,2.06,0
4.8,41.37,19.857599999999998,36.54,0.72,0
2.53,21.92,5.54576,38.8,-1.16,0
4.72,42.55,20.083599999999997,36.74,2.21,0
1.88,30.29,5.694519999999999,36.89,-4.63,1
8.54,36.4,31.085599999999992,37.05,-4.85,0
2.42,30.44,7.36648,38.13,-3.13,0
7.9,33.99,26.8521,39.52,-2.39,1
8.58,27.08,23.23464,35.87,-4.43,1
2.82,21.11,5.9530199999999995,33.83,-1.78,0
8.31,33.64,27.95484,33.12,4.11,0
6.52,39.37,25.669239999999995,30.57,1.45,1
2.48,38.03,9.43144,38.65,-2.75,0
3.38,33.76,11.410879999999999,35.6,-4.3,0
0.88,38.4,3.3792,37.98,0.39,0
4.01,41.79,16.75779,32.32,0.21,0
4.61,33.84,15.600240000000003,32.75,4.12,0
8.06,44.57,35.92342000000001,39.53,4.84,1
1.48,49.66,7.349679999999999,38.67,0.72,0
1.81,27.9,5.0499,30.05,-1.99,0
7.17,35.59,25.518030000000003,30.26,3.13,1
3.26,42.11,13.727859999999998,32.19,3.52,0
1.98,47.96,9.496080000000001,39.2,1.08,0
2.67,29.58,7.89786,31.89,-0.21,0
2.86,23.12,6.6123199999999995,38.56,-1.98,0
9.73,29.77,28.96621,31.83,-0.71,0
3.84,48.03,18.44352,30.16,2.97,0
1.75,41.28,7.224000000000001,37.61,2.3,1
8.02,46.73,37.477459999999994,38.91,0.27,1
1.84,39.79,7.32136,38.09,4.42,1
1.1,33.06,3.6366000000000005,31.06,4.51,0
7.4,49.85,36.889,37.78,1.02,1
4.09,36.55,14.94895,38.38,-2.46,0
9.57,45.25,43.30425,38.14,0.73,1
8.12,27.88,22.63856,38.34,-4.73,1
6.63,26.37,17.48331,34.38,-3.69,1
2.22,46.57,10.33854,30.11,2.93,0
7.58,28.84,21.86072,37.28,-0.55,1
4.21,36.5,15.366499999999998,38.26,-2.47,0
3.31,39.95,13.223450000000003,36.54,2.13,0
8.23,38.4,31.603199999999998,37.49,1.97,1
1.75,46.01,8.05175,35.05,3.08,1
5.1,46.87,23.903699999999997,39.25,1.74,0
5.84,41.05,23.9732,32.37,3.57,1
9.74,21.09,20.54166,34.63,-4.73,0
0.92,20.39,1.87588,36.1,-4.32,1
7.93,28.88,22.90184,31.99,-0.17,0
2.77,26.68,7.390359999999999,36.19,-0.47,0
3.26,47.07,15.344819999999999,39.68,4.96,0
6.95,33.92,23.574400000000004,33.75,4.78,0
8.3,37.02,30.72660000000001,34.02,2.41,1
4.2,31.63,13.284600000000001,39.27,-3.6,0
2.6,44.2,11.492,37.95,2.65,0
5.18,32.18,16.66924,37.53,-1.53,1
4.99,25.04,12.49496,33.36,-1.83,1
3.62,27.67,10.01654,31.31,-2.32,1
9.07,38.41,34.837869999999995,39.82,-3.81,1
2.57,40.09,10.30313,34.66,1.12,0
4.75,39.03,18.539250000000003,30.19,1.73,0
2.11,30.64,6.465039999999999,39.72,-1.03,0
6.15,39.69,24.40935,33.09,4.48,1
2.64,46.21,12.199440000000001,38.74,1.66,0
7.51,45.34,34.05034,39.26,3.97,1
0.15,40.2,0.603,31.71,4.53,1
7.78,32.84,25.549520000000005,30.53,0.5,0
8.63,32.41,27.96983,38.75,-3.88,1
6.06,26.26,15.91356,34.11,-0.47,1
4.22,39.11,16.50442,30.78,4.14,0
6.73,37.12,24.98176,30.56,1.45,1
5.24,27.65,14.4886,37.9,-3.25,1
1.78,45.57,8.11146,38.41,3.34,1
2.36,42.0,9.911999999999999,31.96,4.63,1
6.83,36.62,25.01146,38.87,-0.18,0
9.89,47.29,46.76981,37.87,0.58,1
6.88,20.4,14.035199999999998,32.8,-0.59,1
6.37,40.59,25.855830000000005,35.21,2.17,1
2.44,28.81,7.029639999999999,37.45,-0.26,0
