0,1,2,3
4.63,47.62,22.04806,1
4.79,21.21,10.15959,0
1.6,45.59,7.2944,0
5.99,26.82,16.06518,1
6.4,34.4,22.016,1
5.79,37.67,21.810930000000003,0
4.26,20.95,8.924699999999998,0
7.7,31.62,24.3474,1
5.7,40.1,22.857000000000003,0
2.41,35.37,8.52417,0
9.44,42.01,39.657439999999994,1
1.35,35.5,4.7925,0
6.22,25.05,15.581100000000001,1
1.0,36.2,3.62,0
2.24,28.65,6.4176,0
1.14,43.37,4.944179999999999,0
2.97,27.31,8.111070000000002,0
8.86,26.51,23.48786,1
7.86,36.42,28.626120000000004,0
5.64,36.73,20.715719999999997,0
3.61,28.91,10.43651,0
4.29,44.54,19.10766,1
2.86,33.08,9.46088,0
7.89,34.87,27.512429999999995,1
6.46,24.32,15.71072,1
6.81,48.13,32.77653,1
9.84,45.93,45.195119999999996,1
7.81,46.05,35.96505,1
3.26,40.57,13.225819999999999,1
5.49,41.81,22.95369,0
4.02,29.22,11.746439999999998,0
8.8,36.54,32.1552,1
5.07,39.0,19.773000000000003,0
2.94,38.4,11.2896,1
1.61,27.27,4.3904700000000005,0
4.1,31.81,13.0421,0
0.04,41.81,0.16724,0
8.5,33.68,28.627999999999997,1
7.82,39.0,30.498,0
6.72,27.05,18.1776,1
7.0,24.02,16.814,1
3.93,43.76,17.19768,1
6.69,37.12,24.83328,0
9.98,37.13,37.05574,1
4.21,27.73,11.674330000000001,0
6.52,21.18,13.809359999999998,1
6.34,29.18,18.50012,1
1.42,44.97,6.38574,0
6.35,40.61,25.787349999999996,0
0.83,44.55,3.6976499999999994,0
5.85,49.98,29.2383,0
4.19,20.93,8.769670000000001,0
3.33,44.97,14.975010000000001,1
2.56,26.81,6.86336,0
5.83,45.62,26.596459999999997,0
4.84,48.03,23.24652,1
0.94,35.16,3.3050399999999995,0
0.24,44.63,1.07112,0
9.05,46.79,42.34495,1
3.99,42.61,17.00139,1
5.24,27.9,14.6196,1
8.71,26.61,23.177310000000002,1
4.69,35.11,16.466590000000004,1
7.41,29.8,22.0818,1
1.8,39.34,7.081200000000001,0
9.6,49.19,47.22239999999999,1
9.44,28.18,26.601919999999996,1
3.31,25.43,8.41733,0
3.01,22.65,6.817649999999999,0
9.16,21.26,19.47416,1
2.12,43.65,9.2538,0
4.73,38.8,18.3524,1
2.51,48.0,12.047999999999998,1
6.18,38.17,23.58906,0
2.48,27.24,6.75552,0
9.97,38.89,38.77333,1
5.13,46.27,23.736510000000003,0
1.14,44.74,5.10036,0
8.58,33.56,28.794480000000004,1
8.94,26.52,23.70888,1
2.51,38.93,9.771429999999999,0
7.4,22.86,16.916400000000003,1
0.08,21.32,0.17056,0
6.99,47.72,33.35628,1
4.17,41.28,17.21376,1
4.82,35.78,17.245960000000004,1
0.73,37.08,2.7068399999999997,0
9.81,30.65,30.067649999999997,1
9.05,49.32,44.634600000000006,1
5.51,24.95,13.747449999999997,1
7.33,44.86,32.88238,1
6.63,41.87,27.759809999999998,0
7.32,20.97,15.350039999999998,1
4.5,39.69,17.8605,1
8.48,49.73,42.17104,1
0.62,31.99,1.98338,0
8.32,36.31,30.209920000000004,0
8.49,49.7,42.1953,1
7.88,21.63,17.04444,1
3.73,36.36,13.562279999999998,1
7.34,40.95,30.057300000000005,0
6.45,46.6,30.057,0
4.51,37.55,16.935049999999997,1
8.07,25.08,20.23956,1
1.07,25.97,2.77879,0
8.68,30.75,26.690999999999995,1
7.77,43.74,33.98598,1
7.72,24.57,18.96804,1
7.4,26.92,19.920800000000003,1
3.76,36.91,13.878159999999998,1
6.73,33.91,22.82143,1
1.46,29.95,4.3727,0
8.15,39.76,32.404399999999995,1
2.16,30.83,6.65928,0
1.0,33.51,3.351,0
6.58,48.41,31.85378,0
0.76,38.76,2.94576,0
9.21,49.04,45.16584,1
5.04,30.02,15.130080000000001,1
7.76,30.64,23.77664,1
3.51,32.09,11.26359,0
7.06,38.21,26.976259999999996,0
3.39,38.44,13.03116,1
7.17,30.56,21.91152,1
5.82,31.27,18.19914,1
6.09,21.46,13.06914,1
7.8,25.73,20.069399999999998,1
1.52,41.37,6.28824,0
2.96,21.06,6.233759999999999,0
2.27,35.19,7.98813,0
5.78,34.85,20.143300000000004,1
7.31,31.92,23.33352,1
3.15,49.32,15.5358,1
1.63,43.25,7.04975,0
6.5,32.48,21.112,1
4.87,49.2,23.9604,1
4.51,47.57,21.454069999999998,1
3.02,26.32,7.94864,0
7.62,48.47,36.93414,1
1.32,26.0,3.432,0
6.23,31.97,19.91731,1
8.8,35.73,31.4424,0
2.64,46.08,12.16512,1
2.34,21.14,4.946759999999999,0
8.72,28.66,24.99152,1
5.98,32.4,19.3752,1
1.52,43.93,6.67736,0
0.13,30.62,0.39806,0
3.73,49.53,18.474690000000002,1
5.21,41.16,21.444359999999996,0
4.16,39.53,16.444480000000002,1
6.34,26.97,17.09898,1
9.96,34.09,33.95364000000001,1
6.6,26.38,17.4108,1
6.02,40.52,24.39304,0
3.22,41.43,13.340460000000002,1
3.84,35.48,13.624319999999997,1
8.87,39.87,35.364689999999996,1
6.64,26.92,17.874879999999997,1
8.92,41.51,37.02692,1
4.94,27.18,13.42692,0
4.96,35.55,17.632799999999996,1
0.15,47.39,0.71085,0
9.7,22.65,21.970499999999998,1
3.51,29.2,10.249199999999998,0
3.17,28.45,9.01865,0
2.3,26.14,6.0122,0
2.85,44.92,12.802200000000003,1
7.97,49.85,39.730450000000005,1
8.09,24.89,20.13601,1
6.66,28.06,18.687959999999997,1
3.66,40.43,14.79738,1
4.71,43.32,20.40372,1
9.35,46.15,43.15025,1
9.29,20.49,19.03521,1
8.61,41.46,35.69706,1
9.2,29.35,27.002,1
7.6,28.29,21.5004,1
3.73,47.2,17.605600000000003,1
0.34,36.32,1.23488,0
6.42,24.04,15.433679999999999,1
9.75,33.49,32.652750000000005,1
5.2,22.75,11.83,1
2.78,42.66,11.859479999999998,1
9.85,41.9,41.271499999999996,1
8.67,42.02,36.43134,1
8.94,23.25,20.7855,1
9.94,22.29,22.156259999999996,1
4.58,43.21,19.79018,1
5.36,30.15,16.160400000000003,1
2.51,30.48,7.650479999999999,0
8.17,27.48,22.45116,1
7.07,46.65,32.98155,1
8.79,30.03,26.396369999999997,1
2.34,48.24,11.28816,1
7.35,38.68,28.4298,0
1.82,21.64,3.9384800000000006,0
6.24,30.88,19.26912,1
5.66,31.36,17.749760000000002,1
0.94,27.78,2.61132,0
7.51,22.6,16.9726,1
9.28,25.42,23.589760000000002,1
5.36,32.4,17.366400000000002,1
0.63,28.5,1.7955,0
2.34,29.99,7.017659999999999,0
6.0,43.8,26.279999999999994,0
4.89,39.01,19.075889999999998,1
1.01,41.99,4.24099,0
9.03,22.09,19.947269999999996,1
3.27,45.96,15.02892,1
0.75,28.04,2.103,0
4.9,24.76,12.1324,0
4.53,23.41,10.60473,0
4.88,28.08,13.703039999999998,0
1.03,42.21,4.3476300000000005,0
6.04,28.8,17.3952,1
6.13,39.95,24.48935,0
3.08,43.31,13.33948,1
0.1,43.82,0.43820000000000003,0
4.41,24.56,10.830960000000001,0
7.38,38.13,28.139940000000003,0
7.97,46.32,36.91704,1
2.0,44.12,8.824,0
8.26,46.0,37.995999999999995,1
6.3,38.68,24.3684,0
0.01,30.31,0.030309999999999997,0
7.73,36.67,28.345910000000003,0
6.16,31.08,19.14528,1
5.05,45.85,23.154249999999998,0
1.81,33.46,6.05626,0
5.2,39.79,20.690800000000003,0
5.27,31.62,16.663739999999997,1
9.75,46.43,45.26925,1
3.07,30.82,9.461739999999999,0
8.89,41.79,37.15131,1
2.55,33.97,8.66235,0
2.82,47.76,13.46832,1
5.75,40.6,23.345000000000002,0
3.17,45.63,14.46471,1
4.51,24.56,11.076559999999999,0
7.75,27.46,21.2815,1
5.0,20.26,10.13,1
3.27,40.87,13.364489999999998,1
4.82,40.3,19.4246,1
1.68,27.32,4.58976,0
0.68,37.69,2.56292,0
6.9,32.47,22.4043,1
0.97,38.15,3.70055,0
3.51,46.12,16.188119999999998,1
7.04,42.06,29.610240000000005,0
8.43,27.48,23.16564,1
1.99,24.45,4.86555,0
7.82,29.49,23.06118,1
2.19,32.58,7.13502,0
5.14,32.5,16.705,1
3.28,41.72,13.68416,1
4.84,24.21,11.71764,0
7.02,32.29,22.667579999999997,1
9.5,44.96,42.712,1
2.16,43.38,9.370080000000002,0
6.89,26.33,18.14137,1
3.32,26.4,8.7648,0
1.97,36.22,7.135339999999999,0
8.05,27.03,21.75915,1
8.73,26.46,23.099580000000003,1
6.25,47.13,29.45625,0
1.61,33.33,5.36613,0
9.8,41.15,40.327000000000005,1
4.86,46.76,22.725360000000002,1
6.1,37.07,22.612699999999997,0
7.99,49.75,39.75025,1
2.76,29.36,8.103359999999999,0
9.56,30.76,29.406560000000002,1
4.84,32.43,15.696119999999999,0
3.8,25.93,9.853399999999999,0
3.14,33.66,10.569239999999999,0
7.45,34.49,25.695050000000002,1
8.5,32.91,27.973499999999994,1
4.61,32.61,15.03321,0
4.36,43.07,18.77852,1
4.03,37.08,14.94324,1
0.06,36.55,0.21929999999999997,0
0.57,36.74,2.09418,0
