0,1,2,3
44.61,33.15,2.25,1
36.84,33.59,3.6,1
23.72,31.2,-3.43,0
41.08,34.36,3.37,1
22.66,33.44,-2.14,0
31.22,30.08,3.14,0
43.59,32.91,0.53,1
32.65,35.06,-1.8,1
27.88,36.35,-2.77,0
45.39,37.23,0.34,0
27.88,34.78,-0.2,0
33.1,33.18,-4.26,0
46.06,31.37,1.54,1
33.3,30.95,3.51,0
45.94,36.38,0.29,0
40.83,39.31,4.23,1
27.33,33.94,-4.41,0
23.11,36.83,-4.62,0
22.89,30.27,-3.3,0
28.17,33.25,-1.97,0
33.08,36.31,-1.37,1
27.42,37.67,-2.96,0
44.31,31.79,0.19,1
45.97,39.79,0.9,0
29.9,34.91,-1.96,0
49.12,33.9,2.22,1
43.88,36.79,4.8,1
37.34,36.14,0.89,0
26.87,35.83,-1.78,1
29.57,32.37,-2.76,0
35.71,30.95,2.92,1
30.24,30.95,-4.28,0
22.67,36.4,-4.22,0
42.19,38.01,3.87,1
27.85,36.23,-3.47,0
20.66,38.55,-3.19,0
29.44,38.02,-4.07,0
32.51,31.29,1.44,0
46.77,36.46,4.4,1
26.09,33.01,-0.02,0
35.5,34.34,3.45,1
27.27,35.24,-3.82,0
27.69,32.76,-2.1,0
27.83,32.06,-4.13,0
32.28,36.9,-2.65,0
42.06,36.19,1.18,0
29.75,32.63,-1.07,0
39.35,33.79,0.53,1
41.57,33.9,2.24,1
45.07,32.6,3.75,1
21.52,35.19,-2.23,1
34.82,38.31,-1.48,1
27.19,32.91,-1.28,0
49.79,35.75,0.91,0
35.71,39.66,-3.18,0
25.47,35.67,-1.69,1
34.07,30.21,2.31,0
31.01,32.09,-1.75,0
20.88,35.91,-4.42,0
34.22,31.67,4.99,0
42.91,36.48,4.63,1
41.42,38.26,3.19,1
35.28,36.23,-1.4,0
39.64,38.63,3.24,1
20.33,32.54,-2.92,0
37.48,38.26,-4.64,0
44.78,38.94,4.92,1
37.28,32.9,1.68,1
28.58,33.3,-3.08,0
23.93,38.59,-4.42,0
39.26,34.14,1.69,1
21.83,32.64,-2.35,0
