,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,output
420,0,0,0,1,0,services,other,reputation,mother,0,1,0,0,1,1,1,0,18,2,2,2,2,0,4,1,4,1,3,4,10,1
421,0,0,0,0,1,other,other,reputation,mother,1,0,0,0,1,1,1,1,20,1,0,2,1,1,5,3,1,1,1,5,5,0
422,0,0,0,0,1,services,other,home,mother,0,1,0,1,0,1,1,1,18,3,2,1,2,0,3,1,2,1,2,1,4,1
423,1,0,0,0,1,at_home,other,other,father,0,1,0,0,1,0,1,1,16,1,3,2,1,0,4,3,3,1,3,5,11,0
424,1,0,1,0,1,other,other,course,mother,0,1,0,1,1,1,1,0,16,2,2,2,2,0,4,4,4,1,1,5,0,1
425,1,0,1,0,1,at_home,services,other,mother,0,1,0,0,1,1,0,1,15,1,1,1,1,1,4,1,3,1,1,2,6,0
426,1,0,1,0,1,at_home,other,course,mother,0,1,0,0,1,1,1,0,15,3,3,2,1,0,5,4,4,2,3,5,4,0
427,1,0,1,0,1,at_home,services,course,mother,0,0,0,0,1,1,0,0,16,2,3,2,2,0,4,5,2,1,2,5,0,1
428,1,0,1,1,1,at_home,other,home,mother,0,0,0,0,1,0,0,0,15,2,1,2,1,0,1,3,4,1,1,1,0,0
429,1,1,1,1,0,at_home,other,home,mother,0,1,0,0,1,1,0,0,16,4,4,1,2,0,5,3,2,1,3,2,5,0
430,1,1,0,0,0,other,other,other,mother,1,0,0,0,1,1,1,0,16,1,2,1,3,0,4,4,3,1,1,5,0,0
431,1,0,1,0,1,at_home,other,course,father,0,0,0,0,1,1,0,1,17,3,2,1,2,1,4,5,4,1,2,5,0,0
432,1,0,1,0,1,other,other,other,father,0,1,0,0,0,0,1,0,17,1,1,1,1,1,5,4,4,2,2,5,0,0
433,1,0,1,0,1,teacher,other,course,mother,0,0,0,0,1,1,1,1,15,4,4,2,1,0,1,5,1,3,5,5,0,1
434,1,0,0,1,0,at_home,other,reputation,mother,0,0,0,1,0,0,0,1,16,2,2,2,4,0,1,2,1,1,1,1,4,0
435,1,0,1,1,1,at_home,services,reputation,father,0,1,0,0,1,1,1,0,15,1,1,2,2,0,5,4,3,1,2,4,0,0
436,1,0,1,1,1,other,services,course,mother,0,1,0,0,1,1,1,1,15,1,1,2,1,1,4,4,3,1,2,2,4,0
437,1,0,1,0,1,other,other,other,mother,0,1,0,1,1,1,0,0,16,0,2,2,1,0,3,2,3,1,2,2,0,1
438,1,0,1,0,1,other,other,course,mother,0,1,0,0,1,1,1,0,17,2,3,2,1,0,5,5,5,1,3,3,2,1
439,1,0,1,0,1,other,services,course,father,0,0,0,0,0,1,1,0,15,3,3,2,1,0,4,1,3,1,1,4,0,1
440,1,1,0,0,1,at_home,services,home,mother,0,1,0,1,1,1,0,1,16,1,1,2,2,0,5,4,5,4,5,3,0,0
441,1,1,0,0,1,other,other,home,mother,0,0,1,0,0,1,1,0,17,1,1,1,2,0,4,4,3,2,4,5,4,0
442,1,1,1,1,1,health,services,reputation,father,0,1,0,1,1,1,1,0,15,4,1,1,2,0,5,3,4,1,2,2,0,1
443,1,1,1,1,1,health,services,reputation,father,0,1,0,1,1,1,1,0,15,4,1,1,2,0,5,3,4,1,2,2,7,0
444,1,1,1,0,1,other,health,other,mother,0,0,0,0,0,1,0,0,16,3,4,3,2,0,3,4,5,1,2,5,4,0
445,1,1,1,0,1,other,other,course,mother,0,1,0,1,1,1,0,1,15,1,1,4,2,0,5,4,5,2,4,4,8,0
446,1,1,0,1,1,at_home,at_home,reputation,father,0,1,0,1,1,1,1,0,15,3,3,1,2,0,5,3,3,1,1,5,0,0
447,1,1,1,0,1,other,other,other,mother,0,0,0,1,1,0,0,1,17,2,1,3,1,0,5,5,5,5,5,3,8,0
448,1,0,1,0,1,teacher,teacher,course,mother,0,0,0,1,1,1,1,1,16,4,4,2,3,0,4,2,2,1,1,4,6,1
449,1,0,1,0,1,other,services,course,mother,0,0,0,0,1,1,0,0,15,1,2,2,1,0,5,1,2,1,1,1,3,1
450,1,0,1,0,1,other,services,course,mother,0,1,0,0,1,1,1,0,16,2,3,3,2,0,4,5,4,1,2,1,2,1
451,1,1,1,0,1,other,other,course,father,0,0,0,0,1,1,0,0,16,1,2,2,2,0,4,3,3,1,1,5,0,0
452,1,0,1,0,1,other,other,course,mother,0,1,0,0,1,1,1,0,16,2,2,3,2,0,4,4,5,1,1,4,4,0
453,1,0,0,0,1,other,services,course,mother,0,1,0,0,1,1,0,0,16,1,2,1,3,1,1,3,2,1,2,4,0,0
454,1,0,0,0,1,other,services,course,mother,0,1,0,0,1,1,0,0,16,1,2,1,3,1,1,3,2,1,2,4,3,0
455,1,0,0,0,1,at_home,other,home,mother,1,1,0,0,0,1,1,0,15,2,1,1,2,0,4,4,2,3,3,2,0,0
456,1,0,0,0,1,at_home,other,course,father,0,1,0,0,0,1,0,1,16,1,1,1,2,0,5,4,3,2,1,2,0,1
457,1,1,1,1,1,at_home,services,reputation,mother,0,1,0,1,1,1,1,0,17,1,2,1,1,0,5,5,5,5,5,3,4,0
458,1,0,1,0,1,other,other,home,father,0,1,0,0,0,1,1,0,16,1,1,4,4,0,4,3,2,1,1,1,0,1
459,1,0,1,0,1,at_home,other,other,father,1,1,0,0,1,1,0,0,16,1,1,4,3,0,4,4,3,1,1,5,2,0
460,1,0,1,0,1,at_home,other,home,father,0,1,0,1,1,1,1,0,15,1,1,2,2,0,4,3,3,1,1,2,1,0
461,1,0,1,0,1,at_home,other,other,mother,0,0,0,1,1,1,1,1,16,1,1,2,1,0,4,2,2,4,3,2,0,1
462,1,0,1,0,1,at_home,at_home,course,father,0,1,0,0,1,1,0,0,15,1,1,3,2,0,4,2,1,1,2,2,0,1
463,1,0,1,1,1,other,other,other,father,1,1,0,0,1,1,0,0,15,2,2,1,3,0,4,4,3,2,2,5,2,1
464,1,1,1,0,1,at_home,other,other,father,0,0,0,1,1,1,0,0,16,1,1,2,1,0,3,4,4,3,4,5,6,0
465,1,0,0,0,1,other,other,course,father,0,1,0,1,1,1,1,1,18,1,2,1,2,1,3,4,4,2,3,5,9,0
466,1,1,0,0,1,other,services,home,mother,0,1,0,0,1,1,0,0,15,3,1,2,1,0,3,2,3,1,3,4,0,0
467,1,0,1,0,1,other,services,course,father,0,1,0,1,1,1,1,0,16,2,2,3,2,0,5,3,4,1,1,2,1,1
468,1,1,0,0,1,health,other,reputation,mother,0,0,0,0,1,1,0,0,15,2,2,3,1,0,4,3,3,1,2,4,1,1
469,1,1,0,0,1,other,teacher,course,father,0,1,0,1,1,1,0,1,16,4,4,1,2,0,4,3,1,1,1,3,0,1
470,1,0,1,0,1,services,other,reputation,mother,0,1,0,0,1,1,1,1,15,3,3,1,2,0,4,5,4,1,1,1,4,1
471,1,0,1,0,1,at_home,other,course,mother,0,1,0,1,0,1,0,0,16,2,2,2,2,1,4,4,4,2,3,5,2,1
472,1,0,1,1,1,other,other,home,father,0,1,0,1,1,1,0,1,16,2,2,3,1,0,4,3,2,1,1,4,0,1
473,1,1,0,1,1,at_home,services,course,mother,0,1,0,1,1,1,1,0,16,2,1,2,1,0,2,4,3,2,3,4,4,0
474,1,1,1,1,1,at_home,other,reputation,father,0,1,0,1,1,1,1,0,15,1,3,3,1,0,4,2,4,3,5,3,2,0
475,1,0,0,0,1,other,services,course,mother,0,1,0,1,1,1,0,0,15,2,2,2,3,0,5,3,2,1,1,4,0,1
476,1,0,1,1,1,other,other,home,mother,0,1,0,0,1,1,1,1,16,2,1,1,1,0,5,4,3,1,1,5,2,0
477,1,1,0,0,1,services,services,course,father,0,1,0,1,0,1,1,0,15,3,3,2,1,0,4,3,3,2,4,3,11,0
478,1,0,1,0,1,at_home,other,course,father,1,1,0,0,1,1,0,0,16,1,1,2,2,3,3,4,3,1,1,1,0,0
479,1,0,0,0,1,other,at_home,course,mother,0,1,0,1,1,0,0,0,17,2,2,1,1,0,4,5,3,1,1,5,4,0
480,1,0,0,0,1,at_home,services,course,other,0,0,0,0,1,0,1,1,19,2,3,1,1,1,4,4,4,1,1,2,0,0
481,1,0,1,0,1,at_home,other,course,mother,0,1,0,1,1,0,0,1,17,2,1,3,1,0,5,5,3,1,1,3,2,0
482,1,0,1,1,1,at_home,other,course,mother,0,1,0,0,1,0,0,1,15,1,1,2,1,0,5,2,1,1,3,4,0,0
483,1,0,1,0,1,other,other,course,father,0,1,0,0,1,0,1,0,16,2,2,3,2,0,3,4,5,1,2,1,1,0
484,1,0,0,1,0,other,other,home,mother,0,1,0,0,1,0,0,0,16,2,2,1,1,0,4,3,4,1,2,1,6,0
485,1,0,1,0,1,at_home,other,course,mother,0,1,0,0,1,1,1,0,17,2,2,2,2,0,4,3,5,1,2,4,0,0
486,1,0,0,0,1,other,services,course,father,0,1,1,1,0,1,1,0,16,2,2,1,1,1,4,4,3,1,4,3,1,0
487,1,0,1,1,0,other,other,course,other,0,1,0,0,0,0,0,1,18,3,2,2,3,2,3,3,2,1,1,2,6,0
488,1,0,0,0,1,at_home,services,course,mother,0,0,0,1,1,0,0,1,19,1,1,1,3,1,5,3,1,1,1,3,6,0
489,1,1,1,0,1,other,other,home,mother,0,0,0,1,1,0,1,0,18,1,1,2,1,1,4,4,3,3,4,4,0,0
490,1,0,1,0,1,at_home,at_home,course,mother,0,0,0,0,0,0,1,1,18,1,1,2,1,1,3,2,3,1,1,2,4,0
491,1,0,0,0,1,other,other,course,other,0,1,0,0,1,1,1,1,19,1,1,2,2,1,1,1,4,4,1,1,12,0
492,1,0,1,0,0,health,other,course,mother,0,0,0,0,0,1,0,1,16,2,2,1,2,0,3,3,2,1,1,3,2,0
493,1,0,0,0,1,other,at_home,course,father,0,0,0,1,0,1,0,0,17,0,1,2,1,0,2,4,4,3,5,5,5,0
494,1,0,1,1,1,at_home,other,course,mother,0,0,0,1,1,0,1,0,16,1,2,1,2,0,4,4,5,1,3,3,0,0
495,1,0,0,0,1,other,other,reputation,mother,0,0,0,1,1,0,1,1,16,3,3,1,1,0,4,5,4,1,1,4,0,1
496,1,0,1,1,1,services,services,home,mother,0,1,0,1,1,1,1,1,16,1,1,1,1,0,4,4,4,2,2,4,2,1
497,1,1,0,0,1,services,at_home,course,mother,0,1,1,1,1,1,0,0,17,3,3,2,4,1,5,4,5,3,4,5,0,0
498,1,0,0,0,1,other,services,course,mother,0,1,0,1,1,1,1,0,16,2,1,1,2,0,5,3,3,1,1,1,0,1
499,1,0,0,0,1,services,other,course,mother,0,1,1,1,1,1,0,1,16,2,2,1,1,0,4,2,5,1,2,5,0,1
500,1,1,0,0,1,other,other,course,father,0,1,0,1,1,0,1,1,17,1,2,1,1,1,5,3,5,5,5,1,12,0
501,1,1,0,1,1,other,other,course,father,0,0,0,1,1,1,1,0,16,4,3,1,1,0,4,2,5,1,5,5,8,1
502,1,1,1,1,1,services,services,other,mother,0,1,0,0,1,1,0,0,17,2,2,3,4,1,1,3,5,3,5,3,2,0
503,1,0,0,0,1,other,other,course,other,1,1,0,1,1,1,1,0,16,1,1,1,4,0,2,2,1,1,1,5,0,1
504,1,0,0,1,1,other,other,home,mother,0,0,0,0,1,1,1,1,19,2,2,1,3,0,5,4,5,1,1,1,0,1
505,1,0,1,0,1,at_home,other,reputation,mother,0,1,0,1,0,1,1,1,17,1,1,2,1,0,4,4,5,1,2,5,0,0
506,1,0,0,0,1,at_home,services,other,mother,0,0,0,1,1,1,1,1,20,3,3,2,2,1,3,3,4,2,4,3,8,0
507,1,0,0,1,1,other,services,course,father,0,1,0,0,1,1,0,1,17,1,1,1,3,0,4,3,3,1,1,3,0,0
508,1,1,1,0,1,other,other,course,mother,0,1,0,0,0,1,1,0,17,2,2,3,1,1,4,4,5,1,2,5,0,0
509,1,0,1,1,1,at_home,other,course,father,0,1,0,0,1,1,0,0,16,1,1,3,2,0,5,3,2,1,1,1,0,1
510,1,0,1,0,1,other,other,reputation,mother,0,1,0,1,1,1,0,0,17,2,2,2,2,0,5,3,2,1,1,1,0,1
511,1,0,0,0,0,other,other,other,mother,0,0,0,0,1,1,1,1,17,1,0,2,2,0,4,4,5,1,1,4,1,0
512,1,0,1,0,1,at_home,other,other,mother,0,1,0,0,1,1,1,1,18,1,1,1,2,1,4,3,2,1,1,5,9,0
513,1,0,0,0,1,other,other,course,mother,0,0,0,1,1,1,1,0,16,3,1,1,1,0,3,1,3,1,3,1,0,0
514,1,0,0,0,1,services,at_home,course,mother,0,0,0,0,1,1,1,0,16,3,2,1,1,0,3,1,3,1,4,3,2,0
515,1,0,0,1,1,other,at_home,reputation,mother,1,0,0,0,1,1,0,0,18,1,1,2,2,0,2,3,5,1,4,3,8,0
516,1,0,1,0,1,health,teacher,reputation,father,0,0,0,1,0,1,1,1,16,4,4,1,2,0,4,3,3,2,3,2,0,1
517,1,0,1,1,1,other,other,reputation,mother,0,0,0,1,1,1,1,0,16,1,2,2,1,0,5,4,5,1,4,2,0,1
518,1,0,0,0,0,other,services,reputation,father,0,1,0,0,1,1,1,0,18,2,4,1,2,1,2,3,2,1,3,1,8,0
519,1,1,1,0,1,other,services,reputation,mother,0,0,0,1,1,1,1,0,16,2,1,2,2,0,5,2,1,1,1,2,0,0
520,1,0,0,1,1,at_home,other,other,mother,0,1,0,0,1,1,1,0,16,1,1,3,2,0,4,3,2,1,3,5,6,0
521,1,0,1,0,1,at_home,services,other,mother,0,1,0,1,1,1,1,0,16,2,3,2,2,0,3,3,3,1,1,2,0,0
522,1,0,0,0,1,health,health,course,mother,0,1,0,0,1,1,1,1,16,4,4,1,2,0,4,3,4,1,2,3,4,0
523,1,1,0,1,1,at_home,health,home,mother,0,1,0,1,1,0,1,1,18,4,4,1,4,0,5,5,5,5,5,5,2,0
524,1,0,1,1,1,at_home,other,other,mother,0,1,0,0,0,1,0,0,16,3,4,3,2,0,4,2,1,1,1,2,2,0
525,1,1,0,1,1,other,services,home,mother,0,1,0,0,1,1,1,0,17,4,4,1,3,0,4,4,3,1,2,5,0,1
526,1,0,1,0,1,other,other,other,mother,0,0,0,0,1,1,1,1,17,4,1,1,1,0,4,2,3,1,2,5,1,1
527,1,1,0,1,1,services,services,other,mother,0,0,0,0,1,1,0,0,16,2,2,4,3,0,5,1,3,2,2,3,0,0
528,1,0,1,0,1,at_home,other,other,mother,0,1,1,0,1,1,1,0,17,2,2,1,1,0,5,1,3,1,2,5,5,0
529,1,0,0,1,1,services,services,other,father,0,1,0,0,1,1,0,0,16,4,4,2,1,0,5,1,3,1,2,5,1,0
530,1,1,0,0,1,services,services,home,mother,0,1,0,1,1,1,1,0,17,3,3,1,1,0,4,1,4,5,5,3,8,0
531,1,1,0,0,1,at_home,services,other,mother,0,0,0,0,1,1,1,1,17,1,1,3,2,0,5,1,3,3,3,1,0,0
532,1,1,0,0,1,health,services,other,mother,0,0,0,0,0,1,1,1,16,2,1,2,2,0,4,2,2,1,4,5,2,0
533,1,0,0,1,1,other,services,other,mother,0,0,0,0,1,1,1,1,16,2,1,1,2,0,3,2,2,1,1,3,0,1
534,1,1,0,1,1,teacher,health,other,father,0,1,0,0,1,1,1,0,16,4,4,1,1,0,4,1,2,2,5,5,0,1
535,1,1,1,0,1,other,services,course,mother,0,1,0,1,1,1,0,0,15,1,2,3,2,0,5,5,5,1,3,5,11,0
536,1,1,0,1,0,other,other,reputation,mother,0,1,0,1,1,1,0,0,15,2,2,3,4,0,5,4,5,2,3,5,8,1
537,1,1,0,1,0,services,services,course,mother,0,0,0,1,1,1,1,0,15,2,1,1,1,0,4,3,3,1,2,5,11,1
538,1,0,1,1,1,other,other,course,mother,0,1,0,0,0,1,0,1,16,2,2,1,3,0,4,3,3,2,2,5,2,0
539,1,0,0,1,1,other,other,home,mother,0,1,0,1,1,1,1,0,16,4,1,2,2,0,1,2,4,2,2,1,8,0
540,1,0,0,0,1,at_home,other,home,mother,0,0,0,0,1,1,0,1,17,3,2,2,1,0,4,3,3,2,2,1,5,0
541,1,0,1,0,1,other,other,other,mother,1,0,1,0,1,1,0,0,17,2,2,2,2,0,5,1,3,1,1,5,0,0
542,1,0,0,0,1,teacher,services,course,mother,0,1,0,0,1,1,1,1,16,4,4,2,3,0,5,3,5,1,4,5,1,1
543,1,1,1,0,1,health,other,course,father,0,0,0,1,1,1,1,1,17,4,4,3,1,3,3,3,3,1,3,5,2,0
544,1,1,1,1,1,other,other,course,father,0,0,0,1,1,1,0,1,17,1,3,2,1,0,5,1,2,3,3,5,2,1
545,1,1,0,0,1,services,other,other,mother,0,1,0,1,0,1,1,1,17,3,4,1,2,1,5,4,4,3,4,5,8,0
546,1,0,0,0,1,health,health,course,father,0,1,0,0,1,1,1,0,17,4,4,1,2,0,5,2,5,1,1,5,0,1
547,1,1,1,1,1,other,at_home,other,father,0,0,0,0,1,1,1,0,16,4,1,1,1,0,4,1,2,2,1,2,0,0
548,1,0,0,0,0,at_home,at_home,other,mother,0,0,0,1,1,1,1,1,17,1,1,1,2,0,4,5,5,1,2,3,2,0
549,1,0,1,0,1,other,other,course,mother,1,1,0,0,0,1,1,0,17,4,2,2,2,0,4,3,3,2,3,5,0,1
550,1,1,0,1,0,other,services,course,father,0,1,0,0,0,1,1,1,16,2,2,2,2,0,4,1,2,2,2,5,0,1
551,1,1,0,0,1,other,other,other,father,0,1,1,0,1,1,1,0,17,3,2,2,2,0,4,1,2,2,2,1,0,1
552,1,1,0,0,1,other,other,other,mother,0,1,0,1,1,0,1,0,19,1,1,1,2,2,4,4,3,3,4,4,2,0
553,1,1,0,1,0,other,other,home,mother,0,0,0,0,1,1,0,1,17,1,0,1,1,0,4,1,2,1,1,5,4,1
554,1,0,1,0,1,at_home,at_home,course,father,0,1,0,1,1,0,1,1,17,1,1,2,1,0,3,5,5,2,2,4,3,0
555,1,0,1,0,1,other,other,home,father,1,1,0,0,0,1,1,1,16,1,2,1,3,0,4,3,4,1,1,3,5,1
556,1,1,1,1,1,other,at_home,course,mother,0,0,0,0,1,1,0,0,16,1,2,1,1,0,4,4,4,2,4,5,4,0
557,1,0,1,0,1,other,other,course,mother,0,1,0,1,0,1,1,1,17,3,1,2,2,3,5,4,4,1,1,5,2,0
558,1,1,1,0,1,other,other,course,mother,0,0,0,1,1,0,0,1,17,2,2,2,1,0,5,5,5,3,5,5,0,0
559,1,1,1,0,1,at_home,at_home,course,other,1,1,0,0,1,1,0,0,18,1,0,3,1,1,4,3,2,1,1,4,0,1
560,1,1,1,0,1,other,services,course,mother,0,1,0,1,0,1,1,1,17,1,1,2,1,0,4,5,5,1,3,2,0,0
561,1,1,0,1,1,at_home,at_home,course,mother,0,1,0,1,1,1,0,0,18,1,1,2,2,0,4,3,3,1,4,5,6,0
562,1,0,1,1,1,other,services,course,father,0,0,0,1,1,1,0,1,16,2,2,1,2,0,5,4,3,1,1,1,0,1
563,1,1,0,0,1,other,other,course,mother,0,0,0,1,1,1,0,1,17,2,2,1,1,1,1,2,1,2,3,5,0,0
564,1,1,1,0,1,services,other,course,father,0,0,0,0,1,1,1,0,16,3,2,2,1,0,4,5,5,2,3,5,2,0
565,1,1,1,1,1,at_home,other,course,mother,0,0,0,1,1,1,1,0,16,1,1,2,1,0,4,5,5,2,4,5,0,0
566,1,1,1,0,1,services,other,course,other,0,1,0,0,1,0,1,1,18,1,1,2,1,1,5,3,3,2,3,5,2,0
567,1,1,1,0,1,services,other,course,mother,0,0,0,0,1,0,1,0,18,3,2,1,1,1,2,3,1,2,2,5,0,0
568,1,1,0,0,1,at_home,services,course,mother,0,0,0,1,1,1,0,0,19,3,2,2,1,3,3,2,1,1,1,3,4,0
569,1,1,0,0,1,at_home,at_home,course,mother,0,1,0,1,1,0,1,0,18,3,3,1,2,2,4,4,5,1,3,3,9,0
570,1,1,1,0,1,services,services,course,mother,0,1,0,1,1,1,1,1,16,2,2,2,1,0,5,4,3,2,4,4,6,0
571,1,1,0,0,1,at_home,other,course,other,0,0,0,1,0,0,1,1,19,2,1,2,1,3,4,4,3,1,3,5,4,0
572,1,0,0,0,0,services,at_home,course,mother,0,1,0,1,1,1,0,1,16,3,2,2,2,2,2,5,5,1,1,1,8,0
573,1,0,0,0,1,other,at_home,course,mother,0,1,0,1,1,1,0,0,17,1,1,1,1,0,4,3,2,1,2,5,9,0
574,1,1,1,0,1,other,other,course,other,0,1,0,0,1,0,1,1,20,1,1,2,1,1,4,4,3,2,4,4,12,0
575,1,0,1,0,0,services,services,course,mother,0,1,0,0,1,1,1,0,18,4,3,1,1,0,5,4,4,3,4,2,8,0
576,1,1,1,0,1,other,other,course,mother,0,1,0,0,0,1,1,0,18,3,2,2,1,0,2,5,5,5,5,5,8,0
577,1,1,1,0,1,other,services,home,other,0,0,0,0,1,1,1,0,19,1,1,3,2,1,5,4,4,3,3,2,8,0
578,1,1,0,0,1,health,other,course,mother,0,1,0,0,1,1,1,0,17,3,3,2,2,1,4,5,4,2,3,3,4,0
579,1,1,0,1,1,at_home,services,course,mother,0,0,0,0,1,0,1,1,18,1,3,1,1,0,4,3,3,2,3,3,0,0
580,1,1,1,0,1,other,other,home,other,0,1,0,0,1,1,1,0,19,1,1,3,1,1,4,4,4,3,3,5,4,0
581,1,0,0,0,0,at_home,other,course,mother,0,1,0,0,1,1,0,0,18,1,2,2,2,2,4,3,3,1,1,5,2,0
582,1,0,0,1,0,at_home,other,course,mother,0,1,0,0,1,0,0,0,19,1,1,1,1,0,1,4,4,1,1,5,0,0
583,1,0,1,0,1,other,other,other,mother,0,0,0,0,1,0,1,1,18,2,2,2,1,1,5,5,5,1,1,3,0,0
584,1,0,1,0,1,at_home,other,course,mother,0,1,0,0,1,1,1,0,17,0,0,2,1,0,4,4,3,1,1,5,0,0
585,1,0,1,1,0,other,at_home,course,other,0,1,1,0,1,0,0,0,17,3,1,2,3,0,4,2,3,2,2,3,5,0
586,1,0,0,0,1,teacher,services,home,mother,1,1,0,1,1,1,1,0,17,4,2,1,2,0,5,5,5,1,3,5,0,0
587,1,0,1,1,1,services,services,course,mother,0,1,0,1,1,1,1,0,18,2,2,1,2,1,2,3,3,1,2,4,3,0
588,1,0,0,0,1,health,at_home,course,mother,0,1,0,0,1,1,0,1,17,4,1,1,1,0,3,2,2,1,1,5,0,0
589,1,0,0,1,1,at_home,other,course,father,0,0,0,0,1,1,1,0,17,1,2,1,1,0,5,5,1,1,1,3,0,0
590,1,0,0,0,1,other,other,course,mother,0,0,0,1,1,1,0,1,18,1,1,3,2,2,3,4,4,2,2,5,3,0
591,1,0,0,0,1,services,at_home,reputation,father,0,0,0,1,0,1,1,0,18,2,2,2,2,0,4,3,5,1,1,1,2,1
592,1,0,0,0,1,services,services,course,mother,0,1,0,0,1,1,1,0,17,3,3,2,1,0,4,4,3,1,1,4,0,1
593,1,0,0,1,0,at_home,other,reputation,mother,0,0,0,0,1,1,1,0,18,1,2,2,2,0,4,4,3,1,2,4,0,1
594,1,0,0,0,1,teacher,teacher,reputation,mother,0,0,0,1,0,1,1,0,18,4,4,2,2,0,4,3,5,1,2,1,0,1
595,1,1,0,1,1,services,other,reputation,mother,0,1,0,1,1,1,1,0,18,4,4,1,1,0,5,4,5,1,1,5,3,1
596,1,0,0,0,1,other,other,course,mother,0,1,0,0,1,1,1,0,17,4,2,2,2,0,4,3,3,1,2,4,0,1
597,1,0,1,0,1,at_home,other,course,mother,0,0,0,1,1,1,0,1,18,2,2,3,2,1,4,3,3,1,1,4,0,0
598,1,1,0,1,1,at_home,services,home,mother,0,1,0,0,0,1,0,0,18,1,2,2,1,0,4,1,4,5,5,1,8,0
599,1,1,1,0,1,at_home,services,other,mother,0,1,1,1,1,1,1,1,18,4,4,3,1,0,2,5,5,1,1,1,5,1
600,1,1,1,0,1,other,services,other,father,0,0,0,0,0,0,0,0,17,1,1,3,1,0,4,2,3,3,4,4,4,1
601,1,0,0,0,1,other,other,course,mother,0,1,0,0,0,1,1,1,18,2,2,2,2,0,1,3,1,1,1,2,4,0
602,1,0,0,1,1,services,services,course,father,0,0,0,0,1,1,1,1,18,2,2,2,3,0,5,4,5,1,4,3,0,1
603,1,0,1,1,0,teacher,other,reputation,mother,0,0,0,1,1,1,1,1,18,4,2,1,2,0,5,3,1,1,1,5,0,0
604,1,0,0,0,1,at_home,services,course,mother,0,0,0,0,1,0,0,0,18,1,1,3,2,1,4,4,2,1,2,2,2,0
605,1,0,0,0,1,at_home,services,other,father,0,0,0,0,1,0,0,0,19,1,1,2,1,1,5,5,5,2,3,2,0,0
606,1,0,0,0,1,teacher,other,course,father,0,0,0,0,1,1,1,1,17,4,2,2,4,0,4,2,3,3,1,5,0,1
607,1,0,1,1,0,services,other,reputation,mother,0,0,0,1,1,1,1,1,17,2,1,2,2,0,5,3,3,1,2,2,5,1
608,1,0,0,1,0,at_home,services,course,mother,0,0,0,0,1,1,0,1,18,1,1,1,2,0,5,2,3,1,2,3,2,0
609,1,0,0,0,1,at_home,at_home,course,father,0,1,0,0,1,0,0,0,18,1,2,2,2,0,4,1,1,1,1,4,0,1
610,1,0,1,0,0,at_home,at_home,course,other,0,1,0,1,1,0,0,1,19,1,1,2,2,3,3,5,4,1,4,1,0,0
611,1,0,1,0,1,services,other,home,mother,0,0,0,0,1,1,1,1,18,2,2,2,3,0,4,2,1,1,1,4,5,1
612,1,1,1,0,1,services,other,home,mother,0,1,1,1,0,1,1,1,17,4,3,2,2,1,4,5,5,1,3,2,4,0
613,1,0,0,0,1,services,services,course,father,0,1,0,0,1,1,0,1,18,3,3,1,2,0,5,3,4,1,1,5,0,0
614,1,0,1,0,1,teacher,services,other,father,0,1,1,1,1,1,1,0,17,4,4,2,2,0,4,3,3,1,2,5,2,1
615,1,0,0,1,0,services,other,reputation,mother,0,0,0,0,1,1,0,1,17,3,2,2,2,0,1,2,3,1,2,5,0,1
616,1,1,0,1,1,other,services,home,father,0,0,0,0,0,1,1,1,18,1,1,2,1,0,3,3,2,1,2,3,2,1
617,1,0,0,1,1,at_home,services,course,father,0,0,0,0,1,1,1,0,18,1,1,2,3,0,5,3,2,1,1,4,0,1
618,1,0,1,1,0,at_home,other,course,mother,0,0,0,0,1,1,0,1,18,1,2,3,2,0,4,3,4,1,4,5,0,1
619,1,0,0,0,1,services,services,other,mother,0,1,0,0,1,1,1,1,18,3,3,2,2,0,4,3,2,1,3,3,6,1
620,1,0,0,1,1,at_home,at_home,course,mother,0,1,0,1,1,1,1,1,17,4,4,1,2,0,2,3,4,1,1,1,4,1
621,1,0,1,0,1,other,services,course,father,0,0,0,0,0,1,0,0,17,1,2,2,2,0,3,2,2,1,2,3,0,1
622,1,1,1,0,1,at_home,other,course,mother,0,1,1,0,1,1,0,0,18,1,3,2,2,0,3,3,4,2,4,3,0,0
623,1,1,0,1,1,teacher,services,other,mother,0,0,0,0,1,1,1,1,18,4,4,2,3,0,4,2,2,2,2,5,0,1
624,1,0,1,0,1,other,services,reputation,mother,0,1,0,0,1,1,1,1,17,1,1,3,1,1,5,2,1,1,2,1,0,0
625,1,0,0,0,1,at_home,services,course,father,0,1,0,0,1,1,1,1,18,2,3,2,1,0,5,2,3,1,2,4,0,0
626,1,0,1,0,1,other,teacher,other,father,0,1,0,0,0,1,1,1,18,4,4,3,2,0,3,2,2,4,2,5,0,0
627,1,1,1,1,1,at_home,services,other,father,0,1,0,1,1,0,1,1,18,1,2,3,1,0,4,3,3,2,3,3,3,0
628,1,0,0,0,1,other,at_home,home,mother,0,0,0,1,1,1,0,1,17,2,2,1,3,0,3,4,3,1,1,3,8,1
629,1,0,1,0,1,other,other,course,mother,0,0,0,1,1,1,1,0,17,1,2,1,1,0,3,5,5,1,3,1,4,0
630,1,0,1,1,1,other,other,reputation,mother,0,0,0,0,1,1,1,0,18,4,4,2,3,0,5,4,4,1,1,1,0,1
