0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,output
1,0,1,0,1,teacher,other,course,mother,0,0,0,0,1,1,1,1,15,4,4,2,1,0,1,5,1,3,5,5,0,1
1,0,0,1,0,at_home,other,reputation,mother,0,0,0,1,0,0,0,1,16,2,2,2,4,0,1,2,1,1,1,1,4,0
1,0,1,1,1,at_home,services,reputation,father,0,1,0,0,1,1,1,0,15,1,1,2,2,0,5,4,3,1,2,4,0,0
1,0,1,1,1,other,services,course,mother,0,1,0,0,1,1,1,1,15,1,1,2,1,1,4,4,3,1,2,2,4,0
1,0,1,0,1,other,other,other,mother,0,1,0,1,1,1,0,0,16,0,2,2,1,0,3,2,3,1,2,2,0,1
1,0,1,0,1,other,other,course,mother,0,1,0,0,1,1,1,0,17,2,3,2,1,0,5,5,5,1,3,3,2,1
1,0,1,0,1,other,services,course,father,0,0,0,0,0,1,1,0,15,3,3,2,1,0,4,1,3,1,1,4,0,1
1,1,0,0,1,at_home,services,home,mother,0,1,0,1,1,1,0,1,16,1,1,2,2,0,5,4,5,4,5,3,0,0
1,1,0,0,1,other,other,home,mother,0,0,1,0,0,1,1,0,17,1,1,1,2,0,4,4,3,2,4,5,4,0
1,1,1,1,1,health,services,reputation,father,0,1,0,1,1,1,1,0,15,4,1,1,2,0,5,3,4,1,2,2,0,1
1,1,1,1,1,health,services,reputation,father,0,1,0,1,1,1,1,0,15,4,1,1,2,0,5,3,4,1,2,2,7,0
1,1,1,0,1,other,health,other,mother,0,0,0,0,0,1,0,0,16,3,4,3,2,0,3,4,5,1,2,5,4,0
1,1,1,0,1,other,other,course,mother,0,1,0,1,1,1,0,1,15,1,1,4,2,0,5,4,5,2,4,4,8,0
1,1,0,1,1,at_home,at_home,reputation,father,0,1,0,1,1,1,1,0,15,3,3,1,2,0,5,3,3,1,1,5,0,0
1,1,1,0,1,other,other,other,mother,0,0,0,1,1,0,0,1,17,2,1,3,1,0,5,5,5,5,5,3,8,0
1,0,1,0,1,teacher,teacher,course,mother,0,0,0,1,1,1,1,1,16,4,4,2,3,0,4,2,2,1,1,4,6,1
1,0,1,0,1,other,services,course,mother,0,0,0,0,1,1,0,0,15,1,2,2,1,0,5,1,2,1,1,1,3,1
1,0,1,0,1,other,services,course,mother,0,1,0,0,1,1,1,0,16,2,3,3,2,0,4,5,4,1,2,1,2,1
1,1,1,0,1,other,other,course,father,0,0,0,0,1,1,0,0,16,1,2,2,2,0,4,3,3,1,1,5,0,0
1,0,1,0,1,other,other,course,mother,0,1,0,0,1,1,1,0,16,2,2,3,2,0,4,4,5,1,1,4,4,0
1,0,0,0,1,other,services,course,mother,0,1,0,0,1,1,0,0,16,1,2,1,3,1,1,3,2,1,2,4,0,0
1,0,0,0,1,other,services,course,mother,0,1,0,0,1,1,0,0,16,1,2,1,3,1,1,3,2,1,2,4,3,0
1,0,0,0,1,at_home,other,home,mother,1,1,0,0,0,1,1,0,15,2,1,1,2,0,4,4,2,3,3,2,0,0
1,0,0,0,1,at_home,other,course,father,0,1,0,0,0,1,0,1,16,1,1,1,2,0,5,4,3,2,1,2,0,1
1,1,1,1,1,at_home,services,reputation,mother,0,1,0,1,1,1,1,0,17,1,2,1,1,0,5,5,5,5,5,3,4,0
1,0,1,0,1,other,other,home,father,0,1,0,0,0,1,1,0,16,1,1,4,4,0,4,3,2,1,1,1,0,1
1,0,1,0,1,at_home,other,other,father,1,1,0,0,1,1,0,0,16,1,1,4,3,0,4,4,3,1,1,5,2,0
1,0,1,0,1,at_home,other,home,father,0,1,0,1,1,1,1,0,15,1,1,2,2,0,4,3,3,1,1,2,1,0
1,0,1,0,1,at_home,other,other,mother,0,0,0,1,1,1,1,1,16,1,1,2,1,0,4,2,2,4,3,2,0,1
1,0,1,0,1,at_home,at_home,course,father,0,1,0,0,1,1,0,0,15,1,1,3,2,0,4,2,1,1,2,2,0,1
1,0,1,1,1,other,other,other,father,1,1,0,0,1,1,0,0,15,2,2,1,3,0,4,4,3,2,2,5,2,1
1,1,1,0,1,at_home,other,other,father,0,0,0,1,1,1,0,0,16,1,1,2,1,0,3,4,4,3,4,5,6,0
1,0,0,0,1,other,other,course,father,0,1,0,1,1,1,1,1,18,1,2,1,2,1,3,4,4,2,3,5,9,0
1,1,0,0,1,other,services,home,mother,0,1,0,0,1,1,0,0,15,3,1,2,1,0,3,2,3,1,3,4,0,0
1,0,1,0,1,other,services,course,father,0,1,0,1,1,1,1,0,16,2,2,3,2,0,5,3,4,1,1,2,1,1
1,1,0,0,1,health,other,reputation,mother,0,0,0,0,1,1,0,0,15,2,2,3,1,0,4,3,3,1,2,4,1,1
1,1,0,0,1,other,teacher,course,father,0,1,0,1,1,1,0,1,16,4,4,1,2,0,4,3,1,1,1,3,0,1
1,0,1,0,1,services,other,reputation,mother,0,1,0,0,1,1,1,1,15,3,3,1,2,0,4,5,4,1,1,1,4,1
1,0,1,0,1,at_home,other,course,mother,0,1,0,1,0,1,0,0,16,2,2,2,2,1,4,4,4,2,3,5,2,1
1,0,1,1,1,other,other,home,father,0,1,0,1,1,1,0,1,16,2,2,3,1,0,4,3,2,1,1,4,0,1
1,1,0,1,1,at_home,services,course,mother,0,1,0,1,1,1,1,0,16,2,1,2,1,0,2,4,3,2,3,4,4,0
1,1,1,1,1,at_home,other,reputation,father,0,1,0,1,1,1,1,0,15,1,3,3,1,0,4,2,4,3,5,3,2,0
1,0,0,0,1,other,services,course,mother,0,1,0,1,1,1,0,0,15,2,2,2,3,0,5,3,2,1,1,4,0,1
1,0,1,1,1,other,other,home,mother,0,1,0,0,1,1,1,1,16,2,1,1,1,0,5,4,3,1,1,5,2,0
1,1,0,0,1,services,services,course,father,0,1,0,1,0,1,1,0,15,3,3,2,1,0,4,3,3,2,4,3,11,0
1,0,1,0,1,at_home,other,course,father,1,1,0,0,1,1,0,0,16,1,1,2,2,3,3,4,3,1,1,1,0,0
1,0,0,0,1,other,at_home,course,mother,0,1,0,1,1,0,0,0,17,2,2,1,1,0,4,5,3,1,1,5,4,0
1,0,0,0,1,at_home,services,course,other,0,0,0,0,1,0,1,1,19,2,3,1,1,1,4,4,4,1,1,2,0,0
1,0,1,0,1,at_home,other,course,mother,0,1,0,1,1,0,0,1,17,2,1,3,1,0,5,5,3,1,1,3,2,0
1,0,1,1,1,at_home,other,course,mother,0,1,0,0,1,0,0,1,15,1,1,2,1,0,5,2,1,1,3,4,0,0
1,0,1,0,1,other,other,course,father,0,1,0,0,1,0,1,0,16,2,2,3,2,0,3,4,5,1,2,1,1,0
1,0,0,1,0,other,other,home,mother,0,1,0,0,1,0,0,0,16,2,2,1,1,0,4,3,4,1,2,1,6,0
1,0,1,0,1,at_home,other,course,mother,0,1,0,0,1,1,1,0,17,2,2,2,2,0,4,3,5,1,2,4,0,0
1,0,0,0,1,other,services,course,father,0,1,1,1,0,1,1,0,16,2,2,1,1,1,4,4,3,1,4,3,1,0
1,0,1,1,0,other,other,course,other,0,1,0,0,0,0,0,1,18,3,2,2,3,2,3,3,2,1,1,2,6,0
1,0,0,0,1,at_home,services,course,mother,0,0,0,1,1,0,0,1,19,1,1,1,3,1,5,3,1,1,1,3,6,0
1,1,1,0,1,other,other,home,mother,0,0,0,1,1,0,1,0,18,1,1,2,1,1,4,4,3,3,4,4,0,0
1,0,1,0,1,at_home,at_home,course,mother,0,0,0,0,0,0,1,1,18,1,1,2,1,1,3,2,3,1,1,2,4,0
1,0,0,0,1,other,other,course,other,0,1,0,0,1,1,1,1,19,1,1,2,2,1,1,1,4,4,1,1,12,0
1,0,1,0,0,health,other,course,mother,0,0,0,0,0,1,0,1,16,2,2,1,2,0,3,3,2,1,1,3,2,0
1,0,0,0,1,other,at_home,course,father,0,0,0,1,0,1,0,0,17,0,1,2,1,0,2,4,4,3,5,5,5,0
1,0,1,1,1,at_home,other,course,mother,0,0,0,1,1,0,1,0,16,1,2,1,2,0,4,4,5,1,3,3,0,0
1,0,0,0,1,other,other,reputation,mother,0,0,0,1,1,0,1,1,16,3,3,1,1,0,4,5,4,1,1,4,0,1
1,0,1,1,1,services,services,home,mother,0,1,0,1,1,1,1,1,16,1,1,1,1,0,4,4,4,2,2,4,2,1
1,1,0,0,1,services,at_home,course,mother,0,1,1,1,1,1,0,0,17,3,3,2,4,1,5,4,5,3,4,5,0,0
1,0,0,0,1,other,services,course,mother,0,1,0,1,1,1,1,0,16,2,1,1,2,0,5,3,3,1,1,1,0,1
1,0,0,0,1,services,other,course,mother,0,1,1,1,1,1,0,1,16,2,2,1,1,0,4,2,5,1,2,5,0,1
1,1,0,0,1,other,other,course,father,0,1,0,1,1,0,1,1,17,1,2,1,1,1,5,3,5,5,5,1,12,0
1,1,0,1,1,other,other,course,father,0,0,0,1,1,1,1,0,16,4,3,1,1,0,4,2,5,1,5,5,8,1
1,1,1,1,1,services,services,other,mother,0,1,0,0,1,1,0,0,17,2,2,3,4,1,1,3,5,3,5,3,2,0
1,0,0,0,1,other,other,course,other,1,1,0,1,1,1,1,0,16,1,1,1,4,0,2,2,1,1,1,5,0,1
1,0,0,1,1,other,other,home,mother,0,0,0,0,1,1,1,1,19,2,2,1,3,0,5,4,5,1,1,1,0,1
1,0,1,0,1,at_home,other,reputation,mother,0,1,0,1,0,1,1,1,17,1,1,2,1,0,4,4,5,1,2,5,0,0
1,0,0,0,1,at_home,services,other,mother,0,0,0,1,1,1,1,1,20,3,3,2,2,1,3,3,4,2,4,3,8,0
1,0,0,1,1,other,services,course,father,0,1,0,0,1,1,0,1,17,1,1,1,3,0,4,3,3,1,1,3,0,0
1,1,1,0,1,other,other,course,mother,0,1,0,0,0,1,1,0,17,2,2,3,1,1,4,4,5,1,2,5,0,0
1,0,1,1,1,at_home,other,course,father,0,1,0,0,1,1,0,0,16,1,1,3,2,0,5,3,2,1,1,1,0,1
1,0,1,0,1,other,other,reputation,mother,0,1,0,1,1,1,0,0,17,2,2,2,2,0,5,3,2,1,1,1,0,1
1,0,0,0,0,other,other,other,mother,0,0,0,0,1,1,1,1,17,1,0,2,2,0,4,4,5,1,1,4,1,0
1,0,1,0,1,at_home,other,other,mother,0,1,0,0,1,1,1,1,18,1,1,1,2,1,4,3,2,1,1,5,9,0
1,0,0,0,1,other,other,course,mother,0,0,0,1,1,1,1,0,16,3,1,1,1,0,3,1,3,1,3,1,0,0
1,0,0,0,1,services,at_home,course,mother,0,0,0,0,1,1,1,0,16,3,2,1,1,0,3,1,3,1,4,3,2,0
1,0,0,1,1,other,at_home,reputation,mother,1,0,0,0,1,1,0,0,18,1,1,2,2,0,2,3,5,1,4,3,8,0
1,0,1,0,1,health,teacher,reputation,father,0,0,0,1,0,1,1,1,16,4,4,1,2,0,4,3,3,2,3,2,0,1
1,0,1,1,1,other,other,reputation,mother,0,0,0,1,1,1,1,0,16,1,2,2,1,0,5,4,5,1,4,2,0,1
1,0,0,0,0,other,services,reputation,father,0,1,0,0,1,1,1,0,18,2,4,1,2,1,2,3,2,1,3,1,8,0
1,1,1,0,1,other,services,reputation,mother,0,0,0,1,1,1,1,0,16,2,1,2,2,0,5,2,1,1,1,2,0,0
1,0,0,1,1,at_home,other,other,mother,0,1,0,0,1,1,1,0,16,1,1,3,2,0,4,3,2,1,3,5,6,0
1,0,1,0,1,at_home,services,other,mother,0,1,0,1,1,1,1,0,16,2,3,2,2,0,3,3,3,1,1,2,0,0
1,0,0,0,1,health,health,course,mother,0,1,0,0,1,1,1,1,16,4,4,1,2,0,4,3,4,1,2,3,4,0
1,1,0,1,1,at_home,health,home,mother,0,1,0,1,1,0,1,1,18,4,4,1,4,0,5,5,5,5,5,5,2,0
1,0,1,1,1,at_home,other,other,mother,0,1,0,0,0,1,0,0,16,3,4,3,2,0,4,2,1,1,1,2,2,0
1,1,0,1,1,other,services,home,mother,0,1,0,0,1,1,1,0,17,4,4,1,3,0,4,4,3,1,2,5,0,1
1,0,1,0,1,other,other,other,mother,0,0,0,0,1,1,1,1,17,4,1,1,1,0,4,2,3,1,2,5,1,1
1,1,0,1,1,services,services,other,mother,0,0,0,0,1,1,0,0,16,2,2,4,3,0,5,1,3,2,2,3,0,0
1,0,1,0,1,at_home,other,other,mother,0,1,1,0,1,1,1,0,17,2,2,1,1,0,5,1,3,1,2,5,5,0
1,0,0,1,1,services,services,other,father,0,1,0,0,1,1,0,0,16,4,4,2,1,0,5,1,3,1,2,5,1,0
1,1,0,0,1,services,services,home,mother,0,1,0,1,1,1,1,0,17,3,3,1,1,0,4,1,4,5,5,3,8,0
1,1,0,0,1,at_home,services,other,mother,0,0,0,0,1,1,1,1,17,1,1,3,2,0,5,1,3,3,3,1,0,0
1,1,0,0,1,health,services,other,mother,0,0,0,0,0,1,1,1,16,2,1,2,2,0,4,2,2,1,4,5,2,0
1,0,0,1,1,other,services,other,mother,0,0,0,0,1,1,1,1,16,2,1,1,2,0,3,2,2,1,1,3,0,1
1,1,0,1,1,teacher,health,other,father,0,1,0,0,1,1,1,0,16,4,4,1,1,0,4,1,2,2,5,5,0,1
1,1,1,0,1,other,services,course,mother,0,1,0,1,1,1,0,0,15,1,2,3,2,0,5,5,5,1,3,5,11,0
1,1,0,1,0,other,other,reputation,mother,0,1,0,1,1,1,0,0,15,2,2,3,4,0,5,4,5,2,3,5,8,1
1,1,0,1,0,services,services,course,mother,0,0,0,1,1,1,1,0,15,2,1,1,1,0,4,3,3,1,2,5,11,1
1,0,1,1,1,other,other,course,mother,0,1,0,0,0,1,0,1,16,2,2,1,3,0,4,3,3,2,2,5,2,0
1,0,0,1,1,other,other,home,mother,0,1,0,1,1,1,1,0,16,4,1,2,2,0,1,2,4,2,2,1,8,0
1,0,0,0,1,at_home,other,home,mother,0,0,0,0,1,1,0,1,17,3,2,2,1,0,4,3,3,2,2,1,5,0
1,0,1,0,1,other,other,other,mother,1,0,1,0,1,1,0,0,17,2,2,2,2,0,5,1,3,1,1,5,0,0
1,0,0,0,1,teacher,services,course,mother,0,1,0,0,1,1,1,1,16,4,4,2,3,0,5,3,5,1,4,5,1,1
1,1,1,0,1,health,other,course,father,0,0,0,1,1,1,1,1,17,4,4,3,1,3,3,3,3,1,3,5,2,0
1,1,1,1,1,other,other,course,father,0,0,0,1,1,1,0,1,17,1,3,2,1,0,5,1,2,3,3,5,2,1
1,1,0,0,1,services,other,other,mother,0,1,0,1,0,1,1,1,17,3,4,1,2,1,5,4,4,3,4,5,8,0
1,0,0,0,1,health,health,course,father,0,1,0,0,1,1,1,0,17,4,4,1,2,0,5,2,5,1,1,5,0,1
1,1,1,1,1,other,at_home,other,father,0,0,0,0,1,1,1,0,16,4,1,1,1,0,4,1,2,2,1,2,0,0
1,0,0,0,0,at_home,at_home,other,mother,0,0,0,1,1,1,1,1,17,1,1,1,2,0,4,5,5,1,2,3,2,0
1,0,1,0,1,other,other,course,mother,1,1,0,0,0,1,1,0,17,4,2,2,2,0,4,3,3,2,3,5,0,1
1,1,0,1,0,other,services,course,father,0,1,0,0,0,1,1,1,16,2,2,2,2,0,4,1,2,2,2,5,0,1
1,1,0,0,1,other,other,other,father,0,1,1,0,1,1,1,0,17,3,2,2,2,0,4,1,2,2,2,1,0,1
1,1,0,0,1,other,other,other,mother,0,1,0,1,1,0,1,0,19,1,1,1,2,2,4,4,3,3,4,4,2,0
1,1,0,1,0,other,other,home,mother,0,0,0,0,1,1,0,1,17,1,0,1,1,0,4,1,2,1,1,5,4,1
1,0,1,0,1,at_home,at_home,course,father,0,1,0,1,1,0,1,1,17,1,1,2,1,0,3,5,5,2,2,4,3,0
1,0,1,0,1,other,other,home,father,1,1,0,0,0,1,1,1,16,1,2,1,3,0,4,3,4,1,1,3,5,1
1,1,1,1,1,other,at_home,course,mother,0,0,0,0,1,1,0,0,16,1,2,1,1,0,4,4,4,2,4,5,4,0
1,0,1,0,1,other,other,course,mother,0,1,0,1,0,1,1,1,17,3,1,2,2,3,5,4,4,1,1,5,2,0
1,1,1,0,1,other,other,course,mother,0,0,0,1,1,0,0,1,17,2,2,2,1,0,5,5,5,3,5,5,0,0
1,1,1,0,1,at_home,at_home,course,other,1,1,0,0,1,1,0,0,18,1,0,3,1,1,4,3,2,1,1,4,0,1
1,1,1,0,1,other,services,course,mother,0,1,0,1,0,1,1,1,17,1,1,2,1,0,4,5,5,1,3,2,0,0
1,1,0,1,1,at_home,at_home,course,mother,0,1,0,1,1,1,0,0,18,1,1,2,2,0,4,3,3,1,4,5,6,0
1,0,1,1,1,other,services,course,father,0,0,0,1,1,1,0,1,16,2,2,1,2,0,5,4,3,1,1,1,0,1
1,1,0,0,1,other,other,course,mother,0,0,0,1,1,1,0,1,17,2,2,1,1,1,1,2,1,2,3,5,0,0
1,1,1,0,1,services,other,course,father,0,0,0,0,1,1,1,0,16,3,2,2,1,0,4,5,5,2,3,5,2,0
1,1,1,1,1,at_home,other,course,mother,0,0,0,1,1,1,1,0,16,1,1,2,1,0,4,5,5,2,4,5,0,0
1,1,1,0,1,services,other,course,other,0,1,0,0,1,0,1,1,18,1,1,2,1,1,5,3,3,2,3,5,2,0
1,1,1,0,1,services,other,course,mother,0,0,0,0,1,0,1,0,18,3,2,1,1,1,2,3,1,2,2,5,0,0
1,1,0,0,1,at_home,services,course,mother,0,0,0,1,1,1,0,0,19,3,2,2,1,3,3,2,1,1,1,3,4,0
1,1,0,0,1,at_home,at_home,course,mother,0,1,0,1,1,0,1,0,18,3,3,1,2,2,4,4,5,1,3,3,9,0
1,1,1,0,1,services,services,course,mother,0,1,0,1,1,1,1,1,16,2,2,2,1,0,5,4,3,2,4,4,6,0
1,1,0,0,1,at_home,other,course,other,0,0,0,1,0,0,1,1,19,2,1,2,1,3,4,4,3,1,3,5,4,0
1,0,0,0,0,services,at_home,course,mother,0,1,0,1,1,1,0,1,16,3,2,2,2,2,2,5,5,1,1,1,8,0
1,0,0,0,1,other,at_home,course,mother,0,1,0,1,1,1,0,0,17,1,1,1,1,0,4,3,2,1,2,5,9,0
1,1,1,0,1,other,other,course,other,0,1,0,0,1,0,1,1,20,1,1,2,1,1,4,4,3,2,4,4,12,0
1,0,1,0,0,services,services,course,mother,0,1,0,0,1,1,1,0,18,4,3,1,1,0,5,4,4,3,4,2,8,0
1,1,1,0,1,other,other,course,mother,0,1,0,0,0,1,1,0,18,3,2,2,1,0,2,5,5,5,5,5,8,0
1,1,1,0,1,other,services,home,other,0,0,0,0,1,1,1,0,19,1,1,3,2,1,5,4,4,3,3,2,8,0
1,1,0,0,1,health,other,course,mother,0,1,0,0,1,1,1,0,17,3,3,2,2,1,4,5,4,2,3,3,4,0
1,1,0,1,1,at_home,services,course,mother,0,0,0,0,1,0,1,1,18,1,3,1,1,0,4,3,3,2,3,3,0,0
1,1,1,0,1,other,other,home,other,0,1,0,0,1,1,1,0,19,1,1,3,1,1,4,4,4,3,3,5,4,0
1,0,0,0,0,at_home,other,course,mother,0,1,0,0,1,1,0,0,18,1,2,2,2,2,4,3,3,1,1,5,2,0
1,0,0,1,0,at_home,other,course,mother,0,1,0,0,1,0,0,0,19,1,1,1,1,0,1,4,4,1,1,5,0,0
1,0,1,0,1,other,other,other,mother,0,0,0,0,1,0,1,1,18,2,2,2,1,1,5,5,5,1,1,3,0,0
1,0,1,0,1,at_home,other,course,mother,0,1,0,0,1,1,1,0,17,0,0,2,1,0,4,4,3,1,1,5,0,0
1,0,1,1,0,other,at_home,course,other,0,1,1,0,1,0,0,0,17,3,1,2,3,0,4,2,3,2,2,3,5,0
1,0,0,0,1,teacher,services,home,mother,1,1,0,1,1,1,1,0,17,4,2,1,2,0,5,5,5,1,3,5,0,0
1,0,1,1,1,services,services,course,mother,0,1,0,1,1,1,1,0,18,2,2,1,2,1,2,3,3,1,2,4,3,0
1,0,0,0,1,health,at_home,course,mother,0,1,0,0,1,1,0,1,17,4,1,1,1,0,3,2,2,1,1,5,0,0
1,0,0,1,1,at_home,other,course,father,0,0,0,0,1,1,1,0,17,1,2,1,1,0,5,5,1,1,1,3,0,0
1,0,0,0,1,other,other,course,mother,0,0,0,1,1,1,0,1,18,1,1,3,2,2,3,4,4,2,2,5,3,0
1,0,0,0,1,services,at_home,reputation,father,0,0,0,1,0,1,1,0,18,2,2,2,2,0,4,3,5,1,1,1,2,1
1,0,0,0,1,services,services,course,mother,0,1,0,0,1,1,1,0,17,3,3,2,1,0,4,4,3,1,1,4,0,1
1,0,0,1,0,at_home,other,reputation,mother,0,0,0,0,1,1,1,0,18,1,2,2,2,0,4,4,3,1,2,4,0,1
1,0,0,0,1,teacher,teacher,reputation,mother,0,0,0,1,0,1,1,0,18,4,4,2,2,0,4,3,5,1,2,1,0,1
1,1,0,1,1,services,other,reputation,mother,0,1,0,1,1,1,1,0,18,4,4,1,1,0,5,4,5,1,1,5,3,1
1,0,0,0,1,other,other,course,mother,0,1,0,0,1,1,1,0,17,4,2,2,2,0,4,3,3,1,2,4,0,1
1,0,1,0,1,at_home,other,course,mother,0,0,0,1,1,1,0,1,18,2,2,3,2,1,4,3,3,1,1,4,0,0
1,1,0,1,1,at_home,services,home,mother,0,1,0,0,0,1,0,0,18,1,2,2,1,0,4,1,4,5,5,1,8,0
1,1,1,0,1,at_home,services,other,mother,0,1,1,1,1,1,1,1,18,4,4,3,1,0,2,5,5,1,1,1,5,1
1,1,1,0,1,other,services,other,father,0,0,0,0,0,0,0,0,17,1,1,3,1,0,4,2,3,3,4,4,4,1
1,0,0,0,1,other,other,course,mother,0,1,0,0,0,1,1,1,18,2,2,2,2,0,1,3,1,1,1,2,4,0
1,0,0,1,1,services,services,course,father,0,0,0,0,1,1,1,1,18,2,2,2,3,0,5,4,5,1,4,3,0,1
1,0,1,1,0,teacher,other,reputation,mother,0,0,0,1,1,1,1,1,18,4,2,1,2,0,5,3,1,1,1,5,0,0
1,0,0,0,1,at_home,services,course,mother,0,0,0,0,1,0,0,0,18,1,1,3,2,1,4,4,2,1,2,2,2,0
1,0,0,0,1,at_home,services,other,father,0,0,0,0,1,0,0,0,19,1,1,2,1,1,5,5,5,2,3,2,0,0
1,0,0,0,1,teacher,other,course,father,0,0,0,0,1,1,1,1,17,4,2,2,4,0,4,2,3,3,1,5,0,1
1,0,1,1,0,services,other,reputation,mother,0,0,0,1,1,1,1,1,17,2,1,2,2,0,5,3,3,1,2,2,5,1
1,0,0,1,0,at_home,services,course,mother,0,0,0,0,1,1,0,1,18,1,1,1,2,0,5,2,3,1,2,3,2,0
1,0,0,0,1,at_home,at_home,course,father,0,1,0,0,1,0,0,0,18,1,2,2,2,0,4,1,1,1,1,4,0,1
1,0,1,0,0,at_home,at_home,course,other,0,1,0,1,1,0,0,1,19,1,1,2,2,3,3,5,4,1,4,1,0,0
1,0,1,0,1,services,other,home,mother,0,0,0,0,1,1,1,1,18,2,2,2,3,0,4,2,1,1,1,4,5,1
1,1,1,0,1,services,other,home,mother,0,1,1,1,0,1,1,1,17,4,3,2,2,1,4,5,5,1,3,2,4,0
1,0,0,0,1,services,services,course,father,0,1,0,0,1,1,0,1,18,3,3,1,2,0,5,3,4,1,1,5,0,0
1,0,1,0,1,teacher,services,other,father,0,1,1,1,1,1,1,0,17,4,4,2,2,0,4,3,3,1,2,5,2,1
1,0,0,1,0,services,other,reputation,mother,0,0,0,0,1,1,0,1,17,3,2,2,2,0,1,2,3,1,2,5,0,1
1,1,0,1,1,other,services,home,father,0,0,0,0,0,1,1,1,18,1,1,2,1,0,3,3,2,1,2,3,2,1
1,0,0,1,1,at_home,services,course,father,0,0,0,0,1,1,1,0,18,1,1,2,3,0,5,3,2,1,1,4,0,1
1,0,1,1,0,at_home,other,course,mother,0,0,0,0,1,1,0,1,18,1,2,3,2,0,4,3,4,1,4,5,0,1
1,0,0,0,1,services,services,other,mother,0,1,0,0,1,1,1,1,18,3,3,2,2,0,4,3,2,1,3,3,6,1
1,0,0,1,1,at_home,at_home,course,mother,0,1,0,1,1,1,1,1,17,4,4,1,2,0,2,3,4,1,1,1,4,1
1,0,1,0,1,other,services,course,father,0,0,0,0,0,1,0,0,17,1,2,2,2,0,3,2,2,1,2,3,0,1
1,1,1,0,1,at_home,other,course,mother,0,1,1,0,1,1,0,0,18,1,3,2,2,0,3,3,4,2,4,3,0,0
1,1,0,1,1,teacher,services,other,mother,0,0,0,0,1,1,1,1,18,4,4,2,3,0,4,2,2,2,2,5,0,1
1,0,1,0,1,other,services,reputation,mother,0,1,0,0,1,1,1,1,17,1,1,3,1,1,5,2,1,1,2,1,0,0
1,0,0,0,1,at_home,services,course,father,0,1,0,0,1,1,1,1,18,2,3,2,1,0,5,2,3,1,2,4,0,0
1,0,1,0,1,other,teacher,other,father,0,1,0,0,0,1,1,1,18,4,4,3,2,0,3,2,2,4,2,5,0,0
1,1,1,1,1,at_home,services,other,father,0,1,0,1,1,0,1,1,18,1,2,3,1,0,4,3,3,2,3,3,3,0
1,0,0,0,1,other,at_home,home,mother,0,0,0,1,1,1,0,1,17,2,2,1,3,0,3,4,3,1,1,3,8,1
1,0,1,0,1,other,other,course,mother,0,0,0,1,1,1,1,0,17,1,2,1,1,0,3,5,5,1,3,1,4,0
1,0,1,1,1,other,other,reputation,mother,0,0,0,0,1,1,1,0,18,4,4,2,3,0,5,4,4,1,1,1,0,1
1,0,1,0,1,other,other,home,mother,0,0,0,0,1,1,1,0,18,1,1,4,3,0,4,3,2,1,2,4,4,1
1,0,1,0,1,at_home,other,course,other,0,1,0,0,1,1,1,1,19,1,1,2,2,1,4,3,3,1,1,3,4,0
1,0,1,1,1,teacher,services,course,mother,0,0,0,1,1,1,1,0,18,4,4,1,2,0,5,4,3,3,4,2,1,1
1,0,0,0,1,other,other,home,mother,0,0,0,0,1,1,1,1,18,3,3,1,2,0,4,1,3,1,2,1,1,1
1,0,1,0,1,at_home,other,reputation,mother,0,1,0,1,0,1,1,0,17,3,1,1,2,0,4,5,4,2,3,1,10,0
1,1,0,0,1,teacher,teacher,home,father,0,0,0,1,0,1,1,0,18,4,4,1,2,0,3,2,4,1,4,2,4,1
1,1,1,0,1,other,other,other,mother,0,0,0,1,0,1,1,1,18,2,1,2,1,0,4,4,3,1,3,5,0,0
1,1,0,0,1,other,services,home,father,0,0,0,1,1,1,1,0,17,2,3,2,2,0,4,4,3,1,1,3,4,1
1,1,1,0,1,other,services,other,mother,0,0,0,0,1,1,0,0,19,1,1,2,1,1,4,3,2,1,3,5,0,0
1,1,1,0,1,other,other,home,father,0,0,1,0,1,1,0,0,18,4,2,2,1,1,5,4,3,4,3,3,0,0
1,0,1,0,1,at_home,other,other,mother,0,0,0,0,1,1,0,0,18,2,2,2,3,0,5,3,3,1,3,4,0,1
1,0,0,0,1,teacher,other,other,mother,0,0,0,0,1,1,1,0,17,4,3,2,2,0,5,5,4,1,1,1,0,0
1,0,1,0,1,teacher,at_home,reputation,mother,0,1,0,1,1,1,1,1,18,4,4,3,1,0,4,4,3,2,2,5,4,0
1,0,1,0,1,services,other,course,mother,0,0,0,1,0,1,1,0,19,2,3,1,3,1,5,4,2,1,2,5,4,0
1,0,0,1,1,teacher,services,course,mother,0,1,0,0,1,1,1,0,18,3,1,1,2,0,4,3,4,1,1,1,4,1
1,0,0,0,1,other,other,course,mother,0,0,0,1,1,1,0,0,18,1,1,2,2,0,1,1,1,1,1,5,6,0
1,1,0,1,1,services,services,course,mother,0,0,0,0,0,1,1,0,17,3,1,2,1,0,2,4,5,3,4,2,6,0
1,1,1,1,1,services,other,course,mother,0,0,0,0,0,1,1,0,18,3,2,3,1,0,4,4,1,3,4,5,4,0
